sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
Norm4,Fibroblast,CAGE1,586,0,0.0,
Norm4,CD4+ T cell,CAGE1,640,0,0.0,
Norm4,Hemangioblast,CAGE1,489,0,0.0,
Norm4,Granulocyte-monocyte progenitor,CAGE1,230,1,0.004347826086956522,10.0
Norm4,Mesodermal embryonic stem cell,CAGE1,364,1,0.0027472527472527475,10.0
Norm4,Gonadal mitotic phase fetal germ cell,CAGE1,1258,4,0.003179650238473768,9.340478995178739
Norm4,Mesenchymal cell,CAGE1,341,0,0.0,
Norm4,Basal epithelial cell,CAGE1,183,1,0.00546448087431694,10.0
Norm4,Natural killer (NK) cell,CAGE1,99,0,0.0,
Norm4,Luminal progenitor cell,CAGE1,703,0,0.0,
Norm4,Dendritic cell,CAGE1,142,0,0.0,
Norm4,Mitotic fetal germ cell,CAGE1,171,0,0.0,
Norm4,Decidual cell,CAGE1,323,0,0.0,
Norm4,Migration phase fetal germ cell,CAGE1,146,1,0.00684931506849315,10.0
Norm4,T cell,CAGE1,343,1,0.0029154518950437317,10.0
Norm4,Endothelial cell,CAGE1,31,0,0.0,
Norm4,Fibroblast,CCDC33,586,0,0.0,
Norm4,CD4+ T cell,CCDC33,640,0,0.0,
Norm4,Hemangioblast,CCDC33,489,0,0.0,
Norm4,Granulocyte-monocyte progenitor,CCDC33,230,1,0.004347826086956522,10.0
Norm4,Mesodermal embryonic stem cell,CCDC33,364,0,0.0,
Norm4,Gonadal mitotic phase fetal germ cell,CCDC33,1258,2,0.001589825119236884,10.0
Norm4,Mesenchymal cell,CCDC33,341,0,0.0,
Norm4,Basal epithelial cell,CCDC33,183,0,0.0,
Norm4,Natural killer (NK) cell,CCDC33,99,0,0.0,
Norm4,Luminal progenitor cell,CCDC33,703,0,0.0,
Norm4,Dendritic cell,CCDC33,142,0,0.0,
Norm4,Mitotic fetal germ cell,CCDC33,171,0,0.0,
Norm4,Decidual cell,CCDC33,323,1,0.0030959752321981426,10.0
Norm4,Migration phase fetal germ cell,CCDC33,146,1,0.00684931506849315,10.0
Norm4,T cell,CCDC33,343,0,0.0,
Norm4,Endothelial cell,CCDC33,31,0,0.0,
Norm4,Fibroblast,COX6B2,586,0,0.0,
Norm4,CD4+ T cell,COX6B2,640,2,0.003125,10.0
Norm4,Hemangioblast,COX6B2,489,0,0.0,
Norm4,Granulocyte-monocyte progenitor,COX6B2,230,0,0.0,
Norm4,Mesodermal embryonic stem cell,COX6B2,364,0,0.0,
Norm4,Gonadal mitotic phase fetal germ cell,COX6B2,1258,3,0.0023847376788553257,8.64835066647092
Norm4,Mesenchymal cell,COX6B2,341,1,0.002932551319648094,6.654011128905026
Norm4,Basal epithelial cell,COX6B2,183,2,0.01092896174863388,9.121186747248759
Norm4,Natural killer (NK) cell,COX6B2,99,0,0.0,
Norm4,Luminal progenitor cell,COX6B2,703,1,0.001422475106685633,10.0
Norm4,Dendritic cell,COX6B2,142,0,0.0,
Norm4,Mitotic fetal germ cell,COX6B2,171,0,0.0,
Norm4,Decidual cell,COX6B2,323,0,0.0,
Norm4,Migration phase fetal germ cell,COX6B2,146,0,0.0,
Norm4,T cell,COX6B2,343,1,0.0029154518950437317,10.0
