sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
Cancer1,Plasmacytoid dendritic cell,TEX14,261,14,0.05363984674329502,4.1412874975316845
Cancer1,B cell,TEX14,62,0,0.0,
Cancer1,CD8+ T cell,TEX14,104,0,0.0,
Cancer1,Endothelial cell,TEX14,90,0,0.0,
Cancer1,T cell,TSSK6,1085,1,0.0009216589861751152,10.0
Cancer1,Luminal progenitor cell,TSSK6,330,0,0.0,
Cancer1,Trophectoderm cell,TSSK6,483,0,0.0,
Cancer1,Monocyte,TSSK6,551,1,0.0018148820326678765,10.0
Cancer1,Natural killer (NK) cell,TSSK6,1028,2,0.0019455252918287938,10.0
Cancer1,Microglial cell,TSSK6,785,0,0.0,
Cancer1,Epithelial cell,TSSK6,1257,1,0.0007955449482895784,4.539311431064697
Cancer1,Trophoblast cell,TSSK6,445,0,0.0,
Cancer1,Fibroblast,TSSK6,37,0,0.0,
Cancer1,Epithelial-mesenchymal cell,TSSK6,484,0,0.0,
Cancer1,Granulocyte-monocyte progenitor,TSSK6,305,1,0.003278688524590164,10.0
Cancer1,Lymphoid progenitor cell,TSSK6,207,2,0.00966183574879227,10.0
Cancer1,Migration phase fetal germ cell,TSSK6,120,0,0.0,
Cancer1,Decidual cell,TSSK6,300,0,0.0,
Cancer1,Plasmacytoid dendritic cell,TSSK6,261,1,0.0038314176245210726,3.497017125712445
Cancer1,B cell,TSSK6,62,0,0.0,
Cancer1,CD8+ T cell,TSSK6,104,0,0.0,
Cancer1,Endothelial cell,TSSK6,90,0,0.0,
