group,names,scores,logfoldchanges,pvals,pvals_adj
0,LIFR,52.632305,3.3870482,0.0,0.0
0,ALDH1A3,51.62176,3.9885008,0.0,0.0
0,DLK1,50.11633,3.1156898,0.0,0.0
0,TFPI,49.931942,3.0170097,0.0,0.0
0,EDNRB,49.55563,3.385922,0.0,0.0
0,HGF,48.65672,4.0312576,0.0,0.0
0,INHBA,47.115444,3.0364895,0.0,0.0
0,STAR,45.85778,2.8888521,0.0,0.0
0,ARL4C,44.552464,2.978765,0.0,0.0
0,IL1RL1,44.416866,3.9322767,0.0,0.0
1,HAS2,51.528107,3.8781078,0.0,0.0
1,FOSL1,50.75641,3.1430879,0.0,0.0
1,PHLDA1,50.2871,2.874897,0.0,0.0
1,TFPI2,45.307575,3.4516046,0.0,0.0
1,SERPINE1,43.86508,2.8932006,0.0,0.0
1,DNAJB11,43.54914,2.5669153,0.0,0.0
1,PLAUR,42.872734,2.619965,0.0,0.0
1,INHBA,42.60447,3.0066326,0.0,0.0
1,GEM,42.29305,2.6847913,0.0,0.0
1,IL1R1,41.232613,2.8374987,0.0,0.0
10,TOX3,50.996284,4.7740197,0.0,0.0
10,SPRR2F,49.724304,5.0307827,0.0,0.0
10,PRKAR2B,49.670124,3.6166866,0.0,0.0
10,CRYM,48.36292,5.294608,0.0,0.0
10,FAM210B,47.895454,4.1929593,0.0,0.0
10,CDKN1C,44.01449,3.1845734,0.0,0.0
10,MT3,43.92174,5.5046225,0.0,0.0
10,BTG2,43.490055,3.2636127,0.0,0.0
10,KITLG,43.40145,3.9119227,0.0,0.0
10,MIR202HG,42.892548,3.4640641,0.0,0.0
11,COL4A1,33.435944,3.3912714,4.120296096430946e-245,8.240592192861893e-242
11,PALM2-AKAP2,33.042477,3.606172,1.9951120825407167e-239,1.995112082540717e-236
11,UPP1,32.09317,3.6165009,5.490847047128639e-226,3.6605646980857595e-223
11,C11orf96,30.388956,3.1338072,7.686897111675501e-203,3.8434485558377505e-200
11,ANGPTL4,28.975903,3.7700243,1.3240889136410712e-184,5.2963556545642845e-182
11,TFPI,28.929644,3.0108535,5.061530993757766e-184,1.687176997919255e-181
11,MT2A,28.151459,3.1404226,2.299853548456232e-174,6.571010138446378e-172
11,EPS8,23.98367,2.431914,4.117296681500909e-127,1.0293241703752271e-124
11,IER3,22.090195,2.445433,3.9269470481805386e-108,8.726548995956753e-106
11,CAV1,21.916513,2.1547475,1.8078173978500347e-106,3.615634795700069e-104
12,HSPH1,38.787777,3.4076335,0.0,0.0
12,RSRC2,36.509243,2.7093644,7.9115057846455035e-292,7.911505784645504e-289
12,HSP90AA1,34.868835,1.941648,2.2069582563681274e-266,1.4713055042454183e-263
12,HSPB1,33.987976,3.2370398,3.3537342407967936e-253,1.6768671203983967e-250
12,BAG3,33.59791,3.7692068,1.7994463976030057e-247,7.1977855904120225e-245
12,UBC,33.35879,1.8895015,5.432044122699857e-244,1.810681374233286e-241
12,CCNL1,32.026546,2.4854212,4.657523637424636e-225,1.3307210392641818e-222
12,HSPE1,31.937769,2.4453042,7.98799784330109e-224,1.9969994608252726e-221
12,SELENOK,31.36989,2.128179,5.210650250920102e-216,1.157922277982245e-213
