group,names,scores,logfoldchanges,pvals,pvals_adj
0,SPRR2F,31.568409,5.321356,1.002358438423557e-218,2.004716876847114e-215
0,BCAM,28.90469,3.555813,1.0424328541532526e-183,6.949552361021683e-181
0,NPY,28.424175,3.5301256,1.016574189591271e-177,5.082870947956354e-175
0,MDK,27.900206,2.6379676,2.6527249679736436e-171,1.0610899871894574e-168
0,STMN1,27.592491,2.4754333,1.369301241638723e-167,4.564337472129076e-165
0,UPK3B,27.532576,8.120144,7.15560226647932e-167,2.044457790422663e-164
0,REC8,24.636993,4.124627,5.073354746943834e-134,9.206595910694397e-132
0,ALDH1A2,24.633545,3.4916608,5.523957546416638e-134,9.206595910694397e-132
0,SERPING1,24.383713,3.0204926,2.546043003571026e-131,3.637204290815751e-129
0,ECRG4,23.777903,4.4593563,5.654792897453668e-125,7.068491121817085e-123
1,SPRR2F,31.782785,5.79255,1.1194885784044738e-221,2.2389771568089476e-218
1,HES1,29.57454,4.110307,3.1765440913628144e-192,3.1765440913628145e-189
1,HSPA1B,29.24638,3.96454,4.9923930715620974e-188,3.328262047708065e-185
1,GADD45G,29.150213,3.8240278,8.302111774414925e-187,4.151055887207462e-184
1,JUN,28.824661,3.1684434,1.053079614144029e-182,4.212318456576116e-180
1,HSPA1A,28.626503,3.9664538,3.1445209143753295e-180,1.0481736381251097e-177
1,BTG2,28.31466,4.290478,2.280962329983181e-176,6.517035228523374e-174
1,DNAJB1,27.764095,3.6006484,1.1776703167451275e-169,2.9441757918628187e-167
1,EGR1,27.6895,3.1163468,9.342066698209583e-169,2.076014821824352e-166
1,NPY,27.605486,4.1240277,9.561423484680182e-168,1.9122846969360366e-165
10,KRT18,42.248943,4.4255066,0.0,0.0
10,KRT8,40.59783,3.9769435,0.0,0.0
10,S100A10,38.89596,3.0264032,0.0,0.0
10,ANXA3,35.964607,3.6858535,2.9920312399929716e-283,1.4960156199964858e-280
10,EZR,32.92226,2.6021266,1.0556816912850015e-237,4.222726765140006e-235
10,C19orf33,32.89092,3.1263142,2.9639775271763245e-237,9.879925090587749e-235
10,CD9,32.171597,2.4703166,4.406705674652789e-227,1.259058764186511e-224
10,SH3BGRL3,32.022545,1.8368953,5.2946185107690234e-225,1.3236546276922558e-222
10,FSTL3,31.52381,2.415271,4.0990635603160313e-218,9.109030134035625e-216
10,ANXA2,31.458721,1.9656092,3.1896465866884507e-217,6.379293173376901e-215
11,EPCAM,41.43167,5.2625613,0.0,0.0
11,S100A2,41.15455,8.009034,0.0,0.0
11,C19orf33,41.104668,5.611526,0.0,0.0
11,MAL2,40.14647,5.749509,0.0,0.0
11,KRT7,40.092632,7.0356474,0.0,0.0
11,ANXA2,39.682365,2.8882844,0.0,0.0
11,MMP7,39.562653,10.092528,0.0,0.0
11,CD24,39.50091,5.569499,0.0,0.0
11,S100A6,39.377014,4.283365,0.0,0.0
11,KRT19,38.294323,4.374312,0.0,0.0
12,STK31,26.87814,6.933792,3.9564851108105826e-159,7.912970221621165e-156
12,SYCP3,26.214916,7.3905263,1.7965559385320467e-151,1.7965559385320466e-148
12,DDX4,25.753042,7.0509534,2.980245788373616e-146,1.9868305255824106e-143
12,MAP7D2,25.669264,6.602539,2.577198340363894e-145,1.288599170181947e-142
12,GTSF1,25.26108,6.672982,8.557609339117128e-141,2.852536446372376e-138
12,TEX30,24.869143,4.449234,1.605485388334799e-136,4.2400627160389263e-134
12,MAEL,24.86694,7.0364532,1.6960250864155706e-136,4.2400627160389263e-134
12,COX8C,24.759327,7.624604,2.4601263081682723e-135,4.472956923942314e-133
12,LY6K,24.529434,6.361288,7.170171301433434e-133,1.1950285502389057e-130
12,ERP29,24.454657,3.102696,4.489967802922182e-132,6.907642773726434e-130
13,SPARCL1,37.056736,5.0055532,1.3989408704893398e-300,2.7978817409786795e-297
13,POSTN,34.45565,4.71196,3.705869067402946e-260,2.4705793782686306e-257
13,DCN,34.1738,4.331179,5.925545397407654e-256,2.9627726987038266e-253
13,FBLN1,33.36161,3.7922792,4.94416348412359e-244,1.977665393649436e-241
13,PTN,33.320663,4.098202,1.9387746666246925e-243,6.462582222082308e-241
13,LGALS1,33.206432,2.8870065,8.693835278101373e-242,2.4839529366003924e-239
13,COL3A1,32.618748,3.5738266,2.224198507815165e-233,5.560496269537912e-231
13,OGN,32.37985,4.862361,5.275028080401314e-230,1.1722284623114033e-227
13,MDK,30.364504,2.7484431,1.6169003592999127e-202,3.233800718599825e-200
13,ITM2A,29.354958,3.9110668,2.0655970900327495e-189,3.7556310727868173e-187
14,GNG11,24.066845,4.6977906,5.562344523519225e-128,1.112468904703845e-124
14,PCAT19,22.848068,6.876707,1.5274372115118314e-115,1.5274372115118315e-112
14,MYCT1,22.54138,7.324958,1.6315278599340232e-112,1.0876852399560155e-109
14,EGFL7,20.836142,5.55266,2.036007141057291e-96,1.0180035705286454e-93
