sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
T77,T cell,CTCFL,1951,30,0.015376729882111738,4.933125444649553
T77,Epithelial cell,CTCFL,209,95,0.45454545454545453,1.3326588788734512
T77,Plasma cell,CTCFL,618,43,0.06957928802588997,1.7827650880214898
T77,Mitotic fetal germ cell,CTCFL,1226,457,0.3727569331158238,1.4008873702382736
T77,Decidual cell,CTCFL,1508,80,0.05305039787798409,5.2137015544727605
T77,Granulocyte-monocyte progenitor,CTCFL,378,99,0.2619047619047619,2.0468840709954614
T77,Dendritic cell,CTCFL,466,21,0.045064377682403435,2.067164487616429
T77,Monocyte,CTCFL,138,4,0.028985507246376812,2.805297251362602
T77,Mitotic arrest phase fetal germ cell,CTCFL,530,195,0.36792452830188677,1.3411979672713963
T77,Natural killer (NK) cell,CTCFL,42,1,0.023809523809523808,3.940926017444747
T77,Hemangioblast,CTCFL,70,2,0.02857142857142857,0.93165684123433
T77,Fibroblast,CTCFL,64,3,0.046875,2.4553786870039125
T77,T cell,FATE1,1951,0,0.0,
T77,Epithelial cell,FATE1,209,0,0.0,
T77,Plasma cell,FATE1,618,1,0.0016181229773462784,7.682821434726062
T77,Mitotic fetal germ cell,FATE1,1226,2,0.0016313213703099511,8.795347660546781
T77,Decidual cell,FATE1,1508,0,0.0,
T77,Granulocyte-monocyte progenitor,FATE1,378,1,0.0026455026455026454,9.179496522277798
T77,Dendritic cell,FATE1,466,1,0.002145922746781116,10.0
T77,Monocyte,FATE1,138,0,0.0,
T77,Mitotic arrest phase fetal germ cell,FATE1,530,0,0.0,
T77,Natural killer (NK) cell,FATE1,42,0,0.0,
T77,Hemangioblast,FATE1,70,1,0.014285714285714285,10.0
T77,Fibroblast,FATE1,64,0,0.0,
T77,T cell,GAGE2A,1951,1,0.0005125576627370579,10.0
T77,Epithelial cell,GAGE2A,209,0,0.0,
T77,Plasma cell,GAGE2A,618,1,0.0016181229773462784,10.0
T77,Mitotic fetal germ cell,GAGE2A,1226,1,0.0008156606851549756,8.599204911525005
T77,Decidual cell,GAGE2A,1508,1,0.000663129973474801,10.0
T77,Granulocyte-monocyte progenitor,GAGE2A,378,0,0.0,
T77,Dendritic cell,GAGE2A,466,0,0.0,
T77,Monocyte,GAGE2A,138,0,0.0,
T77,Mitotic arrest phase fetal germ cell,GAGE2A,530,0,0.0,
T77,Natural killer (NK) cell,GAGE2A,42,0,0.0,
T77,Hemangioblast,GAGE2A,70,0,0.0,
T77,Fibroblast,GAGE2A,64,0,0.0,
T77,T cell,MAGEB2,1951,0,0.0,
T77,Epithelial cell,MAGEB2,209,0,0.0,
T77,Plasma cell,MAGEB2,618,0,0.0,
T77,Mitotic fetal germ cell,MAGEB2,1226,7,0.005709624796084829,8.281525953745652
T77,Decidual cell,MAGEB2,1508,2,0.001326259946949602,10.0
T77,Granulocyte-monocyte progenitor,MAGEB2,378,1,0.0026455026455026454,7.366564748228404
T77,Dendritic cell,MAGEB2,466,0,0.0,
T77,Monocyte,MAGEB2,138,0,0.0,
T77,Mitotic arrest phase fetal germ cell,MAGEB2,530,0,0.0,
T77,Natural killer (NK) cell,MAGEB2,42,0,0.0,
T77,Hemangioblast,MAGEB2,70,0,0.0,
T77,Fibroblast,MAGEB2,64,0,0.0,
T77,T cell,SPAG6,1951,4,0.0020502306509482316,10.0
T77,Epithelial cell,SPAG6,209,0,0.0,
T77,Plasma cell,SPAG6,618,0,0.0,
T77,Mitotic fetal germ cell,SPAG6,1226,1,0.0008156606851549756,10.0
T77,Decidual cell,SPAG6,1508,0,0.0,
T77,Granulocyte-monocyte progenitor,SPAG6,378,0,0.0,
T77,Dendritic cell,SPAG6,466,2,0.004291845493562232,10.0
T77,Monocyte,SPAG6,138,0,0.0,
T77,Mitotic arrest phase fetal germ cell,SPAG6,530,0,0.0,
T77,Natural killer (NK) cell,SPAG6,42,0,0.0,
T77,Hemangioblast,SPAG6,70,0,0.0,
T77,Fibroblast,SPAG6,64,0,0.0,
T77,T cell,SSX1,1951,2,0.0010251153254741158,10.0
T77,Epithelial cell,SSX1,209,1,0.004784688995215311,6.875378393634918
T77,Plasma cell,SSX1,618,2,0.003236245954692557,8.47890650215994
T77,Mitotic fetal germ cell,SSX1,1226,1,0.0008156606851549756,4.121901737858887
T77,Decidual cell,SSX1,1508,1,0.000663129973474801,10.0
T77,Granulocyte-monocyte progenitor,SSX1,378,0,0.0,
T77,Dendritic cell,SSX1,466,0,0.0,
T77,Monocyte,SSX1,138,1,0.007246376811594203,10.0
T77,Mitotic arrest phase fetal germ cell,SSX1,530,2,0.0037735849056603774,8.057255325704462
T77,Natural killer (NK) cell,SSX1,42,0,0.0,
T77,Hemangioblast,SSX1,70,0,0.0,
T77,Fibroblast,SSX1,64,0,0.0,
T77,T cell,SYCE1,1951,4,0.0020502306509482316,10.0
T77,Epithelial cell,SYCE1,209,0,0.0,
T77,Plasma cell,SYCE1,618,0,0.0,
T77,Mitotic fetal germ cell,SYCE1,1226,0,0.0,
T77,Decidual cell,SYCE1,1508,0,0.0,
T77,Granulocyte-monocyte progenitor,SYCE1,378,0,0.0,
T77,Dendritic cell,SYCE1,466,0,0.0,
T77,Monocyte,SYCE1,138,0,0.0,
T77,Mitotic arrest phase fetal germ cell,SYCE1,530,1,0.0018867924528301887,10.0
T77,Natural killer (NK) cell,SYCE1,42,0,0.0,
T77,Hemangioblast,SYCE1,70,0,0.0,
T77,Fibroblast,SYCE1,64,1,0.015625,10.0
T77,T cell,TMEFF2,1951,0,0.0,
T77,Epithelial cell,TMEFF2,209,2,0.009569377990430622,9.785171977186067
T77,Plasma cell,TMEFF2,618,1,0.0016181229773462784,10.0
T77,Mitotic fetal germ cell,TMEFF2,1226,2,0.0016313213703099511,10.0
T77,Decidual cell,TMEFF2,1508,2,0.001326259946949602,10.0
T77,Granulocyte-monocyte progenitor,TMEFF2,378,4,0.010582010582010581,5.969853042350575
T77,Dendritic cell,TMEFF2,466,1,0.002145922746781116,10.0
T77,Monocyte,TMEFF2,138,0,0.0,
T77,Mitotic arrest phase fetal germ cell,TMEFF2,530,0,0.0,
T77,Natural killer (NK) cell,TMEFF2,42,0,0.0,
T77,Hemangioblast,TMEFF2,70,0,0.0,
T77,Fibroblast,TMEFF2,64,0,0.0,
T77,T cell,TMPRSS12,1951,1,0.0005125576627370579,10.0
T77,Epithelial cell,TMPRSS12,209,0,0.0,
T77,Plasma cell,TMPRSS12,618,0,0.0,
T77,Mitotic fetal germ cell,TMPRSS12,1226,0,0.0,
T77,Decidual cell,TMPRSS12,1508,0,0.0,
T77,Granulocyte-monocyte progenitor,TMPRSS12,378,1,0.0026455026455026454,7.683891895793522
T77,Dendritic cell,TMPRSS12,466,1,0.002145922746781116,10.0
T77,Monocyte,TMPRSS12,138,0,0.0,
T77,Mitotic arrest phase fetal germ cell,TMPRSS12,530,0,0.0,
T77,Natural killer (NK) cell,TMPRSS12,42,0,0.0,
T77,Hemangioblast,TMPRSS12,70,0,0.0,
T77,Fibroblast,TMPRSS12,64,0,0.0,
