group,names,scores,logfoldchanges,pvals,pvals_adj
4,PIM2,17.860699,4.798876,2.386370375247864e-71,6.535970161506995e-68
4,PLBD1,17.824123,4.662998,4.592258550312699e-71,1.1180108566211282e-67
4,TFAP2C,17.78722,4.7478004,8.877622681786157e-71,1.9451759058061648e-67
5,DSN1,15.316136,3.9483294,5.965999279260235e-53,1.3072101020787103e-48
5,RAD51,15.048515,4.352825,3.5307108841534074e-51,3.868070309134266e-47
5,MYBL2,14.800573,4.1829185,1.4523870586003713e-49,1.0607750946997578e-45
5,TUBB,14.63229,1.7647529,1.7480449272510516e-48,9.575353100249448e-45
5,CLSPN,14.451689,4.6532145,2.446147077328547e-47,1.071950572226916e-43
5,DNAJC9,14.438435,3.283304,2.964997833941643e-47,1.0827677923249223e-43
5,FEN1,14.317945,3.8181288,1.6904897592394428e-46,5.2914744449564905e-43
5,CDCA5,14.102535,4.0762377,3.66365318551231e-45,1.0034288118470029e-41
5,TUBA1B,13.939339,1.677329,3.6530861817757986e-44,8.893641258765503e-41
5,CENPH,13.885386,3.4653924,7.768061262737236e-44,1.702059903278356e-40
6,WBSCR22,10.431936,2.7416265,1.7723955324405934e-25,3.8834958511305846e-21
6,KRT17P5,9.824497,4.753571,8.831383655696419e-23,9.675222363998211e-19
6,ANHX,9.657105,4.7102165,4.586394431282181e-22,3.3497496127941288e-18
6,FAM213A,9.609633,3.1887293,7.280790652441684e-22,3.9882350996412435e-18
6,ATP5A1,9.326657,1.2439909,1.0926282122928271e-20,4.7881153519096274e-17
6,HDLBP,8.672158,1.9920093,4.240055402183344e-18,1.3588480167143279e-14
6,FHL1,8.669476,4.75086,4.341169329104237e-18,1.3588480167143279e-14
6,AGA,8.581342,3.1046734,9.377283734536178e-18,2.426531096507226e-14
6,ERP29,8.574324,2.0980606,9.967039326623629e-18,2.426531096507226e-14
6,AK5,8.490112,3.7728422,2.064374284157747e-17,4.52325049401804e-14
7,SERPINA5,21.290346,9.250775,1.394929186641234e-100,2.5815565090061464e-96
7,INHA,21.263535,9.379824,2.4708645505246434e-100,2.5815565090061464e-96
7,AMH,21.238148,9.6748905,4.243016013714994e-100,2.5815565090061464e-96
7,BEX1,21.223436,8.745231,5.802486056507226e-100,2.5815565090061464e-96
7,APOA1,21.222725,9.307691,5.891005679809562e-100,2.5815565090061464e-96
7,SERPINF1,21.086767,7.6284294,1.0520895102911454e-98,3.8420555433315473e-95
7,CLU,20.926609,6.9867163,3.0653872223918305e-97,9.595099918546773e-94
7,GSTA1,20.838583,8.902806,1.9348509898711407e-96,5.2993150048833204e-93
7,RNASE1,20.785908,8.32313,5.805572671796312e-96,1.4133989201303221e-92
7,GATM,20.702625,6.861992,3.280046390011812e-95,7.186909645154881e-92
8,DCN,13.667814,10.654705,1.580721332010572e-42,2.6491414055684325e-38
8,SPARCL1,13.636842,10.452556,2.418092652611412e-42,2.6491414055684325e-38
8,COL3A1,13.540278,9.693571,9.044515302114567e-42,6.605812492821075e-38
8,COL1A1,13.51878,9.7806635,1.2116888492488783e-41,6.637328593973043e-38
8,COL15A1,13.417663,9.231011,4.765088249029411e-41,2.088156972489669e-37
8,DLK1,13.330392,7.2221503,1.5408709191277195e-40,5.627003784834576e-37
8,FXYD6,13.306342,5.2165303,2.126409478678131e-40,6.655965441045218e-37
8,C7,13.18573,9.499922,1.0602335056883737e-39,2.903847042892245e-36
8,PDGFRA,12.948331,8.858022,2.401177157549106e-38,5.845799188784275e-35
8,MALAT1,12.719314,3.3666563,4.6190087344231235e-37,1.0120710037994506e-33
9,MAGEB2,25.233162,7.826219,1.7335738137326186e-140,3.798433583269541e-136
9,DNAJB6,24.717173,2.8992474,6.991900106992147e-135,7.659976162215247e-131
9,MAGEC2,24.562693,8.079316,3.165162732546575e-133,2.3117293544275997e-129
9,STK31,24.308756,6.661572,1.5839725266207241e-130,8.676605507696672e-127
9,ASZ1,24.063034,7.2044854,6.09775028482775e-128,2.672156129817217e-124
9,TOMM34,23.889652,3.6769867,3.9236142589432776e-126,1.4328385337951025e-122
9,TEX15,23.873224,7.591083,5.8125308261885335e-126,1.591979536657712e-122
9,DDX4,23.702415,4.9122605,3.4047296316948753e-124,7.460103096006641e-121
9,LOC729348,23.694103,4.268644,4.147535781733027e-124,8.261514228504759e-121
9,PAGE5,23.658773,7.3348594,9.587664829745069e-124,1.750627700704535e-120
