group,names,scores,logfoldchanges,pvals,pvals_adj
11,C14orf39,16.141708,7.93118,1.2989655178128304e-58,4.743605576799487e-55
11,MEIKIN,16.078503,8.450228,3.61000824713802e-58,1.1299841529005881e-54
11,CCDC73,16.010836,8.0823345,1.073588607553857e-57,2.9404249975140704e-54
11,TEX12,15.979481,8.524251,1.7762047292967073e-57,4.3242690915133504e-54
11,ZPBP2,15.938954,8.252545,3.3999495908616483e-57,7.174736548307567e-54
12,CTRB2,11.471787,10.563297,1.82842216084272e-30,4.006255796622484e-26
12,NLRP5,11.270078,10.746426,1.8440636887499705e-29,2.0202639742100304e-25
12,ZP3,11.103322,10.521489,1.2086675935619592e-28,8.827705214178695e-25
12,LDHAL6A,11.050528,8.697293,2.1793049278755447e-28,1.1937687568670266e-24
12,NOBOX,10.986264,9.21306,4.449637387557255e-28,1.8486307997719592e-24
12,BRDT,10.974613,6.206222,5.062199260020883e-28,1.8486307997719592e-24
12,TBPL2,10.893238,7.430572,1.2414680557094334e-27,3.885972366949914e-24
12,TDRD1,10.736858,7.435086,6.83304721187547e-27,1.871486218242543e-23
12,MAT2B,10.660398,4.386648,1.559295015189571e-26,3.796190341979855e-23
12,ZFAND2A,10.576291,6.261903,3.838535698674854e-26,7.1569679427689e-23
13,B2M,8.160855,5.3132777,3.32659853473396e-16,7.28891004945558e-12
13,HSPB1,8.027006,5.0255747,9.987998276754638e-16,7.641884678149752e-12
13,HSP90B1,8.021301,2.7809494,1.0463079747364e-15,7.641884678149752e-12
13,NGFRAP1,7.915977,4.818501,2.4531856150769147e-15,1.343793750298757e-11
13,CTNNAL1,7.3086085,4.732149,2.6992246877784493e-13,1.1812167485595898e-09
13,CLU,7.2842526,5.8998694,3.234585592331495e-13,1.1812167485595898e-09
13,CAV2,7.2544107,6.0655856,4.0341415637939335e-13,1.2627439400612698e-09
13,WBP5,7.206576,5.4115925,5.737626389453187e-13,1.5714641477413597e-09
13,MYL12B,7.1400905,2.557934,9.326961462235688e-13,2.270700584433846e-09
13,SELK,6.993734,3.5321994,2.6766516481506423e-12,5.864811426262872e-09
2,UNG,16.71757,4.518452,9.762107132178716e-63,2.1389752937316786e-58
2,MYBL2,15.721975,5.0703096,1.0693694658589046e-55,1.171547718321723e-51
2,CDCA5,15.66061,5.180492,2.8118753966409824e-55,2.0537000605266854e-51
2,RAD51,15.550306,5.0551972,1.583471014410074e-54,8.673858349184784e-51
2,DTL,15.5274315,4.907015,2.262621975789753e-54,9.915262022305856e-51
2,DHFR,15.310893,5.0460305,6.466987712683222e-53,2.3616361295433677e-49
2,DSN1,15.210927,4.695035,2.9927620932667278e-52,9.367772889366754e-49
2,CDCA7,15.087426,5.0017776,1.9593793847207696e-51,5.366495212327098e-48
2,MCM10,14.909268,5.3481784,2.868785367361461e-50,6.984217353806331e-47
2,MCM7,14.701858,3.9970517,6.271530862697282e-49,1.3741551273256014e-45
3,COL1A2,12.635636,7.001448,1.3430364234378339e-36,2.942727107394638e-32
3,NR2F2,12.190768,7.226251,3.481247406159176e-34,3.8138805958176854e-30
3,MAGED2,11.697005,4.4072623,1.3203129361104656e-31,9.643125581038803e-28
3,MDK,11.3472185,3.811866,7.655925100936794e-30,4.1937243721656526e-26
3,MARCKS,10.636513,5.759075,2.0153039450608665e-26,8.831464948045729e-23
3,ZFP36L1,10.523077,5.68012,6.76281373071319e-26,2.4696668608942784e-22
3,MFAP2,10.390234,5.829842,2.7467968104701e-25,8.597866416315766e-22
3,NGFRAP1,10.11236,4.3732643,4.869671265600965e-24,1.3337420887572843e-20
3,HMGN1,10.009154,2.7905662,1.389347970222948e-23,3.3824448195061126e-20
3,PRDX2,9.969587,3.8423727,2.0708756119004562e-23,4.53749555323509e-20
4,GPHA2,15.197146,5.9370284,3.693655964191371e-52,8.093169583139714e-48
4,TFCP2L1,14.799125,5.1630616,1.484020906519381e-49,1.625819104137308e-45
4,NDUFAB1,14.700065,3.1336517,6.439829105200371e-49,4.703436517468177e-45
4,RPSA,14.505957,2.7356532,1.1107823887076156e-47,6.084588229743141e-44
4,SUSD2,14.346391,5.0543556,1.1222699353195706e-46,4.918011310557422e-43
4,MEG3,14.271177,4.7915,3.30944965933045e-46,1.2085558580931581e-42
4,PQLC3,14.247555,4.8973403,4.642572979757304e-46,1.4531916651351758e-42
4,ATP6AP2,14.1520605,3.366419,1.81364838906067e-45,4.967356231588543e-42
4,ALPPL2,14.09902,5.6721544,3.85077865662608e-45,9.374934571703782e-42
4,PYY,14.03027,4.9930034,1.0176460935602803e-44,2.22976435559993e-41
5,ANHX,17.213743,7.793441,2.0944738421171586e-66,4.5892016354629065e-62
5,ZGLP1,16.174805,7.915737,7.593835755049776e-59,8.319426761444783e-55
5,NMU,15.721445,6.26488,1.078352696505942e-55,7.875928644380564e-52
5,THRA1/BTR,15.47211,8.671927,5.352364665152549e-54,2.9318915544539377e-50
5,KLHL35,15.070536,5.9413996,2.530525914202635e-51,1.1089270661218788e-47
5,CALCOCO2,14.900077,4.8804183,3.292020577866187e-50,1.2021910480271003e-46
5,SMC1B,14.769535,7.1020913,2.3029626771088954e-49,7.208602174019002e-46
5,SKAP2,14.725062,5.6223884,4.450600705906716e-49,1.2189639008390257e-45
5,CYP26A1,14.691138,7.812494,7.346930373575396e-49,1.7886510157267835e-45
5,STRA8,14.527152,8.124056,8.154060449661745e-48,1.786636185125385e-44
6,PYY,8.67588,5.5101767,4.103633844183838e-18,8.991472115991208e-14
6,APOC1,8.544601,4.5828295,1.2898056693191376e-17,1.4130466010225812e-13
6,RPSAP9,8.478086,2.9062195,2.289270277721683e-17,1.6720067018386596e-13
6,PSORS1C2,8.308105,5.2986765,9.724243672530478e-17,5.326697577720382e-13
6,RPS23,8.093002,1.7476586,5.821182710588623e-16,2.550958687434146e-12
6,RPS15,7.986812,1.7376076,1.3847285057273055e-15,5.056797714831831e-12
6,OR7E156P,7.949276,4.667432,1.8760449232828907e-15,5.87228861629306e-12
6,KCNV2,7.8782883,4.733724,3.3189627958664754e-15,9.090224227528793e-12
6,RPS20,7.8197474,1.6788466,5.292934422098423e-15,1.288594290251095e-11
6,RPL37A,7.7713203,1.8427559,7.767220692310196e-15,1.7018757258920873e-11
7,IFITM3,15.850703,6.189289,1.390155891270366e-56,3.045970573362499e-52
7,IFITM2,15.544692,7.038556,1.7285218215902247e-54,1.8936820816431708e-50
7,MT1L,15.179949,7.084337,4.80153717475306e-52,3.506882701200476e-48
7,MT3,15.147647,7.5088043,7.852783972341692e-52,4.301558740449471e-48
7,DIRAS3,15.094544,8.00579,1.7589753913618403e-51,7.708181960025857e-48
7,MT2A,15.035202,6.5301366,4.3172766649867515e-51,1.5765974834420785e-47
7,C1R,14.70631,6.615137,5.872349440284838e-49,1.8381292655154444e-45
7,CCL2,14.683674,6.3360343,8.202298737188898e-49,2.2465070953818245e-45
7,TMEM176B,14.514701,6.9269066,9.778353421260865e-48,2.3805944645916315e-44
7,HBG2,14.4326,4.9175777,3.2268386696012685e-47,6.9617113086937e-44
8,PTPRC,10.098678,11.712732,5.599222729106435e-24,5.311967721896034e-20
8,SRGN,10.086075,11.706113,6.3664414987583206e-24,5.311967721896034e-20
8,PLEK,10.047428,11.526427,9.429651127738481e-24,5.311967721896034e-20
8,AIF1,10.031465,11.591838,1.1085948342569745e-23,5.311967721896034e-20
8,ITGB2,10.022643,10.564775,1.2121691666049093e-23,5.311967721896034e-20
