group,names,scores,logfoldchanges,pvals,pvals_adj
0,RPL34,7.156507,0.5217857,8.275873948248394e-13,3.973979269780201e-12
0,RPL26,6.0423675,0.3976382,1.518689244822249e-09,5.6105209987017864e-09
0,RPS7,5.218891,-0.1439072,1.799976883584457e-07,5.671454342280563e-07
0,RPS18,4.4202743,-0.20534524,9.857562093975022e-06,2.7312726737618454e-05
0,RPS4X,3.3667402,-0.70700794,0.0007606227363329998,0.0018025097096898504
0,RPS6,3.3370426,-0.7904929,0.0008467500175594271,0.001999471212308379
0,CALM2,2.822907,-1.3010163,0.004759036181567542,0.010408788358387542
0,TMSB4X,2.797375,-0.0049844705,0.005151969722432143,0.01121557959147647
0,RPL7,2.6255038,-0.6235034,0.008652083980779919,0.018396488316629673
0,RPL27,2.6234882,-1.1152518,0.008703447958305448,0.01849313888813331
1,MALAT1,3.4007437,1.3042613,0.0006720277641689686,0.0017698077332579652
1,B2M,2.3042755,1.646355,0.021207177665682718,0.04596601739368622
1,HSP90AA1,2.27221,0.5774758,0.023073834490538896,0.04963876166148235
1,DSG3,2.2702801,1.1135794,0.02319059734975887,0.04987526291034223
1,RNVU1-19,1.998464,4.1907387,0.04566637952947623,0.09357486597496995
1,SNAR-C3,1.5568186,1.4130019,0.11951356103118385,0.22729464766550384
1,MTRNR2L8,1.5308394,1.2692068,0.1258090760384827,0.2382131580607669
1,TMSB10,1.3764491,-0.35903388,0.16868262668892808,0.31035393680251094
1,MTRNR2L2,1.3758553,2.344115,0.16886643047531835,0.3106660250331403
1,RNF149,0.9351006,-0.21185602,0.349736440776256,0.5823447947297321
10,RPS15,7.1216254,2.0857449,1.066615146253487e-12,2.3370604469560153e-08
10,PSORS1C2,7.007768,6.3610106,2.4214994208768894e-12,2.6528736905416762e-08
10,RPS27,6.9386797,1.9381467,3.957815081870716e-12,2.7938726805125246e-08
10,RPS23,6.902754,2.0637877,5.100401954292409e-12,2.7938726805125246e-08
10,RPL37A,6.8220587,2.1320875,8.974508747820213e-12,3.6079878509064495e-08
10,RPSAP9,6.808241,3.2451487,9.87993569688225e-12,3.6079878509064495e-08
10,RPLP2,6.6733804,2.1815531,2.4997726697363207e-11,6.29534397002645e-08
10,RPS28,6.670064,2.7410367,2.5569156730450615e-11,6.29534397002645e-08
10,RASSF2,6.6609445,5.693547,2.7207332585893314e-11,6.29534397002645e-08
10,RPS13,6.6529303,2.347327,2.8731431564175302e-11,6.29534397002645e-08
11,MT2A,13.236665,7.0348577,5.388924616267243e-40,4.604934401414354e-36
11,IFITM3,13.226046,6.2785773,6.206791689189948e-40,4.604934401414354e-36
11,HBD,13.224866,6.6598554,6.3049624408941e-40,4.604934401414354e-36
11,MT1L,13.155399,7.6743436,1.584439052311605e-39,8.679161018799895e-36
11,MT3,13.098617,8.0993595,3.3531212283067465e-39,1.4694047846685825e-35
11,DIRAS3,13.023693,8.45608,8.972360982681075e-39,3.2765566915254167e-35
