sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
16030X3_HJTWLDMXX,Hemangioblast,CABYR,142,2,0.014084507042253521,2.7697119294200774
16030X3_HJTWLDMXX,Dendritic cell,CABYR,104,1,0.009615384615384616,3.966350877609315
16030X3_HJTWLDMXX,Microglial cell,CABYR,190,11,0.05789473684210526,3.656450113814579
16030X3_HJTWLDMXX,Epithelial-mesenchymal cell,CABYR,74,1,0.013513513513513514,0.6111225658279871
16030X3_HJTWLDMXX,Epithelial cell,CABYR,212,15,0.07075471698113207,1.507135451511401
16030X3_HJTWLDMXX,Monocyte,CABYR,97,5,0.05154639175257732,7.14019127116715
16030X3_HJTWLDMXX,Trophectoderm cell,CABYR,91,7,0.07692307692307693,0.5769466631364581
16030X3_HJTWLDMXX,Fibroblast,CABYR,14,1,0.07142857142857142,1.2939903230320908
16030X3_HJTWLDMXX,T cell,CABYR,143,2,0.013986013986013986,5.964507273912685
16030X3_HJTWLDMXX,Natural killer (NK) cell,CABYR,55,0,0.0,
16030X3_HJTWLDMXX,Basophil,CABYR,137,2,0.014598540145985401,6.243814200701869
16030X3_HJTWLDMXX,Erythrocyte,CABYR,33,0,0.0,
16030X3_HJTWLDMXX,Luminal progenitor cell,CABYR,8,1,0.125,0.28968329116100794
16030X3_HJTWLDMXX,Luminal epithelial cell,CABYR,51,6,0.11764705882352941,7.050395666095782
16030X3_HJTWLDMXX,Hemangioblast,CTCFL,142,1,0.007042253521126761,10.0
16030X3_HJTWLDMXX,Dendritic cell,CTCFL,104,0,0.0,
16030X3_HJTWLDMXX,Microglial cell,CTCFL,190,0,0.0,
16030X3_HJTWLDMXX,Epithelial-mesenchymal cell,CTCFL,74,0,0.0,
16030X3_HJTWLDMXX,Epithelial cell,CTCFL,212,1,0.0047169811320754715,3.072054166118694
16030X3_HJTWLDMXX,Monocyte,CTCFL,97,0,0.0,
16030X3_HJTWLDMXX,Trophectoderm cell,CTCFL,91,4,0.04395604395604396,3.6323567612266165
16030X3_HJTWLDMXX,Fibroblast,CTCFL,14,0,0.0,
16030X3_HJTWLDMXX,T cell,CTCFL,143,0,0.0,
16030X3_HJTWLDMXX,Natural killer (NK) cell,CTCFL,55,0,0.0,
16030X3_HJTWLDMXX,Basophil,CTCFL,137,0,0.0,
16030X3_HJTWLDMXX,Erythrocyte,CTCFL,33,0,0.0,
16030X3_HJTWLDMXX,Luminal progenitor cell,CTCFL,8,0,0.0,
16030X3_HJTWLDMXX,Luminal epithelial cell,CTCFL,51,0,0.0,
16030X3_HJTWLDMXX,Hemangioblast,HORMAD1,142,0,0.0,
16030X3_HJTWLDMXX,Dendritic cell,HORMAD1,104,1,0.009615384615384616,2.6342446677556457
16030X3_HJTWLDMXX,Microglial cell,HORMAD1,190,4,0.021052631578947368,6.287396726788175
16030X3_HJTWLDMXX,Epithelial-mesenchymal cell,HORMAD1,74,1,0.013513513513513514,1.5170695391197022
16030X3_HJTWLDMXX,Epithelial cell,HORMAD1,212,1,0.0047169811320754715,0.9794763249078539
