gene,fraction_expressing,mean_expression
CRISP2,0.0010270455323519343,-0.01450086697964693
ZNF165,0.018555289284491613,-0.013445702674849886
SYCE1,0.0006846970215679561,-0.018064063786421523
PIWIL2,0.0010270455323519343,-0.0168674354604953
TMEFF2,0.0013009243409791166,-0.01529982850010854
TEKT5,0.0010270455323519343,-0.014850121238506705
