gene,fraction_expressing,mean_expression
BRDT,0.00040314452731304173,-0.0158162771237727
PAGE5,0.0014110058455956461,-0.019575908550906466
PAGE2,0.0008062890546260835,-0.012408419243942684
SLCO6A1,0.00020157226365652087,-0.010394434222774581
ADAM29,0.00026876301820869447,-0.012009374303676441
PBK,0.007861318282604314,-0.01690890928749979
CAGE1,0.0008062890546260835,-0.01757243951740632
ARX,0.0007390983000739098,-0.013865502357242302
SPAG6,0.0003359537727608681,-0.009724890322314694
