gene,fraction_expressing,mean_expression
CSAG1,0.0005589714924538849,-0.016024606583267105
COX6B2,0.003353828954723309,-0.01863674190738614
OIP5,0.015651201788708775,-0.013248146020046878
ELOVL4,0.006335010247810695,-0.019672258900675556
