group,names,scores,logfoldchanges,pvals,pvals_adj
0,TPX2,38.434887,3.127922,0.0,0.0
0,CENPF,37.53397,3.2384493,2.5727677410865854e-308,2.572767741086585e-305
0,AKAP12,34.44348,2.3703232,5.6375825209462955e-260,2.8187912604731478e-257
0,UBE2S,33.031258,2.169036,2.8911847556947066e-239,1.1564739022778826e-236
0,RPS21,31.768356,1.5524399,1.7714633213810448e-221,5.904877737936816e-219
0,KRT81,31.660158,3.6358833,5.4961004489678664e-220,1.570314413990819e-217
0,PRR11,30.202187,2.2552626,2.2171052974303e-200,5.5427632435757494e-198
0,IGF2,28.981499,2.7660615,1.1257023770260857e-184,2.2514047540521714e-182
0,CENPE,28.22986,2.733987,2.515421534923663e-175,3.869879284497944e-173
0,HMMR,28.101583,2.654146,9.36929888452912e-174,1.3384712692184457e-171
1,RPS21,36.06229,1.7064723,8.850824169248093e-285,8.850824169248093e-282
1,IGF2,34.911366,3.3290956,4.998268368890546e-267,3.3321789125936974e-264
1,AKAP12,34.498363,2.2953353,8.487228901274344e-261,4.243614450637172e-258
1,KRT81,34.006046,3.9050236,1.8135525374236667e-253,7.254210149694667e-251
1,H4C3,33.462234,2.511479,1.708553684434522e-245,5.695178948115073e-243
1,ENSG00000223367,28.27257,0.8350743,7.515370410017598e-176,1.5030740820035197e-173
1,KISS1,27.168434,3.046545,1.533697861925371e-162,2.1909969456076728e-160
1,ENSG00000237550,27.054115,1.5369476,3.4165434971305825e-161,4.555391329507444e-159
1,SOX11,26.552011,2.6943104,2.4344740043516873e-155,2.5626042151070396e-153
1,KRT18,26.431717,1.3812934,5.921006159306046e-154,5.639053485053377e-152
10,FN1,65.51232,4.104407,0.0,0.0
10,SPINT2,59.632767,3.6697898,0.0,0.0
10,ENSG00000288411,58.42763,4.5975738,0.0,0.0
10,TGM2,58.05521,2.8728793,0.0,0.0
10,SLPI,55.83766,3.6752446,0.0,0.0
10,PMEPA1,53.893036,3.046407,0.0,0.0
10,SAA2,49.18683,4.2789416,0.0,0.0
10,LCN2,48.358624,3.430397,0.0,0.0
10,S100A2,46.814873,2.7276113,0.0,0.0
10,CXCL1,45.867085,3.324927,0.0,0.0
11,IGFBP5,37.22261,5.128062,2.940155572171342e-303,5.880311144342684e-300
11,SERPINE1,36.782867,2.9891338,3.469250231693827e-296,3.4692502316938266e-293
11,FGF2,36.130917,3.3232875,7.418906371110097e-286,4.945937580740065e-283
11,ITGB1,35.549572,2.0203574,8.436357935561695e-277,4.2181789677808477e-274
11,CXCL8,35.166164,4.0889835,6.582245127969584e-271,2.6328980511878335e-268
11,G0S2,34.313267,4.298321,4.9762188709041535e-258,1.658739623634718e-255
11,IL33,33.868797,3.9180882,1.9193357147954936e-251,5.483816327987125e-249
11,IGFBP7,33.65193,2.6644292,2.9214266421516243e-248,7.30356660537906e-246
11,WNT5A,33.59478,3.0964963,1.99945912579665e-247,4.443242501770334e-245
11,F3,33.17351,3.0370498,2.59501837557269e-241,5.19003675114538e-239
12,HSP90AA1,41.66552,2.1115587,0.0,0.0
12,FN1,40.252342,3.395057,0.0,0.0
12,SPINT2,39.77677,3.1727948,0.0,0.0
12,ENSG00000288411,38.721825,3.8647115,0.0,0.0
12,TPX2,36.26176,2.520514,6.485631058457553e-288,2.161877019485851e-285
12,PMEPA1,36.100143,2.6713881,2.256428517942682e-285,6.4469386226933765e-283
12,TGM2,34.690258,2.2805243,1.1049193026871269e-263,2.7622982567178174e-261
12,SLPI,34.523052,2.843069,3.6178983084312144e-261,8.039774018736032e-259
12,SFRP1,33.437065,2.6597219,3.968317631946661e-245,7.215122967175748e-243
12,LCN2,32.747913,2.9399009,3.251024719834488e-235,5.41837453305748e-233
13,CAMK2N1,47.803978,3.9376278,0.0,0.0
13,MAL2,44.40975,4.5841045,0.0,0.0
13,KRT19,44.09293,3.971262,0.0,0.0
13,CD24,43.601006,3.3756425,0.0,0.0
13,SLC7A5,43.023327,3.0172942,0.0,0.0
13,S100A2,42.250813,3.6308663,0.0,0.0
13,S100A6,42.159927,1.4019448,0.0,0.0
13,KRT7,41.343044,2.0896358,0.0,0.0
13,MUC1,41.22529,4.2792997,0.0,0.0
13,RARRES2,41.119328,4.8939466,0.0,0.0
14,RPL9,37.42406,3.1829162,1.5872559489351755e-306,1.5872559489351755e-303
14,DNAJC15,33.997448,3.1786482,2.429932150353618e-253,1.6199547669024122e-250
14,RARRES1,33.78111,2.8535285,3.7359947236247664e-250,1.867997361812383e-247
14,CNR1,28.367064,2.702981,5.155980374443889e-177,1.1457734165430867e-174
