sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
M_9_12W,Mitotic fetal germ cell,ARX,32,0,0.0,
M_9_12W,Epiblast cell,ARX,27,0,0.0,
M_9_12W,Neural progenitor cell,ARX,31,0,0.0,
M_9_12W,Epithelial cell,ARX,31,0,0.0,
M_9_12W,Mitotic arrest phase fetal germ cell,ARX,20,0,0.0,
M_9_12W,Natural killer T (NKT) cell,ARX,13,0,0.0,
M_9_12W,Sertoli cell,ARX,28,0,0.0,
M_9_12W,Fibroblast,ARX,37,19,0.5135135135135135,2.7593798494062463
M_9_12W,Mitotic fetal germ cell,ATAD2,32,9,0.28125,0.3444685629487657
M_9_12W,Epiblast cell,ATAD2,27,5,0.18518518518518517,0.38149668587004293
M_9_12W,Neural progenitor cell,ATAD2,31,30,0.967741935483871,1.5587458258119824
M_9_12W,Epithelial cell,ATAD2,31,22,0.7096774193548387,0.711972612005979
M_9_12W,Mitotic arrest phase fetal germ cell,ATAD2,20,16,0.8,0.6237315671934183
M_9_12W,Natural killer T (NKT) cell,ATAD2,13,4,0.3076923076923077,0.8917672747541295
M_9_12W,Sertoli cell,ATAD2,28,6,0.21428571428571427,0.7782394815024484
M_9_12W,Fibroblast,ATAD2,37,7,0.1891891891891892,0.9798496131846794
M_9_12W,Mitotic fetal germ cell,CTCFL,32,5,0.15625,1.796201344596278
M_9_12W,Epiblast cell,CTCFL,27,1,0.037037037037037035,1.0119147068875545
M_9_12W,Neural progenitor cell,CTCFL,31,4,0.12903225806451613,3.763467662696734
M_9_12W,Epithelial cell,CTCFL,31,1,0.03225806451612903,3.589745257208962
M_9_12W,Mitotic arrest phase fetal germ cell,CTCFL,20,8,0.4,2.9180609306707455
M_9_12W,Natural killer T (NKT) cell,CTCFL,13,0,0.0,
M_9_12W,Sertoli cell,CTCFL,28,0,0.0,
M_9_12W,Fibroblast,CTCFL,37,0,0.0,
M_9_12W,Mitotic fetal germ cell,DSCR8,32,20,0.625,0.8689655463562784
M_9_12W,Epiblast cell,DSCR8,27,18,0.6666666666666666,1.539168356480455
M_9_12W,Neural progenitor cell,DSCR8,31,17,0.5483870967741935,0.5607241887764856
M_9_12W,Epithelial cell,DSCR8,31,19,0.6129032258064516,0.9355486013481831
M_9_12W,Mitotic arrest phase fetal germ cell,DSCR8,20,19,0.95,1.2017862010348674
M_9_12W,Natural killer T (NKT) cell,DSCR8,13,0,0.0,
M_9_12W,Sertoli cell,DSCR8,28,0,0.0,
M_9_12W,Fibroblast,DSCR8,37,0,0.0,
M_9_12W,Mitotic fetal germ cell,FATE1,32,3,0.09375,0.15677270435592006
M_9_12W,Epiblast cell,FATE1,27,1,0.037037037037037035,0.003018987256243011
M_9_12W,Neural progenitor cell,FATE1,31,0,0.0,
M_9_12W,Epithelial cell,FATE1,31,1,0.03225806451612903,0.30116472009072826
M_9_12W,Mitotic arrest phase fetal germ cell,FATE1,20,0,0.0,
M_9_12W,Natural killer T (NKT) cell,FATE1,13,1,0.07692307692307693,0.17958774133212296
M_9_12W,Sertoli cell,FATE1,28,27,0.9642857142857143,2.4949895223263274
M_9_12W,Fibroblast,FATE1,37,2,0.05405405405405406,0.1982047017407631
M_9_12W,Mitotic fetal germ cell,GAGE1,32,7,0.21875,1.1136011791906528
M_9_12W,Epiblast cell,GAGE1,27,1,0.037037037037037035,0.21515166062825888
