sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
G3_1_Testis,Neural progenitor cell,ARX,541,81,0.14972273567467653,2.5889774771526555
G3_1_Testis,Sertoli cell,ARX,2014,6,0.0029791459781529296,2.672164320137743
G3_1_Testis,Leydig precursor cell,ARX,943,171,0.18133616118769882,3.394441597276254
G3_1_Testis,Mitotic arrest phase fetal germ cell,ARX,257,1,0.0038910505836575876,2.1453129348792963
G3_1_Testis,Granulosa cell,ARX,104,13,0.125,3.618015816931179
G3_1_Testis,Macrophage,ARX,27,0,0.0,
G3_1_Testis,Fibroblast,ARX,465,115,0.24731182795698925,3.272479979466246
G3_1_Testis,Endothelial cell,ARX,53,0,0.0,
G3_1_Testis,Leydig cell,ARX,62,13,0.20967741935483872,1.890127063721735
G3_1_Testis,Natural killer T (NKT) cell,ARX,208,1,0.004807692307692308,1.7344805159834868
G3_1_Testis,Neural tube cell,ARX,39,0,0.0,
G3_1_Testis,Astrocyte,ARX,56,9,0.16071428571428573,1.7382109245236856
G3_1_Testis,Neural progenitor cell,BRDT,541,4,0.0073937153419593345,9.431505432895905
G3_1_Testis,Sertoli cell,BRDT,2014,1,0.0004965243296921549,10.0
G3_1_Testis,Leydig precursor cell,BRDT,943,0,0.0,
G3_1_Testis,Mitotic arrest phase fetal germ cell,BRDT,257,0,0.0,
G3_1_Testis,Granulosa cell,BRDT,104,0,0.0,
G3_1_Testis,Macrophage,BRDT,27,0,0.0,
G3_1_Testis,Fibroblast,BRDT,465,0,0.0,
G3_1_Testis,Endothelial cell,BRDT,53,0,0.0,
G3_1_Testis,Leydig cell,BRDT,62,0,0.0,
G3_1_Testis,Natural killer T (NKT) cell,BRDT,208,0,0.0,
G3_1_Testis,Neural tube cell,BRDT,39,0,0.0,
G3_1_Testis,Astrocyte,BRDT,56,0,0.0,
G3_1_Testis,Neural progenitor cell,CT69,541,1,0.0018484288354898336,10.0
G3_1_Testis,Sertoli cell,CT69,2014,6,0.0029791459781529296,10.0
G3_1_Testis,Leydig precursor cell,CT69,943,0,0.0,
G3_1_Testis,Mitotic arrest phase fetal germ cell,CT69,257,1,0.0038910505836575876,10.0
G3_1_Testis,Granulosa cell,CT69,104,0,0.0,
G3_1_Testis,Macrophage,CT69,27,0,0.0,
G3_1_Testis,Fibroblast,CT69,465,0,0.0,
G3_1_Testis,Endothelial cell,CT69,53,0,0.0,
G3_1_Testis,Leydig cell,CT69,62,0,0.0,
G3_1_Testis,Natural killer T (NKT) cell,CT69,208,0,0.0,
G3_1_Testis,Neural tube cell,CT69,39,0,0.0,
G3_1_Testis,Astrocyte,CT69,56,0,0.0,
G3_1_Testis,Neural progenitor cell,CTAG2,541,11,0.02033271719038817,4.873247510219649
G3_1_Testis,Sertoli cell,CTAG2,2014,41,0.02035749751737835,7.521628632630303
G3_1_Testis,Leydig precursor cell,CTAG2,943,14,0.014846235418875928,4.950295114505542
G3_1_Testis,Mitotic arrest phase fetal germ cell,CTAG2,257,4,0.01556420233463035,6.146327179338734
G3_1_Testis,Granulosa cell,CTAG2,104,2,0.019230769230769232,6.861923994951882
G3_1_Testis,Macrophage,CTAG2,27,0,0.0,
G3_1_Testis,Fibroblast,CTAG2,465,22,0.047311827956989246,5.4439432200112705
G3_1_Testis,Endothelial cell,CTAG2,53,0,0.0,
G3_1_Testis,Leydig cell,CTAG2,62,3,0.04838709677419355,5.156334511047377
G3_1_Testis,Natural killer T (NKT) cell,CTAG2,208,1,0.004807692307692308,7.501988996339584
G3_1_Testis,Neural tube cell,CTAG2,39,1,0.02564102564102564,6.855876250553408
G3_1_Testis,Astrocyte,CTAG2,56,2,0.03571428571428571,2.568460526430492
G3_1_Testis,Neural progenitor cell,CTCFL,541,0,0.0,
G3_1_Testis,Sertoli cell,CTCFL,2014,5,0.0024826216484607746,10.0
G3_1_Testis,Leydig precursor cell,CTCFL,943,0,0.0,
G3_1_Testis,Mitotic arrest phase fetal germ cell,CTCFL,257,1,0.0038910505836575876,10.0
G3_1_Testis,Granulosa cell,CTCFL,104,0,0.0,
G3_1_Testis,Macrophage,CTCFL,27,0,0.0,
G3_1_Testis,Fibroblast,CTCFL,465,1,0.002150537634408602,10.0
G3_1_Testis,Endothelial cell,CTCFL,53,0,0.0,
G3_1_Testis,Leydig cell,CTCFL,62,0,0.0,
G3_1_Testis,Natural killer T (NKT) cell,CTCFL,208,0,0.0,
G3_1_Testis,Neural tube cell,CTCFL,39,0,0.0,
G3_1_Testis,Astrocyte,CTCFL,56,0,0.0,
G3_1_Testis,Neural progenitor cell,FATE1,541,129,0.23844731977818853,1.0085041982489111
G3_1_Testis,Sertoli cell,FATE1,2014,1501,0.7452830188679245,1.193396149834165
G3_1_Testis,Leydig precursor cell,FATE1,943,27,0.02863202545068929,0.41739102119756805
G3_1_Testis,Mitotic arrest phase fetal germ cell,FATE1,257,139,0.5408560311284046,0.9065139097046242
G3_1_Testis,Granulosa cell,FATE1,104,5,0.04807692307692308,0.7266047323662154
G3_1_Testis,Macrophage,FATE1,27,1,0.037037037037037035,0.5323413172141543
G3_1_Testis,Fibroblast,FATE1,465,14,0.030107526881720432,0.4113567523251841
G3_1_Testis,Endothelial cell,FATE1,53,2,0.03773584905660377,0.483636778576372
G3_1_Testis,Leydig cell,FATE1,62,2,0.03225806451612903,0.8283110335373498
G3_1_Testis,Natural killer T (NKT) cell,FATE1,208,25,0.1201923076923077,0.9841989998254878
G3_1_Testis,Neural tube cell,FATE1,39,1,0.02564102564102564,0.4947549518534515
G3_1_Testis,Astrocyte,FATE1,56,35,0.625,0.8580612039720622
G3_1_Testis,Neural progenitor cell,HSPB9,541,0,0.0,
G3_1_Testis,Sertoli cell,HSPB9,2014,1,0.0004965243296921549,10.0
G3_1_Testis,Leydig precursor cell,HSPB9,943,1,0.0010604453870625664,10.0
G3_1_Testis,Mitotic arrest phase fetal germ cell,HSPB9,257,1,0.0038910505836575876,10.0
G3_1_Testis,Granulosa cell,HSPB9,104,0,0.0,
G3_1_Testis,Macrophage,HSPB9,27,0,0.0,
G3_1_Testis,Fibroblast,HSPB9,465,0,0.0,
G3_1_Testis,Endothelial cell,HSPB9,53,0,0.0,
G3_1_Testis,Leydig cell,HSPB9,62,0,0.0,
G3_1_Testis,Natural killer T (NKT) cell,HSPB9,208,0,0.0,
G3_1_Testis,Neural tube cell,HSPB9,39,0,0.0,
G3_1_Testis,Astrocyte,HSPB9,56,0,0.0,
G3_1_Testis,Neural progenitor cell,MAGEB2,541,3,0.005545286506469501,10.0
G3_1_Testis,Sertoli cell,MAGEB2,2014,0,0.0,
G3_1_Testis,Leydig precursor cell,MAGEB2,943,0,0.0,
G3_1_Testis,Mitotic arrest phase fetal germ cell,MAGEB2,257,0,0.0,
