sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
3571DL,Dendritic cell,MAGEA6,82,0,0.0,
3571DL,Fibroblast,MAGEA6,1225,2,0.0016326530612244899,10.0
3571DL,Mesenchymal cell,MAGEA6,1407,0,0.0,
3571DL,Luminal progenitor cell,MAGEA6,417,0,0.0,
3571DL,Microglial cell,MAGEA6,350,0,0.0,
3571DL,Basal epithelial cell,MAGEA6,195,0,0.0,
3571DL,Granulocyte-monocyte progenitor,MAGEA6,89,0,0.0,
3571DL,Epithelial cell,MAGEA6,182,0,0.0,
3571DL,T cell,MAGEA6,54,0,0.0,
3571DL,Mesoderm cell,PAGE4,1026,19,0.018518518518518517,5.472487603783453
3571DL,Luminal epithelial cell,PAGE4,446,1,0.002242152466367713,2.1451404364531133
3571DL,Natural killer T (NKT) cell,PAGE4,1096,0,0.0,
3571DL,Endothelial cell,PAGE4,726,0,0.0,
3571DL,Dendritic cell,PAGE4,82,2,0.024390243902439025,8.405128101204522
3571DL,Fibroblast,PAGE4,1225,47,0.03836734693877551,8.342619837121411
3571DL,Mesenchymal cell,PAGE4,1407,22,0.015636105188343994,5.355327496876334
3571DL,Luminal progenitor cell,PAGE4,417,2,0.004796163069544364,3.6218435313979933
3571DL,Microglial cell,PAGE4,350,1,0.002857142857142857,3.48198565863163
3571DL,Basal epithelial cell,PAGE4,195,1,0.005128205128205128,7.312258408324435
3571DL,Granulocyte-monocyte progenitor,PAGE4,89,0,0.0,
3571DL,Epithelial cell,PAGE4,182,1,0.005494505494505495,2.01941691732883
3571DL,T cell,PAGE4,54,0,0.0,
3571DL,Mesoderm cell,PAGE5,1026,0,0.0,
3571DL,Luminal epithelial cell,PAGE5,446,0,0.0,
3571DL,Natural killer T (NKT) cell,PAGE5,1096,8,0.0072992700729927005,10.0
3571DL,Endothelial cell,PAGE5,726,0,0.0,
3571DL,Dendritic cell,PAGE5,82,0,0.0,
3571DL,Fibroblast,PAGE5,1225,0,0.0,
3571DL,Mesenchymal cell,PAGE5,1407,0,0.0,
3571DL,Luminal progenitor cell,PAGE5,417,0,0.0,
3571DL,Microglial cell,PAGE5,350,0,0.0,
3571DL,Basal epithelial cell,PAGE5,195,0,0.0,
3571DL,Granulocyte-monocyte progenitor,PAGE5,89,0,0.0,
3571DL,Epithelial cell,PAGE5,182,0,0.0,
3571DL,T cell,PAGE5,54,1,0.018518518518518517,10.0
3571DL,Mesoderm cell,PBK,1026,0,0.0,
3571DL,Luminal epithelial cell,PBK,446,0,0.0,
3571DL,Natural killer T (NKT) cell,PBK,1096,2,0.0018248175182481751,10.0
3571DL,Endothelial cell,PBK,726,0,0.0,
3571DL,Dendritic cell,PBK,82,0,0.0,
3571DL,Fibroblast,PBK,1225,2,0.0016326530612244899,10.0
3571DL,Mesenchymal cell,PBK,1407,0,0.0,
3571DL,Luminal progenitor cell,PBK,417,0,0.0,
3571DL,Microglial cell,PBK,350,0,0.0,
3571DL,Basal epithelial cell,PBK,195,0,0.0,
3571DL,Granulocyte-monocyte progenitor,PBK,89,0,0.0,
3571DL,Epithelial cell,PBK,182,0,0.0,
3571DL,T cell,PBK,54,0,0.0,
3571DL,Mesoderm cell,SEMG1,1026,0,0.0,
3571DL,Luminal epithelial cell,SEMG1,446,2,0.004484304932735426,10.0
3571DL,Natural killer T (NKT) cell,SEMG1,1096,0,0.0,
3571DL,Endothelial cell,SEMG1,726,1,0.0013774104683195593,10.0
3571DL,Dendritic cell,SEMG1,82,0,0.0,
3571DL,Fibroblast,SEMG1,1225,3,0.0024489795918367346,10.0
3571DL,Mesenchymal cell,SEMG1,1407,0,0.0,
3571DL,Luminal progenitor cell,SEMG1,417,1,0.002398081534772182,10.0
3571DL,Microglial cell,SEMG1,350,0,0.0,
3571DL,Basal epithelial cell,SEMG1,195,0,0.0,
3571DL,Granulocyte-monocyte progenitor,SEMG1,89,0,0.0,
3571DL,Epithelial cell,SEMG1,182,0,0.0,
3571DL,T cell,SEMG1,54,0,0.0,
