sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
3CCF1L,Microglial cell,SPAG8,1096,0,0.0,
3CCF1L,Fibroblast,SPAG8,1453,0,0.0,
3CCF1L,Plasmacytoid dendritic cell,SPAG8,135,0,0.0,
3CCF1L,Endothelial cell,SPAG8,733,0,0.0,
3CCF1L,Epithelial cell,SPAG8,1725,6,0.0034782608695652175,7.015899478685409
3CCF1L,Neutrophil,SPAG8,515,1,0.001941747572815534,10.0
3CCF1L,Natural killer (NK) cell,SPAG8,93,0,0.0,
3CCF1L,Mesenchymal cell,SPAG8,873,1,0.001145475372279496,10.0
3CCF1L,Luminal progenitor cell,SPAG8,156,0,0.0,
3CCF1L,T cell,SPAG8,577,1,0.0017331022530329288,10.0
3CCF1L,Gonadal mitotic phase fetal germ cell,SPAG8,424,0,0.0,
3CCF1L,Luminal epithelial cell,SPAG8,255,2,0.00784313725490196,6.9148589001067915
3CCF1L,Retinoid acid signaling-responsive fetal germ cell,SPAG8,4,0,0.0,
3CCF1L,Granulosa cell,SPEF2,99,4,0.04040404040404041,3.8847378117308633
3CCF1L,Microglial cell,SPEF2,1096,4,0.0036496350364963502,7.30725275623451
3CCF1L,Fibroblast,SPEF2,1453,2,0.0013764624913971094,5.691419421280209
3CCF1L,Plasmacytoid dendritic cell,SPEF2,135,0,0.0,
3CCF1L,Endothelial cell,SPEF2,733,6,0.008185538881309686,3.731542996909836
3CCF1L,Epithelial cell,SPEF2,1725,43,0.024927536231884057,4.322345650941706
3CCF1L,Neutrophil,SPEF2,515,2,0.003883495145631068,9.609864560738995
3CCF1L,Natural killer (NK) cell,SPEF2,93,1,0.010752688172043012,10.0
3CCF1L,Mesenchymal cell,SPEF2,873,3,0.003436426116838488,5.890539958282209
3CCF1L,Luminal progenitor cell,SPEF2,156,5,0.03205128205128205,2.1405542315901473
3CCF1L,T cell,SPEF2,577,12,0.02079722703639515,10.0
3CCF1L,Gonadal mitotic phase fetal germ cell,SPEF2,424,2,0.0047169811320754715,7.380802625050504
3CCF1L,Luminal epithelial cell,SPEF2,255,4,0.01568627450980392,2.3015637096654924
3CCF1L,Retinoid acid signaling-responsive fetal germ cell,SPEF2,4,0,0.0,
