sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
36186L,Erythrocyte,ARMC3,673,28,0.041604754829123326,-0.38417784150878764
36186L,Oogenesis phase fetal germ cell,ARMC3,306,278,0.9084967320261438,1.656151759136343
36186L,Trophectoderm cell,ARMC3,684,14,0.02046783625730994,-0.42171804359559034
36186L,Embryonic stem cell,ARMC3,444,16,0.036036036036036036,-0.4053539523819949
36186L,Luminal epithelial cell,ARMC3,627,29,0.046251993620414676,-0.3972682262148027
36186L,Fibroblast,ARMC3,375,2,0.005333333333333333,-0.439376023093019
36186L,Meiotic prophase fetal germ cell,ARMC3,537,485,0.9031657355679702,2.0321494950026544
36186L,Mesenchymal cell,ARMC3,169,0,0.0,-0.4457902591235057
36186L,Luminal progenitor cell,ARMC3,488,201,0.41188524590163933,0.3060968006017881
36186L,B cell,ARMC3,26,0,0.0,-0.4457902591235057
36186L,Dendritic cell,ARMC3,359,1,0.002785515320334262,-0.44148328435729955
36186L,T cell,ARMC3,307,1,0.003257328990228013,-0.43436921465859685
36186L,Endothelial cell,ARMC3,296,10,0.033783783783783786,-0.41183514919592434
36186L,Epithelial-mesenchymal cell,ARMC3,241,1,0.004149377593360996,-0.43945490714238394
36186L,Erythrocyte,CTCFL,673,12,0.017830609212481426,0.07032323250129782
36186L,Oogenesis phase fetal germ cell,CTCFL,306,1,0.0032679738562091504,-0.06421026017555713
36186L,Trophectoderm cell,CTCFL,684,17,0.024853801169590642,0.09281191737830102
36186L,Embryonic stem cell,CTCFL,444,0,0.0,-0.07521597313518348
36186L,Luminal epithelial cell,CTCFL,627,3,0.004784688995215311,-0.031395997569131966
36186L,Fibroblast,CTCFL,375,1,0.0026666666666666666,-0.053902167497296
36186L,Meiotic prophase fetal germ cell,CTCFL,537,1,0.00186219739292365,-0.06252244941244232
36186L,Mesenchymal cell,CTCFL,169,0,0.0,-0.07521597313518347
36186L,Luminal progenitor cell,CTCFL,488,7,0.014344262295081968,0.0164136099711708
36186L,B cell,CTCFL,26,0,0.0,-0.0752159731351835
36186L,Dendritic cell,CTCFL,359,0,0.0,-0.07521597313518347
36186L,T cell,CTCFL,307,0,0.0,-0.07521597313518348
36186L,Endothelial cell,CTCFL,296,2,0.006756756756756757,-0.019696266621628173
36186L,Epithelial-mesenchymal cell,CTCFL,241,0,0.0,-0.07521597313518348
36186L,Erythrocyte,DDX43,673,2,0.0029717682020802376,-0.012119593124676
36186L,Oogenesis phase fetal germ cell,DDX43,306,0,0.0,-0.04196197641267802
36186L,Trophectoderm cell,DDX43,684,0,0.0,-0.04196197641267802
36186L,Embryonic stem cell,DDX43,444,1,0.0022522522522522522,-0.019344944934271087
36186L,Luminal epithelial cell,DDX43,627,1,0.001594896331738437,-0.027462633454854075
36186L,Fibroblast,DDX43,375,2,0.005333333333333333,0.011595154128189622
36186L,Meiotic prophase fetal germ cell,DDX43,537,1,0.00186219739292365,-0.028419148377642225
36186L,Mesenchymal cell,DDX43,169,1,0.005917159763313609,0.017457916938876286
36186L,Luminal progenitor cell,DDX43,488,1,0.0020491803278688526,-0.034038506636165984
36186L,B cell,DDX43,26,0,0.0,-0.04196197641267803
36186L,Dendritic cell,DDX43,359,0,0.0,-0.04196197641267802
36186L,T cell,DDX43,307,1,0.003257328990228013,-0.009252002548141607
36186L,Endothelial cell,DDX43,296,0,0.0,-0.04196197641267802
36186L,Epithelial-mesenchymal cell,DDX43,241,3,0.012448132780082987,0.08304169964225162
36186L,Erythrocyte,IL13RA2,673,0,0.0,-0.10939550043615957
36186L,Oogenesis phase fetal germ cell,IL13RA2,306,13,0.042483660130718956,0.11082481209228276
36186L,Trophectoderm cell,IL13RA2,684,5,0.007309941520467836,-0.08481697222263733
36186L,Embryonic stem cell,IL13RA2,444,0,0.0,-0.10939550043615955
