,group,names,scores,logfoldchanges,pvals,pvals_adj
61,6,CCNA2,14.301568,5.6761312,2.139348209047606e-46,2.343762930422105e-42
62,6,TUBA1B,14.246316,2.0225582,4.725624154954435e-46,3.451438361973554e-42
63,6,NUSAP1,14.15371,5.365964,1.771582475530806e-45,9.704285905338874e-42
64,6,KIF2C,14.129274,5.1902404,2.5071271780602918e-45,1.0986732719695811e-41
65,6,SPC25,14.046474,5.543045,8.096541790303565e-45,2.9567221194556897e-41
66,6,HMGB2,14.019393,2.717303,1.186244735157347e-44,3.7131154845760906e-41
67,6,CDCA3,13.962274,5.9432583,2.6484837673847107e-44,7.2538659783958e-41
68,6,CALM2,13.910757,1.2917885,5.449970168461389e-44,1.3268255151239722e-40
69,6,TOP2A,13.827645,5.099489,1.7361111448188135e-43,3.803993129412502e-40
70,7,DCAF4L1,10.043224,4.4802203,9.84035517378796e-24,2.1561202221286803e-19
71,7,KRT17P5,9.627431,4.0297146,6.124121105807732e-22,6.709280877467661e-18
72,7,ANHX,9.307633,4.168568,1.3071259873717469e-20,9.546812503100781e-17
73,7,HDLBP,9.1895,1.8964471,3.9467361189133777e-20,2.1619233775377756e-16
74,7,RPS27,9.142246,1.0080879,6.116852656054965e-20,2.680527170936407e-16
75,7,WBSCR22,8.9923,2.302968,2.4211005822096393e-19,8.841455809465901e-16
76,7,ZCWPW1,8.888677,3.61879,6.184075915673638e-19,1.9357041055475013e-15
77,7,BSG,8.817797,1.4070969,1.1673376975619867e-18,2.7653296770468092e-15
78,7,PABPC4,8.817797,2.659574,1.1673376975619867e-18,2.7653296770468092e-15
79,7,DLEU1,8.809053,3.1852548,1.2620736967946735e-18,2.7653296770468092e-15
80,8,PQLC3,13.267545,4.5391746,3.5709143386161495e-40,7.824230407341845e-36
81,8,SUSD2,12.738014,4.806139,3.635285676341103e-37,2.8962260797304368e-33
82,8,RPS29,12.73123,1.4018306,3.965441211807453e-37,2.8962260797304368e-33
83,8,PDPN,12.656904,4.173148,1.0246059713845946e-36,5.612535359751963e-33
84,8,GPHA2,12.635778,5.288284,1.340604895888734e-36,5.8747987747636104e-33
85,8,PLBD1,12.428377,4.3967967,1.833187889711126e-35,6.056489651913954e-32
86,8,RNPEP,12.424059,3.8043308,1.9348924085344197e-35,6.056489651913954e-32
87,8,FAM162B,12.332463,4.343845,6.056653115595748e-35,1.6588415801977305e-31
88,8,GLIPR2,12.214961,4.430492,2.586247518518086e-34,6.2963632642499765e-31
89,8,KIT,12.115038,4.3053718,8.792305561367586e-34,1.9264820715512518e-30
90,9,SOX15,9.74997,4.9120026,1.8452181106900464e-22,4.0430574023329606e-18
91,9,NDUFAB1,9.415908,2.7011719,4.690132822331586e-21,4.4368963626097515e-17
92,9,RPS7,9.388694,1.5028605,6.0748889086893594e-21,4.4368963626097515e-17
93,9,RPL11,9.033631,1.4517813,1.660675223716308e-19,7.839543802506777e-16
94,9,GPHA2,9.025489,5.1896057,1.7889516230447665e-19,7.839543802506777e-16
95,9,POU5F1,8.9376335,5.3009934,3.975924852282155e-19,1.3241382898123639e-15
96,9,PQLC3,8.930777,4.322323,4.2302806940288195e-19,1.3241382898123639e-15
97,9,NANOS3,8.880421,5.2231417,6.660787476053217e-19,1.6755810206532501e-15
98,9,GLIPR2,8.876778,4.4251,6.882492440271668e-19,1.6755810206532501e-15
99,9,RMND1,8.797494,3.7210088,1.3990484364864855e-18,3.0654550291855386e-15
100,10,SHISA5,9.758968,2.481764,1.6886457514708753e-22,3.699991706047835e-18
101,10,ALPL,9.220818,3.4553223,2.9484308406644856e-20,2.9826111665972394e-16
102,10,FAM162B,9.185828,3.9398086,4.083717539040536e-20,2.9826111665972394e-16
103,10,DPPA3,9.128971,4.0561614,6.9153555839023e-20,3.7880589049720827e-16
104,10,RPUSD3,9.078579,3.5361185,1.1000190301895041e-19,3.973021485848333e-16
105,10,SLC47A1,9.064507,3.770358,1.2516914805438465e-19,3.973021485848333e-16
106,10,PIP5K1B,9.062985,3.6613328,1.2692780065235876e-19,3.973021485848333e-16
107,10,SUSD2,9.030468,4.1826897,1.7093857251548712e-19,4.681793827983548e-16
108,10,SNAR-C4,8.971329,3.322715,2.9295831013282827e-19,7.132232814800445e-16
109,10,RPLP0,8.920366,1.1217091,4.647488034881292e-19,1.0183111033228399e-15
110,11,ANPEP,6.6427264,9.959615,3.0793259724546277e-11,1.061986672541769e-07
111,11,MMP9,6.638911,9.932259,3.1600964900054313e-11,1.061986672541769e-07
112,11,ANXA2,6.622884,7.4318104,3.5225756190525994e-11,1.061986672541769e-07
113,11,CD84,6.6205945,11.225118,3.5775733121301336e-11,1.061986672541769e-07
114,11,CLEC4A,6.6129627,10.286991,3.767036454590417e-11,1.061986672541769e-07
115,11,SLC37A2,6.610673,10.283689,3.825765745713622e-11,1.061986672541769e-07
116,11,ACP5,6.6083837,9.724241,3.8853906897873064e-11,1.061986672541769e-07
117,11,BHLHE40,6.5908303,7.633288,4.37373421701155e-11,1.061986672541769e-07
118,11,TCIRG1,6.5877776,8.96061,4.4645862130104755e-11,1.061986672541769e-07
119,11,IFI30,6.575567,8.6936455,4.8468197368525805e-11,1.061986672541769e-07
120,12,GATM,8.715479,6.749249,2.895320788131206e-18,5.094636135171564e-14
121,12,SYCN,8.661639,9.270038,4.650299972773094e-18,5.094636135171564e-14
122,12,IFI27L1,8.557548,5.3009467,1.1529358868128492e-17,5.249643514230457e-14
123,12,REEP6,8.555891,5.260354,1.1696160277069156e-17,5.249643514230457e-14
124,12,ABRACL,8.55313,5.231711,1.197947038982807e-17,5.249643514230457e-14
125,12,CITED1,8.517789,8.174063,1.626282759533507e-17,5.938913590689778e-14
126,12,CKB,8.459807,4.2507935,2.6781993463592763e-17,7.44018687206091e-14
127,12,FATE1,8.458151,8.578954,2.716512024849951e-17,7.44018687206091e-14
128,12,COPE,8.395199,3.0147614,4.651057836660003e-17,1.1323258695450815e-13
129,12,BEX1,8.227328,7.770376,1.9143546603749718e-16,4.194542496347601e-13
130,13,INSL3,4.880261,13.564139,1.0594544080665857e-06,0.0026025281069075724
131,13,DIRAS3,4.8656745,9.888969,1.14067075268201e-06,0.0026025281069075724
132,13,S100A6,4.860465,10.153173,1.17110306591753e-06,0.0026025281069075724
133,13,S100A13,4.8583813,5.6966324,1.1834934413640416e-06,0.0026025281069075724
134,13,STAR,4.8583813,9.766206,1.1834934413640416e-06,0.0026025281069075724
135,13,RBP1,4.842753,8.001717,1.2805258237150286e-06,0.0026025281069075724
136,13,CYP17A1,4.827124,11.415283,1.3851869965628845e-06,0.0026025281069075724
137,13,CYB5A,4.826082,5.631223,1.3924494430477592e-06,0.0026025281069075724
138,13,IRS1,4.7937837,8.880583,1.636649395798029e-06,0.0026025281069075724
139,13,POR,4.7791967,5.3768907,1.7599682241159423e-06,0.0026025281069075724
140,14,DCN,13.815071,10.537276,2.0674871903527397e-43,3.637630954738283e-39
141,14,SPARCL1,13.780915,10.345561,3.320369636016871e-43,3.637630954738283e-39
142,14,COL3A1,13.670535,9.612787,1.5227077503316677e-42,9.866152868076428e-39
143,14,COL1A1,13.658311,9.685308,1.8011323751679846e-42,9.866152868076428e-39
144,14,COL15A1,13.598447,9.201639,4.090264415685586e-42,1.7924356722417376e-38
145,14,C7,13.326453,9.374463,1.6243926959761374e-40,5.932011393588857e-37
146,14,FXYD6,13.237646,5.1278667,5.319005644062761e-40,1.5577538811637923e-36
147,14,DLK1,13.232613,7.0490685,5.687568367171894e-40,1.5577538811637923e-36
148,14,PDGFRA,13.126727,8.827526,2.3144583407514323e-39,5.634677411578293e-36
149,14,PLAC9,12.727095,9.624805,4.181072291975422e-37,9.161147498947346e-34
150,15,INHBB,8.186465,7.265928,2.690111521250403e-16,5.8943033542117585e-12
151,15,AMH,8.063323,8.185028,7.424814719897643e-16,8.134255766383863e-12
152,15,GATM,7.6077523,5.606719,2.7890390874419472e-14,2.0370211814980166e-10
153,15,CLDN11,7.5367937,6.205401,4.816676299477045e-14,2.1788280969058713e-10
154,15,ADGRG1,7.532652,6.473584,4.9719960223309555e-14,2.1788280969058713e-10
155,15,SLC27A3,7.441814,5.3154006,9.931192978549072e-14,3.351427610437298e-10
156,15,HMGN5,7.4318743,6.009575,1.0706947776487191e-13,3.351427610437298e-10
157,15,SERPINA5,7.396809,7.1875863,1.3949572377921787e-13,3.4674095911084135e-10
158,15,NTNG2,7.394048,5.875803,1.424247470219329e-13,3.4674095911084135e-10
159,15,GATA4,7.2325277,4.852935,4.740858011818929e-13,1.0080691323204243e-09
160,16,CLU,14.333117,6.7878313,1.3588260868642436e-46,2.977323838928244e-42
161,16,SERPINA5,14.251652,8.518381,4.3779917981125025e-46,4.7963089144221524e-42
162,16,INHA,14.09105,8.573771,4.3110025559858164e-45,2.771293319927168e-41
163,16,BEX1,14.079745,8.086295,5.059181817219055e-45,2.771293319927168e-41
164,16,APOA1,14.027209,8.541262,1.0625159611648746e-44,4.465800963401012e-41
165,16,CLEC4M,14.017234,8.771535,1.2228928748302713e-44,4.465800963401012e-41
166,16,RNASE1,13.991963,7.789345,1.7452732748866617e-44,5.462954675148806e-41
167,16,SERPINF1,13.938429,7.0512342,3.6999431118233083e-44,1.0133681690395063e-40
168,16,GSTA1,13.913158,8.246119,5.269986489205341e-44,1.2830074884997581e-40
169,16,PRNP,13.903849,6.578042,6.00253552814357e-44,1.3152155595715378e-40
170,17,DNAJB6,13.1307955,2.4707725,2.1934000794181116e-39,4.8059589140130246e-35
171,17,TEX15,12.93113,6.054562,3.003702691849521e-38,3.290706484055743e-34
172,17,TDRD1,12.852611,5.9671865,8.315618879925148e-38,6.07345084260133e-34
173,17,SIX1,12.805178,6.331723,1.5337426214670079e-37,8.401458644740902e-34
174,17,PABPC4,12.777135,3.2365253,2.2002655259929437e-37,9.642003588006279e-34
175,17,USP31,12.589808,4.178956,2.4025567494267744e-36,8.773736822781675e-33
176,17,TOMM34,12.524108,3.1003444,5.51074115660003e-36,1.574702660565976e-32
177,17,ASZ1,12.520742,5.337111,5.74945063416905e-36,1.574702660565976e-32
178,17,DPPA2,12.482123,5.093039,9.346001118870495e-36,2.2753358946174604e-32
179,17,HOXC9,12.443024,5.895867,1.5261459669254618e-35,3.3439384281303793e-32
180,18,LOC729348,12.533707,4.3538017,4.88264119543262e-36,1.0698355123312414e-31
181,18,MORC1,12.239953,6.6378493,1.9014183536828131e-34,2.083098877377206e-30
182,18,PIWIL4,12.178933,6.5544295,4.025125816034672e-34,2.5863254134067537e-30
183,18,VCX3A,12.165911,6.57362,4.721510498665973e-34,2.5863254134067537e-30
184,18,MAGEB2,11.89225,6.5888467,1.2986096298418774e-32,5.690767119893076e-29
185,18,FAM150B,11.786208,6.270578,4.5977839591038963e-32,1.6538714418100179e-28
186,18,CNN1,11.774488,5.464546,5.283693164469957e-32,1.6538714418100179e-28
187,18,HSF2,11.7157,4.082801,1.059125565885791e-31,2.9008125342654463e-28
188,18,VCX,11.676632,6.292095,1.678130941038362e-31,4.085503005454617e-28
189,18,CDK17,11.559615,4.307001,6.60041274345244e-31,1.352291638915281e-27
190,19,MAGEC2,12.344409,6.422033,5.221638670032557e-35,9.524096899965929e-31
191,19,LINC01511,12.286044,6.5214186,1.0764622686520008e-34,9.524096899965929e-31
192,19,LOC729083,12.270527,7.0514674,1.3040158230978863e-34,9.524096899965929e-31
193,19,MAGEA4,12.230677,5.8928843,2.1315493678274967e-34,1.167609454961707e-30
194,19,SKP1,12.209341,1.2688153,2.7712418903179228e-34,1.21441362117512e-30
195,19,VCX,12.119766,6.0968523,8.29955218421147e-34,3.0308581318042918e-30
196,19,MAEL,12.085911,3.9463773,1.2537253282484297e-33,3.924339381035906e-30
197,19,DPPA2,12.036186,5.3845196,2.2931323842425722e-33,5.3611778893112454e-30
198,19,FTCD,12.032308,6.044915,2.403486442300059e-33,5.3611778893112454e-30
199,19,KRBOX1,12.025784,5.6334558,2.6011010966734463e-33,5.3611778893112454e-30
200,20,APOA1,10.121522,8.529215,4.434636964020581e-24,9.716733051865496e-20
201,20,RNASE1,9.935712,7.735829,2.910885975404438e-23,3.1890211303543324e-19
202,20,AMH,9.790051,8.590395,1.2423220478593658e-22,7.779470624267941e-19
203,20,SERPINF1,9.776513,6.89691,1.4201945368569104e-22,7.779470624267941e-19
204,20,INHA,9.752236,8.272681,1.8044889680355484e-22,7.9076315557253805e-19
205,20,CLU,9.675204,6.36141,3.843233257213241e-22,1.3089287326820312e-18
206,20,CLEC4M,9.666568,8.047027,4.181690077483555e-22,1.3089287326820312e-18
207,20,LGALS3BP,9.547285,6.7811065,1.3314005029984259e-21,3.2854709994542156e-18
208,20,SERPINA5,9.545884,7.9725494,1.3495157224721801e-21,3.2854709994542156e-18
209,20,REEP6,9.388553,4.631004,6.083056859687629e-21,1.3328585885261564e-17
210,21,DNAJA4,7.745804,5.0079784,9.497900546561827e-15,1.0135262029578153e-10
211,21,DUSP22,7.7259245,4.544151,1.1104447992709638e-14,1.0135262029578153e-10
212,21,FGFR3,7.697486,4.952614,1.3876950430712638e-14,1.0135262029578153e-10
213,21,CDK17,7.4801927,4.184926,7.421385096643026e-14,4.0652492213136336e-10
214,21,DUSP5,7.2780848,4.6228967,3.3859252598779473e-13,1.2879407688397974e-09
215,21,ASZ1,7.246333,5.3132453,4.282068982218049e-13,1.2879407688397974e-09
216,21,ARID3B,7.142518,4.3614483,9.163649174521366e-13,1.8253156096630694e-09
217,21,LRIG1,7.1220865,4.715718,1.0630539282923526e-12,1.941047885234478e-09
218,21,DDX4,7.0030856,3.9568996,2.503853317246875e-12,3.918709288156877e-09
219,21,ELAVL2,6.890988,3.887063,5.540626666356386e-12,7.141215934502046e-09
