sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
Cancer2,Macrophage,CCDC62,128,0,0.0,-0.04489429160576396
Cancer2,Hemangioblast,CCDC62,249,1,0.004016064257028112,-0.004553350675620336
Cancer2,Luminal epithelial cell,CCDC62,813,8,0.00984009840098401,-0.014978512931977736
Cancer2,Microglial cell,CCDC62,363,2,0.005509641873278237,0.010449478595920655
Cancer2,Fibroblast,CCDC62,515,1,0.001941747572815534,-0.029568365155864078
Cancer2,Luminal progenitor cell,CCDC62,613,0,0.0,-0.04489429160576396
Cancer2,Monocyte,CCDC62,167,0,0.0,-0.044894291605763956
Cancer2,Dendritic cell,CCDC62,55,0,0.0,-0.044894291605763935
Cancer2,Natural killer (NK) cell,CCDC62,157,0,0.0,-0.044894291605763956
Cancer2,T cell,CCDC62,244,0,0.0,-0.044894291605763956
Cancer2,Trophectoderm cell,CCDC62,104,0,0.0,-0.04489429160576396
Cancer2,Decidual cell,CCDC62,348,2,0.005747126436781609,0.012834985932200171
Cancer2,Mesodermal embryonic stem cell,CCDC62,125,2,0.016,0.058630742747289126
Cancer2,Lymphoid progenitor cell,CCDC62,21,0,0.0,-0.044894291605763956
Cancer2,B cell,CCDC62,44,0,0.0,-0.04489429160576396
Cancer2,Endothelial cell,CCDC62,18,0,0.0,-0.044894291605763956
Cancer2,Macrophage,CTCFL,128,0,0.0,-0.19204131723498016
Cancer2,Hemangioblast,CTCFL,249,2,0.008032128514056224,-0.15454993775556666
Cancer2,Luminal epithelial cell,CTCFL,813,170,0.2091020910209102,0.2808591610042447
Cancer2,Microglial cell,CTCFL,363,1,0.0027548209366391185,-0.17899795143233746
Cancer2,Fibroblast,CTCFL,515,5,0.009708737864077669,-0.15374636565167407
Cancer2,Luminal progenitor cell,CTCFL,613,75,0.12234910277324633,0.17951423461639585
Cancer2,Monocyte,CTCFL,167,1,0.005988023952095809,-0.17995254270220662
Cancer2,Dendritic cell,CTCFL,55,0,0.0,-0.19204131723498005
Cancer2,Natural killer (NK) cell,CTCFL,157,0,0.0,-0.19204131723498016
Cancer2,T cell,CTCFL,244,0,0.0,-0.19204131723498016
Cancer2,Trophectoderm cell,CTCFL,104,27,0.25961538461538464,0.41926582601209195
Cancer2,Decidual cell,CTCFL,348,0,0.0,-0.1920413172349802
Cancer2,Mesodermal embryonic stem cell,CTCFL,125,2,0.016,-0.16155651899631007
Cancer2,Lymphoid progenitor cell,CTCFL,21,0,0.0,-0.19204131723498014
Cancer2,B cell,CTCFL,44,0,0.0,-0.1920413172349801
Cancer2,Endothelial cell,CTCFL,18,1,0.05555555555555555,-0.0683184358822591
Cancer2,Macrophage,FAM133A,128,0,0.0,-0.04000509416486557
Cancer2,Hemangioblast,FAM133A,249,0,0.0,-0.04000509416486558
Cancer2,Luminal epithelial cell,FAM133A,813,0,0.0,-0.04000509416486558
Cancer2,Microglial cell,FAM133A,363,0,0.0,-0.04000509416486558
Cancer2,Fibroblast,FAM133A,515,11,0.021359223300970873,0.12788414528786105
Cancer2,Luminal progenitor cell,FAM133A,613,0,0.0,-0.04000509416486558
Cancer2,Monocyte,FAM133A,167,0,0.0,-0.04000509416486558
Cancer2,Dendritic cell,FAM133A,55,1,0.01818181818181818,0.14254045300176832
Cancer2,Natural killer (NK) cell,FAM133A,157,0,0.0,-0.04000509416486558
Cancer2,T cell,FAM133A,244,0,0.0,-0.04000509416486558
