sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
Cancer1,T cell,ADAM29,1085,2,0.0018433179723502304,0.0007678756253318894
Cancer1,Luminal progenitor cell,ADAM29,330,0,0.0,-0.01769792700509225
Cancer1,Trophectoderm cell,ADAM29,483,0,0.0,-0.01769792700509225
Cancer1,Monocyte,ADAM29,551,0,0.0,-0.017697927005092248
Cancer1,Natural killer (NK) cell,ADAM29,1028,0,0.0,-0.017697927005092255
Cancer1,Microglial cell,ADAM29,785,0,0.0,-0.01769792700509225
Cancer1,Epithelial cell,ADAM29,1257,0,0.0,-0.017697927005092248
Cancer1,Trophoblast cell,ADAM29,445,0,0.0,-0.017697927005092255
Cancer1,Fibroblast,ADAM29,37,0,0.0,-0.01769792700509224
Cancer1,Epithelial-mesenchymal cell,ADAM29,484,0,0.0,-0.017697927005092255
Cancer1,Granulocyte-monocyte progenitor,ADAM29,305,0,0.0,-0.01769792700509225
Cancer1,Lymphoid progenitor cell,ADAM29,207,1,0.004830917874396135,0.030696748970777774
Cancer1,Migration phase fetal germ cell,ADAM29,120,0,0.0,-0.017697927005092255
Cancer1,Decidual cell,ADAM29,300,0,0.0,-0.01769792700509225
Cancer1,Plasmacytoid dendritic cell,ADAM29,261,0,0.0,-0.01769792700509225
Cancer1,B cell,ADAM29,62,0,0.0,-0.01769792700509225
Cancer1,CD8+ T cell,ADAM29,104,0,0.0,-0.017697927005092255
Cancer1,Endothelial cell,ADAM29,90,0,0.0,-0.017697927005092255
Cancer1,T cell,CTCFL,1085,5,0.004608294930875576,-0.13733874853624561
Cancer1,Luminal progenitor cell,CTCFL,330,123,0.37272727272727274,1.0805937685475266
Cancer1,Trophectoderm cell,CTCFL,483,124,0.2567287784679089,0.7139822608602542
Cancer1,Monocyte,CTCFL,551,2,0.003629764065335753,-0.16173302225278643
Cancer1,Natural killer (NK) cell,CTCFL,1028,2,0.0019455252918287938,-0.16709105863575638
Cancer1,Microglial cell,CTCFL,785,3,0.003821656050955414,-0.14899100861083348
Cancer1,Epithelial cell,CTCFL,1257,99,0.07875894988066826,0.12640139610655185
Cancer1,Trophoblast cell,CTCFL,445,1,0.0022471910112359553,-0.17040972557316253
Cancer1,Fibroblast,CTCFL,37,1,0.02702702702702703,-0.11881439835979854
Cancer1,Epithelial-mesenchymal cell,CTCFL,484,4,0.008264462809917356,-0.16154077909127498
Cancer1,Granulocyte-monocyte progenitor,CTCFL,305,1,0.003278688524590164,-0.17436259792524478
Cancer1,Lymphoid progenitor cell,CTCFL,207,0,0.0,-0.18388818063599163
Cancer1,Migration phase fetal germ cell,CTCFL,120,6,0.05,0.2243701872605011
Cancer1,Decidual cell,CTCFL,300,0,0.0,-0.18388818063599155
Cancer1,Plasmacytoid dendritic cell,CTCFL,261,3,0.011494252873563218,-0.1478567990439596
Cancer1,B cell,CTCFL,62,0,0.0,-0.18388818063599152
Cancer1,CD8+ T cell,CTCFL,104,0,0.0,-0.18388818063599158
Cancer1,Endothelial cell,CTCFL,90,0,0.0,-0.1838881806359916
Cancer1,T cell,DDX43,1085,4,0.003686635944700461,-0.01096355877792238
Cancer1,Luminal progenitor cell,DDX43,330,0,0.0,-0.04800690219615706
Cancer1,Trophectoderm cell,DDX43,483,1,0.002070393374741201,-0.04251215649599542
Cancer1,Monocyte,DDX43,551,4,0.007259528130671506,0.019927675649603724
Cancer1,Natural killer (NK) cell,DDX43,1028,1,0.0009727626459143969,-0.03823257641581062
Cancer1,Microglial cell,DDX43,785,2,0.0025477707006369425,-0.02240688461094392
Cancer1,Epithelial cell,DDX43,1257,1,0.0007955449482895784,-0.043702333712219245
Cancer1,Trophoblast cell,DDX43,445,0,0.0,-0.04800690219615706
Cancer1,Fibroblast,DDX43,37,0,0.0,-0.048006902196157074
Cancer1,Epithelial-mesenchymal cell,DDX43,484,2,0.004132231404958678,-0.019846574521182794
Cancer1,Granulocyte-monocyte progenitor,DDX43,305,3,0.009836065573770493,0.019700652277740063
Cancer1,Lymphoid progenitor cell,DDX43,207,2,0.00966183574879227,0.026575098775327058
Cancer1,Migration phase fetal germ cell,DDX43,120,0,0.0,-0.048006902196157074
Cancer1,Decidual cell,DDX43,300,0,0.0,-0.04800690219615706
Cancer1,Plasmacytoid dendritic cell,DDX43,261,1,0.0038314176245210726,-0.026898308955707734
Cancer1,B cell,DDX43,62,2,0.03225806451612903,0.27612235271339647
Cancer1,CD8+ T cell,DDX43,104,1,0.009615384615384616,0.04860854878649831
Cancer1,Endothelial cell,DDX43,90,1,0.011111111111111112,0.06363761893935584
Cancer1,T cell,SAGE1,1085,0,0.0,-0.03207434912106445
Cancer1,Luminal progenitor cell,SAGE1,330,0,0.0,-0.03207434912106445
Cancer1,Trophectoderm cell,SAGE1,483,0,0.0,-0.03207434912106445
Cancer1,Monocyte,SAGE1,551,2,0.003629764065335753,0.004339713852151756
Cancer1,Natural killer (NK) cell,SAGE1,1028,0,0.0,-0.03207434912106445
Cancer1,Microglial cell,SAGE1,785,6,0.007643312101910828,0.04460392615884178
Cancer1,Epithelial cell,SAGE1,1257,0,0.0,-0.03207434912106446
Cancer1,Trophoblast cell,SAGE1,445,0,0.0,-0.03207434912106446
Cancer1,Fibroblast,SAGE1,37,0,0.0,-0.03207434912106446
Cancer1,Epithelial-mesenchymal cell,SAGE1,484,0,0.0,-0.03207434912106445
Cancer1,Granulocyte-monocyte progenitor,SAGE1,305,2,0.006557377049180328,0.03158451604100078
Cancer1,Lymphoid progenitor cell,SAGE1,207,1,0.004830917874396135,0.016389778169375466
Cancer1,Migration phase fetal germ cell,SAGE1,120,0,0.0,-0.03207434912106445
Cancer1,Decidual cell,SAGE1,300,0,0.0,-0.03207434912106446
Cancer1,Plasmacytoid dendritic cell,SAGE1,261,0,0.0,-0.03207434912106446
Cancer1,B cell,SAGE1,62,0,0.0,-0.03207434912106446
Cancer1,CD8+ T cell,SAGE1,104,0,0.0,-0.03207434912106445
Cancer1,Endothelial cell,SAGE1,90,0,0.0,-0.03207434912106446
Cancer1,T cell,TEX14,1085,2,0.0018433179723502304,-0.08133878702958913
Cancer1,Luminal progenitor cell,TEX14,330,4,0.012121212121212121,-0.0742353393487329
Cancer1,Trophectoderm cell,TEX14,483,3,0.006211180124223602,-0.08985289350230444
Cancer1,Monocyte,TEX14,551,6,0.010889292196007259,-0.027880888890661818
Cancer1,Natural killer (NK) cell,TEX14,1028,1,0.0009727626459143969,-0.08614968732511674
Cancer1,Microglial cell,TEX14,785,41,0.05222929936305733,0.36718597193224983
Cancer1,Epithelial cell,TEX14,1257,10,0.007955449482895784,-0.07746181670855108
Cancer1,Trophoblast cell,TEX14,445,0,0.0,-0.09525811301043965
Cancer1,Fibroblast,TEX14,37,0,0.0,-0.09525811301043963
Cancer1,Epithelial-mesenchymal cell,TEX14,484,6,0.012396694214876033,-0.023680902922229772
Cancer1,Granulocyte-monocyte progenitor,TEX14,305,8,0.02622950819672131,0.0672312052339288
Cancer1,Lymphoid progenitor cell,TEX14,207,8,0.03864734299516908,0.09013114468242522
Cancer1,Migration phase fetal germ cell,TEX14,120,0,0.0,-0.09525811301043967
Cancer1,Decidual cell,TEX14,300,1,0.0033333333333333335,-0.061607252633738174
Cancer1,Plasmacytoid dendritic cell,TEX14,261,14,0.05363984674329502,0.1319895442600192
Cancer1,B cell,TEX14,62,0,0.0,-0.09525811301043963
Cancer1,CD8+ T cell,TEX14,104,0,0.0,-0.09525811301043965
Cancer1,Endothelial cell,TEX14,90,0,0.0,-0.09525811301043964
Cancer1,T cell,TSSK6,1085,1,0.0009216589861751152,-0.01877020001541956
Cancer1,Luminal progenitor cell,TSSK6,330,0,0.0,-0.028012607949013123
Cancer1,Trophectoderm cell,TSSK6,483,0,0.0,-0.02801260794901312
Cancer1,Monocyte,TSSK6,551,1,0.0018148820326678765,-0.009812948043479519
Cancer1,Natural killer (NK) cell,TSSK6,1028,2,0.0019455252918287938,-0.008502855793470288
Cancer1,Microglial cell,TSSK6,785,0,0.0,-0.028012607949013116
Cancer1,Epithelial cell,TSSK6,1257,1,0.0007955449482895784,-0.02437909638257421
Cancer1,Trophoblast cell,TSSK6,445,0,0.0,-0.028012607949013116
Cancer1,Fibroblast,TSSK6,37,0,0.0,-0.02801260794901313
Cancer1,Epithelial-mesenchymal cell,TSSK6,484,0,0.0,-0.028012607949013116
Cancer1,Granulocyte-monocyte progenitor,TSSK6,305,1,0.003278688524590164,0.004866121913114802
Cancer1,Lymphoid progenitor cell,TSSK6,207,2,0.00966183574879227,0.06887640275580832
Cancer1,Migration phase fetal germ cell,TSSK6,120,0,0.0,-0.028012607949013116
Cancer1,Decidual cell,TSSK6,300,0,0.0,-0.02801260794901312
Cancer1,Plasmacytoid dendritic cell,TSSK6,261,1,0.0038314176245210726,-0.01450674690050179
Cancer1,B cell,TSSK6,62,0,0.0,-0.028012607949013116
Cancer1,CD8+ T cell,TSSK6,104,0,0.0,-0.028012607949013116
Cancer1,Endothelial cell,TSSK6,90,0,0.0,-0.02801260794901312
