sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
Cancer6,Microglial cell,CCDC62,299,0,0.0,-0.047110873243798146
Cancer6,Fibroblast,CCDC62,1215,4,0.0032921810699588477,-0.016376769512736918
Cancer6,Epithelial cell,CCDC62,1118,6,0.005366726296958855,-0.015618131710933358
Cancer6,Decidual cell,CCDC62,186,0,0.0,-0.047110873243798146
Cancer6,Natural killer (NK) cell,CCDC62,95,0,0.0,-0.047110873243798146
Cancer6,Trophectoderm cell,CCDC62,649,6,0.009244992295839754,-0.0018284066274653686
Cancer6,Macrophage,CCDC62,194,1,0.005154639175257732,0.004678358061582207
Cancer6,Epithelial-mesenchymal cell,CCDC62,347,1,0.002881844380403458,-0.018156663234450036
Cancer6,T cell,CCDC62,416,0,0.0,-0.047110873243798146
Cancer6,Endothelial progenitor cell,CCDC62,30,0,0.0,-0.047110873243798146
Cancer6,Neutrophil,CCDC62,137,1,0.0072992700729927005,0.02622570247330981
Cancer6,Mitotic arrest phase fetal germ cell,CCDC62,20,0,0.0,-0.047110873243798146
Cancer6,B cell,CCDC62,22,0,0.0,-0.047110873243798146
Cancer6,Microglial cell,CTCFL,299,4,0.013377926421404682,-0.3603460576735818
Cancer6,Fibroblast,CTCFL,1215,23,0.018930041152263374,-0.3376537618084662
Cancer6,Epithelial cell,CTCFL,1118,495,0.44275491949910556,0.566150810099107
Cancer6,Decidual cell,CTCFL,186,19,0.10215053763440861,0.052879681877546755
Cancer6,Natural killer (NK) cell,CTCFL,95,3,0.031578947368421054,-0.2538445403891278
Cancer6,Trophectoderm cell,CTCFL,649,288,0.4437596302003082,0.4128131224049436
Cancer6,Macrophage,CTCFL,194,7,0.03608247422680412,-0.2465170966768099
Cancer6,Epithelial-mesenchymal cell,CTCFL,347,3,0.008645533141210375,-0.3615492113642085
Cancer6,T cell,CTCFL,416,4,0.009615384615384616,-0.32924861147647166
Cancer6,Endothelial progenitor cell,CTCFL,30,0,0.0,-0.3814881436247395
Cancer6,Neutrophil,CTCFL,137,1,0.0072992700729927005,-0.340020253641485
Cancer6,Mitotic arrest phase fetal germ cell,CTCFL,20,11,0.55,0.3295221268216449
Cancer6,B cell,CTCFL,22,0,0.0,-0.3814881436247395
Cancer6,Microglial cell,LDHC,299,0,0.0,-0.03507456942681885
Cancer6,Fibroblast,LDHC,1215,0,0.0,-0.03507456942681885
Cancer6,Epithelial cell,LDHC,1118,4,0.0035778175313059034,-0.013224512347821299
Cancer6,Decidual cell,LDHC,186,0,0.0,-0.03507456942681885
Cancer6,Natural killer (NK) cell,LDHC,95,0,0.0,-0.03507456942681885
