sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
Cancer3,CD4+ T cell,CAGE1,449,0,0.0,-0.06910405399334217
Cancer3,Meiotic prophase fetal germ cell,CAGE1,899,5,0.0055617352614015575,-0.013102362925526039
Cancer3,Macrophage,CAGE1,338,3,0.008875739644970414,-0.03964118814360898
Cancer3,Epithelial cell,CAGE1,417,28,0.0671462829736211,0.11641122436861201
Cancer3,Natural killer T (NKT) cell,CAGE1,705,1,0.0014184397163120568,-0.059391975749640565
Cancer3,CD8+ T cell,CAGE1,379,0,0.0,-0.06910405399334218
Cancer3,Plasma cell,CAGE1,179,2,0.0111731843575419,0.007190704196997551
Cancer3,Natural killer (NK) cell,CAGE1,240,2,0.008333333333333333,0.014805146456602322
Cancer3,Mesodermal embryonic stem cell,CAGE1,8,0,0.0,-0.06910405399334217
Cancer3,Plasmacytoid dendritic cell,CAGE1,37,1,0.02702702702702703,0.04681768174274626
Cancer3,Endothelial cell,CAGE1,238,1,0.004201680672268907,-0.06422963118214045
Cancer3,Dendritic cell,CAGE1,175,1,0.005714285714285714,-0.028517574262046926
Cancer3,Mast cell,CAGE1,146,1,0.00684931506849315,-0.01755349057131856
Cancer3,T cell,CAGE1,327,3,0.009174311926605505,0.017164083664115856
Cancer3,B cell,CAGE1,37,0,0.0,-0.06910405399334216
Cancer3,Fibroblast,CAGE1,43,0,0.0,-0.06910405399334217
Cancer3,Mitotic arrest phase fetal germ cell,CAGE1,18,0,0.0,-0.06910405399334216
Cancer3,CD4+ T cell,CCDC36,449,0,0.0,-0.023155010947671213
Cancer3,Meiotic prophase fetal germ cell,CCDC36,899,0,0.0,-0.02315501094767121
Cancer3,Macrophage,CCDC36,338,1,0.0029585798816568047,-0.008813862173347507
Cancer3,Epithelial cell,CCDC36,417,0,0.0,-0.02315501094767121
Cancer3,Natural killer T (NKT) cell,CCDC36,705,0,0.0,-0.023155010947671216
Cancer3,CD8+ T cell,CCDC36,379,0,0.0,-0.023155010947671213
Cancer3,Plasma cell,CCDC36,179,1,0.00558659217877095,0.03284026844309791
Cancer3,Natural killer (NK) cell,CCDC36,240,0,0.0,-0.02315501094767121
Cancer3,Mesodermal embryonic stem cell,CCDC36,8,0,0.0,-0.023155010947671213
Cancer3,Plasmacytoid dendritic cell,CCDC36,37,0,0.0,-0.023155010947671216
Cancer3,Endothelial cell,CCDC36,238,0,0.0,-0.023155010947671213
Cancer3,Dendritic cell,CCDC36,175,0,0.0,-0.023155010947671216
Cancer3,Mast cell,CCDC36,146,0,0.0,-0.023155010947671216
Cancer3,T cell,CCDC36,327,1,0.0030581039755351682,0.007496839238713098
Cancer3,B cell,CCDC36,37,0,0.0,-0.023155010947671216
Cancer3,Fibroblast,CCDC36,43,1,0.023255813953488372,0.2099416172139026
Cancer3,Mitotic arrest phase fetal germ cell,CCDC36,18,0,0.0,-0.02315501094767121
Cancer3,CD4+ T cell,CCDC62,449,1,0.0022271714922048997,-0.008092236528915156
Cancer3,Meiotic prophase fetal germ cell,CCDC62,899,1,0.0011123470522803114,-0.019274406962427625
Cancer3,Macrophage,CCDC62,338,0,0.0,-0.03043172812831006
Cancer3,Epithelial cell,CCDC62,417,0,0.0,-0.03043172812831006
Cancer3,Natural killer T (NKT) cell,CCDC62,705,1,0.0014184397163120568,-0.016204165393376282
Cancer3,CD8+ T cell,CCDC62,379,0,0.0,-0.030431728128310062
Cancer3,Plasma cell,CCDC62,179,0,0.0,-0.030431728128310062
Cancer3,Natural killer (NK) cell,CCDC62,240,0,0.0,-0.030431728128310062
Cancer3,Mesodermal embryonic stem cell,CCDC62,8,0,0.0,-0.03043172812831005
Cancer3,Plasmacytoid dendritic cell,CCDC62,37,0,0.0,-0.03043172812831004
Cancer3,Endothelial cell,CCDC62,238,0,0.0,-0.030431728128310066
Cancer3,Dendritic cell,CCDC62,175,1,0.005714285714285714,0.026885024603851733
Cancer3,Mast cell,CCDC62,146,0,0.0,-0.03043172812831005
Cancer3,T cell,CCDC62,327,1,0.0030581039755351682,0.0002423750158132188
Cancer3,B cell,CCDC62,37,0,0.0,-0.03043172812831004
Cancer3,Fibroblast,CCDC62,43,0,0.0,-0.030431728128310048
Cancer3,Mitotic arrest phase fetal germ cell,CCDC62,18,0,0.0,-0.03043172812831005
Cancer3,CD4+ T cell,CTCFL,449,0,0.0,-0.1929818182573628
Cancer3,Meiotic prophase fetal germ cell,CTCFL,899,6,0.006674082313681869,-0.1266987606819024
Cancer3,Macrophage,CTCFL,338,4,0.011834319526627219,-0.1661004708777132
Cancer3,Epithelial cell,CTCFL,417,229,0.5491606714628298,1.6294904159813328
Cancer3,Natural killer T (NKT) cell,CTCFL,705,4,0.005673758865248227,-0.15880379809778544
Cancer3,CD8+ T cell,CTCFL,379,0,0.0,-0.1929818182573628
Cancer3,Plasma cell,CTCFL,179,1,0.00558659217877095,-0.18820543793745553
Cancer3,Natural killer (NK) cell,CTCFL,240,1,0.004166666666666667,-0.17396649166727413
Cancer3,Mesodermal embryonic stem cell,CTCFL,8,0,0.0,-0.19298181825736277
Cancer3,Plasmacytoid dendritic cell,CTCFL,37,1,0.02702702702702703,-0.10871605409136137
Cancer3,Endothelial cell,CTCFL,238,2,0.008403361344537815,-0.16444853922836766
Cancer3,Dendritic cell,CTCFL,175,0,0.0,-0.19298181825736277
Cancer3,Mast cell,CTCFL,146,0,0.0,-0.1929818182573628
Cancer3,T cell,CTCFL,327,0,0.0,-0.1929818182573628
Cancer3,B cell,CTCFL,37,0,0.0,-0.19298181825736277
Cancer3,Fibroblast,CTCFL,43,2,0.046511627906976744,-0.09277928522421271
Cancer3,Mitotic arrest phase fetal germ cell,CTCFL,18,1,0.05555555555555555,-0.07943858849569517
Cancer3,CD4+ T cell,HSPB9,449,1,0.0022271714922048997,-0.018977617457428823
Cancer3,Meiotic prophase fetal germ cell,HSPB9,899,4,0.004449388209121246,0.0033364192769866634
Cancer3,Macrophage,HSPB9,338,2,0.005917159763313609,-0.015143505141066391
Cancer3,Epithelial cell,HSPB9,417,4,0.009592326139088728,-0.03250080129618153
Cancer3,Natural killer T (NKT) cell,HSPB9,705,0,0.0,-0.04134140678211058
Cancer3,CD8+ T cell,HSPB9,379,0,0.0,-0.04134140678211058
Cancer3,Plasma cell,HSPB9,179,1,0.00558659217877095,-0.02098196752156045
Cancer3,Natural killer (NK) cell,HSPB9,240,1,0.004166666666666667,0.0004975157461481879
Cancer3,Mesodermal embryonic stem cell,HSPB9,8,0,0.0,-0.04134140678211059
Cancer3,Plasmacytoid dendritic cell,HSPB9,37,0,0.0,-0.04134140678211058
Cancer3,Endothelial cell,HSPB9,238,1,0.004201680672268907,-0.0200526556414442
Cancer3,Dendritic cell,HSPB9,175,1,0.005714285714285714,0.0020009838309875782
Cancer3,Mast cell,HSPB9,146,0,0.0,-0.04134140678211059
Cancer3,T cell,HSPB9,327,1,0.0030581039755351682,-0.010633940706324327
Cancer3,B cell,HSPB9,37,0,0.0,-0.04134140678211058
Cancer3,Fibroblast,HSPB9,43,1,0.023255813953488372,0.012605899773185731
Cancer3,Mitotic arrest phase fetal germ cell,HSPB9,18,0,0.0,-0.041341406782110596
Cancer3,CD4+ T cell,PAGE5,449,1,0.0022271714922048997,-0.008741141299985612
Cancer3,Meiotic prophase fetal germ cell,PAGE5,899,0,0.0,-0.0310820813475302
Cancer3,Macrophage,PAGE5,338,0,0.0,-0.031082081347530193
Cancer3,Epithelial cell,PAGE5,417,0,0.0,-0.031082081347530197
Cancer3,Natural killer T (NKT) cell,PAGE5,705,1,0.0014184397163120568,-0.01685359612576065
Cancer3,CD8+ T cell,PAGE5,379,3,0.0079155672823219,0.04831962378186974
Cancer3,Plasma cell,PAGE5,179,0,0.0,-0.031082081347530193
Cancer3,Natural killer (NK) cell,PAGE5,240,0,0.0,-0.0310820813475302
Cancer3,Mesodermal embryonic stem cell,PAGE5,8,0,0.0,-0.031082081347530193
Cancer3,Plasmacytoid dendritic cell,PAGE5,37,0,0.0,-0.031082081347530183
Cancer3,Endothelial cell,PAGE5,238,1,0.004201680672268907,-0.018167494829458525
Cancer3,Dendritic cell,PAGE5,175,0,0.0,-0.03108208134753019
Cancer3,Mast cell,PAGE5,146,0,0.0,-0.03108208134753019
Cancer3,T cell,PAGE5,327,0,0.0,-0.031082081347530193
Cancer3,B cell,PAGE5,37,0,0.0,-0.031082081347530183
Cancer3,Fibroblast,PAGE5,43,0,0.0,-0.031082081347530186
Cancer3,Mitotic arrest phase fetal germ cell,PAGE5,18,0,0.0,-0.031082081347530193
Cancer3,CD4+ T cell,PIWIL2,449,2,0.004454342984409799,0.003924449545049574
Cancer3,Meiotic prophase fetal germ cell,PIWIL2,899,1,0.0011123470522803114,-0.029631865618862913
Cancer3,Macrophage,PIWIL2,338,1,0.0029585798816568047,-0.02963501972018293
Cancer3,Epithelial cell,PIWIL2,417,4,0.009592326139088728,-0.006925045869565616
Cancer3,Natural killer T (NKT) cell,PIWIL2,705,1,0.0014184397163120568,-0.026558450177251045
Cancer3,CD8+ T cell,PIWIL2,379,2,0.005277044854881266,0.012185035079003228
Cancer3,Plasma cell,PIWIL2,179,0,0.0,-0.040800720703071
Cancer3,Natural killer (NK) cell,PIWIL2,240,0,0.0,-0.04080072070307099
Cancer3,Mesodermal embryonic stem cell,PIWIL2,8,0,0.0,-0.040800720703071
Cancer3,Plasmacytoid dendritic cell,PIWIL2,37,0,0.0,-0.040800720703070996
Cancer3,Endothelial cell,PIWIL2,238,0,0.0,-0.040800720703071
Cancer3,Dendritic cell,PIWIL2,175,0,0.0,-0.040800720703071
Cancer3,Mast cell,PIWIL2,146,0,0.0,-0.040800720703071
Cancer3,T cell,PIWIL2,327,1,0.0030581039755351682,-0.017448908393241192
Cancer3,B cell,PIWIL2,37,1,0.02702702702702703,0.23057227174836326
Cancer3,Fibroblast,PIWIL2,43,0,0.0,-0.040800720703070996
Cancer3,Mitotic arrest phase fetal germ cell,PIWIL2,18,0,0.0,-0.040800720703070996
Cancer3,CD4+ T cell,TSSK6,449,2,0.004454342984409799,0.013323752803663746
Cancer3,Meiotic prophase fetal germ cell,TSSK6,899,1,0.0011123470522803114,-0.020201009379193825
Cancer3,Macrophage,TSSK6,338,0,0.0,-0.03135936239631988
Cancer3,Epithelial cell,TSSK6,417,1,0.002398081534772182,-0.01981142953063351
Cancer3,Natural killer T (NKT) cell,TSSK6,705,0,0.0,-0.03135936239631988
Cancer3,CD8+ T cell,TSSK6,379,1,0.002638522427440633,-0.004891395740920625
Cancer3,Plasma cell,TSSK6,179,0,0.0,-0.03135936239631988
Cancer3,Natural killer (NK) cell,TSSK6,240,1,0.004166666666666667,0.010437968280331476
Cancer3,Mesodermal embryonic stem cell,TSSK6,8,0,0.0,-0.03135936239631989
Cancer3,Plasmacytoid dendritic cell,TSSK6,37,0,0.0,-0.0313593623963199
Cancer3,Endothelial cell,TSSK6,238,0,0.0,-0.031359362396319874
Cancer3,Dendritic cell,TSSK6,175,0,0.0,-0.03135936239631988
Cancer3,Mast cell,TSSK6,146,0,0.0,-0.03135936239631988
Cancer3,T cell,TSSK6,327,0,0.0,-0.031359362396319874
Cancer3,B cell,TSSK6,37,0,0.0,-0.0313593623963199
Cancer3,Fibroblast,TSSK6,43,0,0.0,-0.031359362396319895
Cancer3,Mitotic arrest phase fetal germ cell,TSSK6,18,0,0.0,-0.03135936239631989
