sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
Cancer4,Luminal epithelial cell,CAGE1,306,3,0.00980392156862745,-0.058258305554869536
Cancer4,Neutrophil,CAGE1,267,3,0.011235955056179775,0.027858054195416017
Cancer4,Epithelial cell,CAGE1,1023,17,0.016617790811339198,-0.029470102380642738
Cancer4,T cell,CAGE1,517,3,0.005802707930367505,-0.02693875181942368
Cancer4,Luminal progenitor cell,CAGE1,537,9,0.01675977653631285,-0.05102988362571558
Cancer4,Basophil,CAGE1,301,0,0.0,-0.0854617406432725
Cancer4,Natural killer (NK) cell,CAGE1,99,0,0.0,-0.08546174064327246
Cancer4,Dendritic cell,CAGE1,168,0,0.0,-0.08546174064327249
Cancer4,Erythroid progenitor,CAGE1,37,0,0.0,-0.08546174064327249
Cancer4,Microglial cell,CAGE1,301,14,0.046511627906976744,0.2753647399381618
Cancer4,Fibroblast,CAGE1,84,2,0.023809523809523808,-0.017845378023532196
Cancer4,CD8+ T cell,CAGE1,24,0,0.0,-0.08546174064327249
Cancer4,Endothelial cell,CAGE1,22,0,0.0,-0.08546174064327249
Cancer4,Mast cell,CAGE1,38,0,0.0,-0.08546174064327249
Cancer4,Plasmacytoid dendritic cell,CAGE1,21,0,0.0,-0.08546174064327249
Cancer4,Luminal epithelial cell,CTCFL,306,1,0.0032679738562091504,-0.018146767058679122
Cancer4,Neutrophil,CTCFL,267,0,0.0,-0.03947089546985592
Cancer4,Epithelial cell,CTCFL,1023,4,0.0039100684261974585,-0.00021587730575091946
Cancer4,T cell,CTCFL,517,0,0.0,-0.039470895469855924
Cancer4,Luminal progenitor cell,CTCFL,537,7,0.01303538175046555,-0.0005172521704762259
Cancer4,Basophil,CTCFL,301,0,0.0,-0.03947089546985591
Cancer4,Natural killer (NK) cell,CTCFL,99,0,0.0,-0.03947089546985591
Cancer4,Dendritic cell,CTCFL,168,0,0.0,-0.03947089546985592
Cancer4,Erythroid progenitor,CTCFL,37,1,0.02702702702702703,0.005068378340501488
Cancer4,Microglial cell,CTCFL,301,0,0.0,-0.03947089546985591
Cancer4,Fibroblast,CTCFL,84,0,0.0,-0.0394708954698559
Cancer4,CD8+ T cell,CTCFL,24,0,0.0,-0.03947089546985591
Cancer4,Endothelial cell,CTCFL,22,0,0.0,-0.03947089546985592
Cancer4,Mast cell,CTCFL,38,0,0.0,-0.03947089546985592
Cancer4,Plasmacytoid dendritic cell,CTCFL,21,0,0.0,-0.03947089546985592
Cancer4,Luminal epithelial cell,DDX43,306,0,0.0,-0.04482975002953583
Cancer4,Neutrophil,DDX43,267,1,0.003745318352059925,-0.007208664823432691
Cancer4,Epithelial cell,DDX43,1023,0,0.0,-0.04482975002953583
Cancer4,T cell,DDX43,517,5,0.009671179883945842,0.04624766238093485
Cancer4,Luminal progenitor cell,DDX43,537,0,0.0,-0.044829750029535834
Cancer4,Basophil,DDX43,301,0,0.0,-0.04482975002953583
Cancer4,Natural killer (NK) cell,DDX43,99,1,0.010101010101010102,0.04249760147714907
Cancer4,Dendritic cell,DDX43,168,0,0.0,-0.044829750029535834
Cancer4,Erythroid progenitor,DDX43,37,0,0.0,-0.04482975002953584
Cancer4,Microglial cell,DDX43,301,0,0.0,-0.04482975002953583
Cancer4,Fibroblast,DDX43,84,3,0.03571428571428571,0.12509677898323807
