,group,names,scores,logfoldchanges,pvals,pvals_adj
0,0,RPL34,6.772823,1.7303333,1.2629349341817557e-11,4.38544648856679e-10
1,0,RPS4X,5.4538107,1.1004071,4.9301712290341256e-08,4.000925251828397e-07
2,0,RPL26,5.3005548,1.5597973,1.154513834385033e-07,8.48592842174118e-07
3,0,SLC25A5,5.1982546,1.1390212,2.0116869229459217e-07,1.381324731077032e-06
4,0,RPS7,5.191058,1.0537039,2.0910205405965407e-07,1.430419952076516e-06
5,0,RPS18,4.676834,1.0918618,2.9133767529091055e-06,1.5144720767020501e-05
6,0,CALM2,4.577062,0.70934975,4.715512419883077e-06,2.3466180475143787e-05
7,0,RPS6,3.9974904,0.5094673,6.40176118254568e-05,0.0002502122534262547
8,0,RPL37,3.8772972,0.47659746,0.00010562330254352612,0.00039560892000533346
9,0,PFN1,3.5369446,0.17348044,0.00040478460946140663,0.0013573975478893298
10,1,RPL26,4.3221903,-0.01427158,1.544879587054828e-05,5.7587370928816494e-05
11,1,RPL34,3.5570626,-0.527128,0.0003750246846423661,0.0011370092521376621
12,1,RPS7,2.5241125,-1.3748298,0.011599082454271695,0.028367841908198136
13,1,RPS18,2.251967,-1.4688507,0.024324365171756453,0.05613177096138554
14,1,RPS6,2.036205,-1.5284832,0.041729767256134156,0.09213431381994715
15,1,RPS15,1.0724189,-2.3545907,0.28353193200552307,0.51106187579574
16,1,RPL41,0.912289,-1.9900818,0.36161658443882094,0.6257112044254131
17,1,RPL27,0.9109734,-2.0475125,0.36230938127911616,0.626860459034011
18,1,RPL7,0.85496557,-2.0781276,0.392570214604814,0.6689171764683164
19,1,TMSB4X,0.69276834,-1.5583652,0.48845496130841737,0.7914321272815745
20,2,SOX15,8.942067,5.50146,3.8195614741203845e-19,4.90961809260788e-15
21,2,TCL1A,8.897086,5.7738686,5.733201034856074e-19,4.90961809260788e-15
22,2,RSU1,8.879401,4.286732,6.722127825212743e-19,4.90961809260788e-15
23,2,PQLC3,8.7625265,5.0270333,1.9092230513208174e-18,1.0458246569372608e-14
24,2,TOR3A,8.699668,4.8053775,3.3285698112873813e-18,1.4505438931481202e-14
25,2,PFN1,8.659877,2.4457746,4.722751111040041e-18,1.4505438931481202e-14
26,2,NDUFAB1,8.649112,3.045382,5.190177084695385e-18,1.4505438931481202e-14
27,2,SLIRP,8.646805,2.4015632,5.296130320471435e-18,1.4505438931481202e-14
28,2,NANOS3,8.619124,6.1305485,6.746810320086063e-18,1.642548454704508e-14
29,2,ACTG2,8.553766,6.3557262,1.1913556892653403e-17,2.557745440899726e-14
30,3,CALM2,9.104848,1.62109,8.638766714979968e-20,1.1506826327922999e-15
31,3,CKS1B,9.08361,4.1694064,1.0503241593649764e-19,1.1506826327922999e-15
32,3,NUSAP1,8.846234,5.121884,9.052225707377423e-19,6.6114439158115565e-15
33,3,CCNB1,8.454743,4.2153835,2.7970283726316725e-17,1.391884149341583e-13
34,3,RBM8A,8.439896,2.3774312,3.176222329746664e-17,1.391884149341583e-13
35,3,DLGAP5,8.403058,4.839022,4.3500026545130965e-17,1.4703233178744045e-13
36,3,RAN,8.394036,1.947996,4.6973041965774406e-17,1.4703233178744045e-13
37,3,SGOL1,8.141062,4.129756,3.918277148529396e-16,1.073167132517845e-12
38,3,HJURP,8.007432,4.8269863,1.1712857870341444e-15,2.851560319967238e-12
39,3,KPNA2,7.9933357,3.7540517,1.3133560555126683e-15,2.8776944532338074e-12
40,4,CKS1B,12.006623,4.2451706,3.279657109026197e-33,7.1860566915873e-29
41,4,CDCA5,11.932437,5.277576,8.01908516244857e-33,8.785308749720531e-29
42,4,CDCA3,11.792472,5.9290657,4.2682628925442224e-32,3.1173969412845482e-28
43,4,MYBL2,11.542187,4.914539,8.084374927373747e-31,4.3889706092978954e-27
44,4,MKI67,11.52375,6.0412464,1.0015450251695257e-30,4.3889706092978954e-27
45,4,CDCA7,11.458266,5.0055823,2.1375050229245476e-30,7.805812092883293e-27
46,4,RRM2,11.256209,5.5043054,2.1584529466370607e-29,6.756266073394948e-26
47,4,TFCP2L1,11.084239,5.077226,1.4961674271602114e-28,3.827062996397071e-25
48,4,NUSAP1,11.079815,4.95614,1.5719760379523362e-28,3.827062996397071e-25
49,4,KIF2C,11.007841,4.9798393,3.5029749426619775e-28,7.675368396866659e-25
50,5,CENPA,11.238111,5.9243617,2.6499269486096676e-29,5.806254937098643e-25
51,5,TUBA1C,10.641519,4.691798,1.9099065060773873e-26,1.6422762140750883e-22
52,5,PCSK1N,10.6263,5.4376884,2.248564028216542e-26,1.6422762140750883e-22
53,5,NANOG,10.589711,5.7959943,3.32615394323818e-26,1.8219839762572943e-22
54,5,CEBPZ,10.488525,3.9163015,9.753852460513376e-26,4.274333225246171e-22
55,5,CCNA2,10.432185,5.461567,1.7677521283925848e-25,6.455536147534987e-22
56,5,CDCA4,10.362408,4.8042645,3.675913140535236e-25,1.1506133260323938e-21
57,5,THY1,10.341361,5.8168883,4.579872104546623e-25,1.2485665172645738e-21
58,5,DPPA3,10.330514,5.4652457,5.12851930782765e-25,1.2485665172645738e-21
59,5,AURKB,10.288259,5.466626,7.960306214895058e-25,1.744182694745656e-21
60,6,TFAP2C,8.897402,4.832395,5.716937541987116e-19,7.822872810549395e-15
61,6,UTF1,8.833084,4.603834,1.0182867075729535e-18,7.822872810549395e-15
62,6,POU5F1,8.82743,5.7634845,1.0710884227852762e-18,7.822872810549395e-15
63,6,DPPA4,8.79315,5.17368,1.4542374892959948e-18,7.965949406991136e-15
64,6,PROM1,8.554963,4.392645,1.1790684692065663e-17,5.095008182280139e-14
65,6,L1TD1,8.535526,5.156288,1.3951918713742338e-17,5.095008182280139e-14
66,6,RPLP0,8.497713,1.6961862,1.9336268507153765e-17,6.052528275146374e-14
67,6,FAM162B,8.454598,4.946852,2.800485819455736e-17,7.67018059876183e-14
68,6,ETV4,8.422087,4.945188,3.6983768241192634e-17,9.003903843697465e-14
69,6,RBM3,8.36201,3.609398,6.165884486152428e-17,1.3510069497608586e-13
70,7,GPHA2,14.253839,6.157705,4.243031885176058e-46,9.296907163609262e-42
71,7,MEG3,13.988337,5.044864,1.8365779579846605e-44,2.012062981870095e-40
72,7,SUSD2,13.916515,5.508206,5.028292527847438e-44,3.67249725258884e-40
73,7,PDLIM1,13.198303,4.880452,8.973396726706372e-40,4.915402391971583e-36
74,7,GDPD2,13.18125,5.434167,1.1251104727823212e-39,4.930459113826688e-36
75,7,TFCP2L1,12.9482355,4.9898314,2.404165602193487e-38,8.779612084943582e-35
76,7,PQLC3,12.917117,4.957295,3.6039307940373916e-38,1.0445493844059266e-34
77,7,ALPL,12.912761,5.0813274,3.813789911572914e-38,1.0445493844059266e-34
78,7,FNDC5,12.785673,5.0946836,1.97148563469927e-37,4.799691304655079e-34
79,7,PYY,12.761027,5.1015954,2.70608470837558e-37,5.929302204521733e-34
80,8,COL1A2,11.904384,7.4359155,1.1228993745094457e-32,2.4603848194876467e-28
81,8,NR2F2,10.911694,7.0342093,1.0135048627028991e-27,1.1103452523341612e-23
82,8,MAGED2,10.432708,4.297973,1.7580568218138227e-25,1.2840261007587555e-21
83,8,MDK,10.190171,3.798109,2.193784138279464e-24,1.2017001063460335e-20
84,8,MEIS1,9.741297,5.614125,2.0097366265270124e-22,8.807067844766675e-19
85,8,PRDX2,9.699503,4.048923,3.0297233068092183e-22,1.0213410869893263e-18
86,8,HMGN1,9.691934,2.8987706,3.262921641607085e-22,1.0213410869893263e-18
87,8,ZFP36L1,9.66429,5.6722417,4.275735436839522e-22,1.078401650606293e-18
88,8,NGFRAP1,9.66067,4.4939184,4.429562710719108e-22,1.078401650606293e-18
89,8,MFAP2,9.628584,5.9823523,6.055802022614825e-22,1.3268867811751343e-18
90,9,IFITM2,10.430754,6.5413895,1.7945903129915796e-25,3.93212683479585e-21
91,9,GAPDH,10.048642,2.2404437,9.314196336406935e-24,6.768112053300831e-20
92,9,HBG2,10.038506,5.049038,1.0322656901720327e-23,6.768112053300831e-20
93,9,RPL13,10.007407,1.897131,1.4141022724178485e-23,6.768112053300831e-20
94,9,KRT19,9.983869,6.435068,1.7933504781031735e-23,6.768112053300831e-20
95,9,TPI1,9.980604,2.684925,1.8533463703073795e-23,6.768112053300831e-20
96,9,DIRAS3,9.894698,6.846162,4.389337678878465e-23,1.3739253983129436e-19
97,9,IFITM3,9.872362,5.3102384,5.485725451561351e-23,1.5024716296145096e-19
98,9,RPS11,9.815836,2.337052,9.623713576168224e-23,2.342946535193577e-19
99,9,PTMA,9.7813015,1.7025963,1.3545740803940687e-22,2.8295187904660545e-19
100,10,THRA1/BTR,11.06855,8.273044,1.7826091135287714e-28,3.905874828652891e-24
101,10,UBL5,10.4943695,2.6517572,9.168799126374704e-26,1.0044877882899807e-21
102,10,NDUFC2,10.418091,3.0929666,2.050271736233264e-25,1.497450133753568e-21
103,10,ANHX,10.301762,6.6662035,6.91823751673897e-25,3.7896375557316895e-21
104,10,NDUFV3,10.240957,4.412784,1.2994360914512582e-24,5.694388839957704e-21
105,10,STRA8,10.206733,7.772713,1.8498954877337347e-24,6.755510005288976e-21
106,10,UBA52,10.191076,2.5310009,2.1734414959750243e-24,6.803182374044108e-21
107,10,TRMT10A,10.051809,5.2580113,9.019595538887694e-24,2.4622413537038784e-20
108,10,ZGLP1,10.040523,7.129498,1.0113720132962851e-23,2.4622413537038784e-20
109,10,TMEM258,10.0083,2.4924169,1.4014027811570332e-23,3.026746891608792e-20
110,11,RPSAP9,8.234483,3.2907295,1.803345049257304e-16,3.951309337427679e-12
111,11,RPS15,8.079298,2.0096915,6.514067025932431e-16,7.1364861302602756e-12
112,11,RPS20,7.928948,1.8938885,2.210100747162842e-15,1.6141839157028343e-11
113,11,RPS27,7.796097,1.87718,6.385150946520206e-15,3.4976260597301056e-11
114,11,RPS27A,7.765704,2.0641472,8.119279714512027e-15,3.5580307564934603e-11
115,11,PYY,7.6063747,5.7626386,2.8189124178893134e-14,1.0294198331395456e-10
116,11,TMEM258,7.57368,2.3833847,3.627976742557592e-14,1.1356085486597058e-10
117,11,ATP6V1E1,7.459939,3.5383468,8.656263106068068e-14,2.370842261463218e-10
118,11,RPL37A,7.407443,2.0053751,1.2875779072232343e-13,3.034402216946024e-10
119,11,HBD,7.397773,4.4503098,1.384876188647722e-13,3.034402216946024e-10
120,12,PTPRC,10.098678,11.712732,5.599222729106435e-24,5.311967721896034e-20
121,12,SRGN,10.086075,11.706113,6.3664414987583206e-24,5.311967721896034e-20
122,12,PLEK,10.047428,11.526427,9.429651127738481e-24,5.311967721896034e-20
123,12,AIF1,10.031465,11.591838,1.1085948342569745e-23,5.311967721896034e-20
124,12,ITGB2,10.022643,10.564775,1.2121691666049093e-23,5.311967721896034e-20
125,12,TMSB4X,9.834448,4.22307,8.000491927951831e-23,2.9216463105558756e-19
126,12,S100A11,9.731109,8.945658,2.221574113160768e-22,5.664764565456324e-19
127,12,ARHGDIB,9.712206,10.739289,2.674854110478235e-22,5.664764565456324e-19
128,12,GMFG,9.706744,9.994857,2.8220668140104e-22,5.664764565456324e-19
129,12,CD53,9.704854,9.639259,2.874870802108339e-22,5.664764565456324e-19
130,13,IFITM3,11.864547,6.4007897,1.808794609129173e-32,3.963249868062931e-28
131,13,DIRAS3,11.62861,8.602276,2.9486088742743727e-31,2.200097019768579e-27
132,13,TMEM176A,11.626784,7.7236347,3.0123184972414486e-31,2.200097019768579e-27
133,13,MT2A,11.572529,6.985788,5.678381406701057e-31,2.7183635069949223e-27
134,13,MT1L,11.559422,7.563949,6.6153023491184874e-31,2.7183635069949223e-27
135,13,HBD,11.547973,5.5483136,7.558204541153236e-31,2.7183635069949223e-27
136,13,MT3,11.536027,8.01582,8.684471064289377e-31,2.7183635069949223e-27
137,13,C1R,11.340076,6.946219,8.307202935929289e-30,2.030118014674184e-26
138,13,SYNE2,11.339745,4.326424,8.33876232580332e-30,2.030118014674184e-26
139,13,TMEM176B,11.325808,7.486569,9.777398379853674e-30,2.1423257590097384e-26
140,14,MALAT1,3.9680684,1.4426981,7.245756988804907e-05,0.00020639857173908516
141,14,TMSB10,1.9668862,0.02737593,0.049196340916658775,0.0994135410702675
142,14,RNVU1-19,1.8907691,4.1362696,0.05865516924994666,0.1171339239368922
143,14,B2M,1.685861,1.2892722,0.09182256673282475,0.17724643288546585
144,14,MTRNR2L8,1.6485261,1.2857714,0.09924476023346682,0.19044946063018842
145,14,SNAR-C3,1.6161113,1.5347234,0.1060702608707337,0.20207855716360718
146,14,DSG3,1.1097741,0.5579447,0.2670963796200674,0.4598733909991589
147,14,HSP90AA1,1.0555081,0.16865902,0.29119296409948947,0.4955210497346936
148,14,FBXO21,0.8663734,-0.37492698,0.38628542803994725,0.6269555565765397
149,14,FOXK1,0.76059103,-0.46419978,0.4469013714826755,0.7054919584486772
150,15,NGFRAP1,11.642536,4.6956034,2.5045635341597954e-31,5.487749159697528e-27
151,15,COL3A1,11.138158,6.127954,8.17932781810658e-29,8.960862591126664e-25
152,15,B2M,10.838581,4.8994493,2.2594906120434273e-27,1.6502566266827844e-23
153,15,COL11A1,10.716333,5.9285417,8.531873286264087e-27,4.673546889383311e-23
154,15,CRYM,10.597538,5.4151917,3.0592788330882636e-26,1.340637170235939e-22
155,15,MALAT1,10.554967,2.9612236,4.8180767396396924e-26,1.7594813240374215e-22
156,15,WBP5,10.453286,5.175404,1.4153417781110696e-25,4.430221957170236e-22
157,15,ANXA5,10.246616,2.868161,1.225586347685496e-24,3.356727808017113e-21
158,15,CADM1,10.168666,5.349956,2.7363019374841534e-24,6.661679083579476e-21
159,15,FTH1,10.069717,1.4442214,7.519356031244478e-24,1.6475661000059777e-20
160,16,SYCP3,11.226592,6.7863755,3.019000423228353e-29,4.08107069881524e-25
161,16,SPATA22,11.208,8.244822,3.725134132458801e-29,4.08107069881524e-25
162,16,HPRT1,11.142187,6.1363583,7.817566918652125e-29,4.597225701117441e-25
163,16,IQCB1,11.119878,6.953871,1.004099337591446e-28,4.597225701117441e-25
164,16,ESCO2,11.099055,7.532986,1.2677722227769954e-28,4.597225701117441e-25
165,16,SMC1B,11.051089,8.542398,2.165710723094379e-28,4.597225701117441e-25
166,16,CCDC73,11.046999,8.484231,2.266653859647644e-28,4.597225701117441e-25
167,16,RAD9B,11.04514,8.006059,2.3140668059673376e-28,4.597225701117441e-25
168,16,MEIOB,11.039934,7.8473806,2.452121002802622e-28,4.597225701117441e-25
169,16,SYNGR4,11.025434,8.635422,2.8812810710569918e-28,4.597225701117441e-25
170,17,NDUFAB1,6.9465213,3.1037087,3.744030679698832e-12,8.203545622288111e-08
171,17,GPHA2,6.6212754,5.5731916,3.561133065224921e-11,3.9013993296071625e-07
172,17,COX6A1,6.556906,2.0539122,5.493559353866318e-11,4.012312633418829e-07
173,17,GIP,6.266638,4.910401,3.689270260458338e-10,1.8772539276380353e-06
174,17,PQLC3,6.243319,4.2547393,4.283816182826058e-10,1.8772539276380353e-06
175,17,RPS25,6.1978965,1.9617573,5.72227878783406e-10,2.089680842003868e-06
176,17,RPSA,6.0234923,2.4907572,1.7069302227950794e-09,5.342935444523284e-06
177,17,ATP6AP2,5.946978,3.0363955,2.7313767044172838e-09,6.469225198141173e-06
178,17,CACYBP,5.9355617,2.6153522,2.928408998273477e-09,6.469225198141173e-06
179,17,RPL9,5.9316754,1.6183496,2.9985897402635118e-09,6.469225198141173e-06
180,18,ZP3,11.7204075,11.02088,1.0018849816739045e-31,2.195230183345692e-27
181,18,NLRP5,11.273988,10.672671,1.763962642334017e-29,1.9325092728090324e-25
182,18,LDHAL6A,11.092708,8.729556,1.3610520540101706e-28,7.6972969950199875e-25
