names,logfoldchanges,pvals_adj,leiden_cluster,rank
PALMD,6.5707645,0.0402134964740602,19,2
LINC01785,1.0487107,0.027439522697524043,19,3
APBB1IP,1.0574225,0.024354254584327287,19,4
ITGB2,1.1182436,0.023294374572527535,19,5
DLGAP5,5.179574,0.027122747172863147,19,6
AIF1,4.225505,0.019477384134161457,19,7
MYBPC1,1.007751,0.017146873374059398,19,8
LINC00052,1.0785754,0.014633953812131149,19,9
OR51E1,1.074404,0.013118645852235966,19,10
APOM,6.8600817,0.049133902201359256,2,1
INSC,1.0193874,0.04793448216458241,2,2
LILRA5,1.2172147,0.04672392545762789,2,3
INHBB,3.7627823,0.04658965474999323,2,4
F13A1,1.2237037,0.04472220817333667,2,5
CLEC9A,1.3632678,0.04454556083519686,2,6
CCL23,1.2565151,0.04454556083519686,2,7
GZMB,1.257139,0.04454556083519686,2,8
ACTBL2,1.2759902,0.04446857752623303,2,9
TREM2,1.2851201,0.04445264201732609,2,10
AADAC,6.328659,0.049977190574296136,20,1
VCX3B,1.0120177,0.024003638266058298,20,2
ADGRL4,5.0893245,0.039688485905258836,20,3
CSF1R,1.1146412,0.010628967910626053,20,4
FLT1,6.6589446,0.017154228361081016,20,5
ARC,9.524297,0.016995962852351144,20,6
COL15A1,7.0281096,0.014716632659047265,20,7
ANGPT2,6.2308803,0.007406619765730428,20,8
AGXT,4.7053623,0.007140039786072027,20,9
CCDC102B,12.938332,0.006485168139156827,20,10
VCX3B,1.0120177,0.02529366105195011,21,1
CLDN3,7.2401867,0.03821606584760762,21,2
FOXQ1,4.2851443,0.03298780033436827,21,3
S100A14,5.895195,0.02731921415081523,21,4
CSF1R,1.1146412,0.011434192752340148,21,5
PTX3,11.383154,0.004528003285668555,21,6
SOHLH2,1.9194976,0.0005537497448746831,21,7
MMP9,7.3442106,0.0033281050369053343,21,8
RNASE6,1.0151448,0.0005129005424328742,21,9
TGM1,6.112914,0.003225266391450001,21,10
PTH2,1.580695,0.0011165532211185292,22,1
PLA2G2A,1.1960877,0.0005859244382271171,22,2
CGA,1.0323912,0.000583399916761746,22,3
LDHAL6A,1.916529,0.0003448535535370519,22,4
CXCL10,1.0531938,0.00022432871512929886,22,5
MGP,10.010001,0.016342656287999347,22,6
ACKR1,1.1988724,3.7298188088692814e-06,22,7
ASCL1,1.4446499,2.7632936065086104e-06,22,8
TRIML2,1.8779132,8.940177848661529e-07,22,9
REN,1.2954211,5.576667154748155e-07,22,10
PTH2,1.580695,0.0009422390051633158,23,1
PLA2G2A,1.1960877,0.0004923303813549518,23,2
CGA,1.0323912,0.0004900047546485718,23,3
RNASE6,1.0136995,0.0003846766448160948,23,4
LUM,11.744534,0.01843258762329685,23,5
LDHAL6A,1.916529,0.0002903221452939992,23,6
CXCL10,1.0531938,0.00018861719321409658,23,7
