,group,names,scores,logfoldchanges,pvals,pvals_adj
179,17,CA2,7.348008,5.725998,2.011825415919528e-13,4.4081106688212777e-10
180,18,PLVAP,5.7193575,12.756964,1.0692768936892953e-08,1.5082410134785873e-05
181,18,CDH5,5.7178717,9.453965,1.0786658073659649e-08,1.5082410134785873e-05
182,18,APLNR,5.7171288,13.346854,1.0833902608554426e-08,1.5082410134785873e-05
183,18,CD34,5.716386,12.445273,1.0881348221661126e-08,1.5082410134785873e-05
184,18,MYCT1,5.715643,12.826549,1.0928995742497205e-08,1.5082410134785873e-05
185,18,TIE1,5.713414,11.731995,1.1073158096235021e-08,1.5082410134785873e-05
186,18,SDPR,5.711929,12.50395,1.1170291227917803e-08,1.5082410134785873e-05
187,18,GNG11,5.710443,11.071199,1.1268252181872831e-08,1.5082410134785873e-05
188,18,RAMP2,5.7097,8.481997,1.1317545226662463e-08,1.5082410134785873e-05
189,18,ADGRF5,5.708957,11.5370035,1.1367047795175567e-08,1.5082410134785873e-05
190,19,CD74,6.6326337,4.961333,3.297489841697608e-11,4.535549273159843e-10
191,19,SPP1,6.595181,5.6077824,4.247374196582674e-11,5.674647318373352e-10
192,19,B2M,5.8280897,3.7039225,5.6065414166272125e-09,4.1557824418037505e-08
193,19,CTSB,5.399809,2.1477861,6.671197361023416e-08,3.8700716276776294e-07
194,19,FTL,5.3207417,1.6954467,1.0334516306264992e-07,5.750116475027227e-07
195,19,SNAR-C3,4.8016024,3.884867,1.5740092618101655e-06,7.121230009399657e-06
196,19,HLA-DRA,4.7419553,4.4404745,2.1166539838648546e-06,9.344752254777922e-06
197,19,RGS1,4.034858,4.843691,5.463531397452034e-05,0.0001924311789898272
198,19,MTRNR2L8,3.4716773,3.0095537,0.0005172178764885576,0.001567246700558814
199,19,WFDC21P,3.1252377,6.088249,0.0017766142226977864,0.004967129543643128
