,group,names,scores,logfoldchanges,pvals,pvals_adj
0,0,COL1A1,31.54678,7.3973413,1.9850349578343471e-218,3.886698447439651e-214
1,0,COL1A2,31.489317,6.9214587,1.2165199022152652e-217,1.1909729842687446e-213
2,0,COL6A3,31.290337,5.012651,6.315971762100271e-215,4.1222242367307766e-211
3,0,COLEC11,31.14635,6.699309,5.683112726280458e-213,2.781883679514284e-209
4,0,COL3A1,30.54583,5.836869,6.423691618464368e-205,2.5155176377906464e-201
5,0,PCOLCE,30.386812,4.8901563,8.204725039009355e-203,2.6774752710633863e-199
6,0,COL6A1,30.196682,4.1663265,2.618512005269504e-200,7.324352151882412e-197
7,0,COL6A2,29.987564,3.8077884,1.42557167822712e-197,3.4890866824608756e-194
8,0,CREB3L1,29.658474,6.3756084,2.637207684076731e-193,5.737391828246933e-190
9,0,FKBP10,29.484009,3.3266428,4.6162295177720085e-191,9.038577395797593e-188
10,1,RBM8A,39.661804,2.334702,0.0,0.0
11,1,CLDN3,36.99591,3.5492568,1.3322700423709236e-299,1.3042923714811343e-295
12,1,MRPS21,35.021347,1.4535655,1.0648408301503829e-268,6.949861151448166e-265
13,1,FAM71E1,33.41244,2.7620757,9.044159256005256e-245,4.427115955814573e-241
14,1,KLK8,33.122086,2.9247184,1.4294211373506841e-240,5.597613173865279e-237
15,1,CP,32.938328,3.4178677,6.216543881038364e-238,2.028665486512186e-234
16,1,LHX1,32.87875,5.1479454,4.423727249979587e-237,1.2373797079228615e-233
17,1,CLDN16,32.777267,4.5877876,1.2416365923599318e-235,3.0389055598009332e-232
18,1,ELF3,32.62074,3.0441136,2.0840632116220635e-233,4.533995298173334e-230
19,1,CRTAC1,31.906464,3.7431529,2.172106072261566e-223,4.252983689488146e-220
20,2,TPM2,25.755243,4.350568,2.815745352912012e-146,5.51322940100172e-142
21,2,CALD1,25.506407,3.3143182,1.6736754897701168e-143,1.1141398000908744e-139
22,2,MYL9,25.505634,3.5056252,1.7070579163802977e-143,1.1141398000908744e-139
23,2,ACTA2,25.334082,6.8291016,1.3460009028439048e-141,6.588674419420914e-138
24,2,TGFB1I1,24.998577,4.0834856,6.335027049019515e-138,2.480796592396042e-134
25,2,TAGLN,24.801273,5.4747453,8.685682979737429e-136,2.8344278790543146e-132
26,2,TPM1,24.56582,3.7436638,2.9307152645575717e-133,8.19762926857675e-130
27,2,MYLK,24.41333,3.9409657,1.2345396192927e-131,3.021535718218883e-128
28,2,ILK,23.618862,2.9766343,2.4669894545163294e-123,5.3670726132699705e-120
29,2,IGFBP7,23.587006,5.128869,5.239765266725054e-123,1.0259460392247656e-119
30,3,EGFL7,28.540186,6.0090504,3.71834596815996e-179,3.658313882323186e-175
31,3,CLEC14A,28.537924,8.604975,3.966627887392046e-179,3.658313882323186e-175
32,3,PECAM1,28.517418,7.7630076,7.125181731650046e-179,3.658313882323186e-175
33,3,ESAM,28.515745,6.6661334,7.473572793305793e-179,3.658313882323186e-175
34,3,CD34,28.459316,7.1198697,3.737086031966381e-178,1.4634428901180347e-174
35,3,CALCRL,28.436228,6.5683503,7.213282997893867e-178,2.3539346849793655e-174
36,3,RAMP2,28.394724,6.663798,2.3494281729454043e-177,6.571686232324431e-174
37,3,CD93,28.380167,7.784256,3.5533663267433358e-177,8.696864084704315e-174
38,3,HSPG2,28.332369,5.437343,1.3804371671070627e-176,3.0032177479951432e-173
39,3,FLT1,28.32477,8.441323,1.7124075957225897e-176,3.3528940724248305e-173
40,4,RBP1,39.155384,4.29421,0.0,0.0
41,4,RPL10,39.124657,1.5982252,0.0,0.0
42,4,RPS23,38.341084,1.4659147,0.0,0.0
43,4,BST2,37.967396,4.019471,0.0,0.0
44,4,RPL21,37.820347,1.6163237,0.0,0.0
45,4,DCN,37.797348,5.578805,0.0,0.0
46,4,RPL36AL,37.42687,1.992435,1.4288569415906217e-306,3.996716988049196e-303
47,4,RPL3,37.223423,1.2819629,2.852455785395303e-303,6.981385534755005e-300
48,4,ST13,37.066612,2.2543645,9.699170841531181e-301,2.1101085008575613e-297
49,4,CIRBP,36.889343,2.5971127,6.849108987411831e-298,1.3410555397352366e-294
50,5,RPL12,6.199401,1.6091098,5.667844708312242e-10,1.8932179362383256e-06
51,5,RPS12,6.1975904,1.369317,5.733411537764735e-10,1.8932179362383256e-06
52,5,LYPD1,6.192611,5.48628,5.917559971952531e-10,1.8932179362383256e-06
53,5,EEF1B2,6.176542,1.733286,6.552090655548026e-10,1.8932179362383256e-06
54,5,RPS2,6.155946,1.650639,7.463079683883367e-10,1.8932179362383256e-06
55,5,RPL7A,6.1511927,1.1598823,7.690238130934628e-10,1.8932179362383256e-06
56,5,SNHG7,6.1385183,2.984528,8.329472236814669e-10,1.8932179362383256e-06
57,5,TTYH1,6.091668,5.2900853,1.1174022711848284e-09,1.8932179362383256e-06
58,5,IMPDH2,6.0762777,2.173612,1.2300441176398483e-09,1.8932179362383256e-06
59,5,RPL26,6.071298,1.4467245,1.2688023096609446e-09,1.8932179362383256e-06
60,6,TNNT1,19.364748,3.7879212,1.5310324679178814e-83,2.997761572183212e-79
61,6,MT1F,19.204775,3.5684948,3.3758755232316056e-82,3.304982137243742e-78
62,6,PCP4,19.018646,4.924881,1.1952929649975829e-80,7.801278751550891e-77
63,6,DSC2,18.433094,3.4792922,7.12878969456342e-76,3.4895425554887945e-72
64,6,SPON1,18.179811,3.837601,7.459028193642786e-74,2.920955440630515e-70
65,6,PRSS8,18.139057,3.2965238,1.5669887452963046e-73,5.113606605483608e-70
