,group,names,scores,logfoldchanges,pvals,pvals_adj
139,13,ENG,11.409798,6.541034,3.7359737372444015e-30,7.275061658536022e-27
140,14,C12orf75,41.18576,4.633784,0.0,0.0
141,14,PAX8,37.743122,2.9109538,0.0,0.0
142,14,ATP11A,35.287907,3.668104,9.001671090104726e-273,4.382238528440233e-269
143,14,TMCC3,34.37488,4.134384,5.985172723299733e-259,2.330985368816314e-255
144,14,TALDO1,34.14928,2.0693657,1.370465947616055e-255,4.447847232987906e-252
145,14,RPLP2,32.84485,1.419797,1.3492353576103934e-236,2.919295568749688e-233
146,14,IRS2,32.63422,3.0332174,1.3418452160547194e-233,2.612975189223355e-230
147,14,REV3L,32.51014,3.5128827,7.666178381948741e-232,1.3571226511971622e-228
148,14,CD2AP,32.399094,2.3023098,2.8266068219258873e-230,4.586876220280233e-227
149,14,MYO6,32.39285,2.3156295,3.4611161192316615e-230,5.18448570690755e-227
150,15,WNK1,51.9276,4.7418504,0.0,0.0
151,15,KDM5A,49.668324,3.9638,0.0,0.0
152,15,APOA1,45.980087,4.870362,0.0,0.0
153,15,LAMA3,43.201534,4.330412,0.0,0.0
154,15,ZBTB20,43.012264,3.380758,0.0,0.0
155,15,FKBP4,42.91252,2.966653,0.0,0.0
156,15,B4GALNT3,41.87324,6.4339843,0.0,0.0
157,15,UCHL1,41.828663,3.9040844,0.0,0.0
158,15,RIOK3,40.306343,2.8343306,0.0,0.0
159,15,DTNA,35.24733,4.5676885,3.769755972155855e-272,4.588028627861935e-269
160,16,NIPBL,45.877254,3.1385994,0.0,0.0
161,16,ITGB8,45.492237,3.018235,0.0,0.0
162,16,BRD9,44.46207,3.7524815,0.0,0.0
163,16,BCAM,43.891838,2.551451,0.0,0.0
164,16,COL18A1,42.447063,3.2507598,0.0,0.0
165,16,VEGFA,41.645264,3.4395714,0.0,0.0
166,16,AGRN,41.13026,3.1301644,0.0,0.0
167,16,ELF3,41.08592,2.3744302,0.0,0.0
168,16,IGF2BP2,39.784603,2.6943588,0.0,0.0
169,16,ZFP36L1,39.17585,2.1887023,0.0,0.0
170,17,RPL37,80.13807,2.0092645,0.0,0.0
171,17,RPS4X,80.04033,2.2264476,0.0,0.0
172,17,HEBP2,77.75917,2.448312,0.0,0.0
173,17,MDH2,77.27348,2.3045025,0.0,0.0
174,17,MX1,76.931114,3.4675186,0.0,0.0
175,17,RPS16,74.83969,1.5945023,0.0,0.0
176,17,RPS3,74.39877,1.7114079,0.0,0.0
177,17,RPL30,74.222855,1.7198337,0.0,0.0
178,17,LY6E,72.991104,2.2180526,0.0,0.0
179,17,UQCRB,71.97743,1.7222612,0.0,0.0
180,18,CSDE1,63.206787,4.946131,0.0,0.0
181,18,URI1,62.737415,3.787176,0.0,0.0
182,18,NRAS,62.138798,4.7698793,0.0,0.0
183,18,SIKE1,61.21892,4.357834,0.0,0.0
184,18,UQCRFS1,61.103954,3.330568,0.0,0.0
185,18,POP4,60.41294,4.062195,0.0,0.0
186,18,BCAS2,59.273193,3.7853441,0.0,0.0
187,18,H3F3A,54.57264,1.6019212,0.0,0.0
188,18,TRIM33,51.91003,2.9972017,0.0,0.0
189,18,C19orf12,49.39231,3.2269251,0.0,0.0
190,19,LY6K,54.689003,4.552738,0.0,0.0
191,19,CP,50.977455,3.6938775,0.0,0.0
192,19,ITGB6,50.911163,4.8654747,0.0,0.0
193,19,RARRES1,49.509483,4.5263314,0.0,0.0
194,19,GPNMB,49.50635,3.8890119,0.0,0.0
195,19,KRT5,49.443974,5.149702,0.0,0.0
196,19,RBP2,48.243614,7.5256724,0.0,0.0
197,19,CLU,48.159164,3.4296496,0.0,0.0
198,19,S100A2,48.019783,4.122242,0.0,0.0
199,19,WLS,47.996742,3.759975,0.0,0.0
200,20,TAGLN,104.05215,5.1372604,0.0,0.0
201,20,CYCS,102.93158,2.6384082,0.0,0.0
202,20,UQCRH,101.285034,2.9739087,0.0,0.0
203,20,ATP5MPL,100.62287,2.1371424,0.0,0.0
204,20,KLK5,100.492905,4.003313,0.0,0.0
205,20,RPSA,99.69314,1.8025647,0.0,0.0
206,20,MYL9,99.48912,3.231253,0.0,0.0
207,20,TPM2,99.20345,3.492164,0.0,0.0
208,20,RPL15,98.234215,1.4637607,0.0,0.0
209,20,RACK1,96.913246,1.7249969,0.0,0.0
210,21,SSR4,66.712906,3.4781084,0.0,0.0
211,21,WFDC2,63.41796,3.513913,0.0,0.0
212,21,ATP5F1E,63.343727,2.1234875,0.0,0.0
213,21,HSBP1,63.085377,2.8898456,0.0,0.0
214,21,PCSK1N,59.06262,4.923759,0.0,0.0
215,21,GNAS,58.25094,1.5353131,0.0,0.0
216,21,SEC62,57.904404,2.1674879,0.0,0.0
217,21,BCAP31,57.21251,2.106028,0.0,0.0
218,21,COMMD6,56.91888,2.375592,0.0,0.0
219,21,SFRP1,56.782597,6.37917,0.0,0.0
220,22,PSMD4,29.929186,2.7502816,8.21062399707429e-197,1.5988548109502765e-192
221,22,PSMB4,29.781063,2.7610772,6.871796925559592e-195,6.690725076571096e-191
222,22,VPS72,28.470135,3.2227035,2.745609827989154e-178,1.7821753393477596e-174
223,22,APH1A,28.219986,2.4429777,3.3251619351419266e-175,1.6187719590754684e-171
224,22,ENSA,28.17268,2.3939147,1.264215896164738e-174,4.923615229203188e-171
225,22,SF3B4,27.755379,2.8091292,1.5005850202704678e-169,4.870148683287803e-166
226,22,MRPL9,27.626263,2.7682176,5.382839817287882e-168,1.4974291394578133e-164
227,22,RPS17,27.11239,2.2989597,7.03411048684562e-162,1.7121904188793093e-158
228,22,EEF1A2,27.04951,5.5366664,3.87061362019406e-161,8.374717669559882e-158
229,22,NDUFA4,26.983463,2.0374222,2.310744145422742e-160,4.4997120743817054e-157
