,group,names,scores,logfoldchanges,pvals,pvals_adj
209,20,S100A1,24.82736,3.43443,4.541843036873088e-136,5.355182313014669e-133
210,21,COX6B1,45.351353,3.7170851,0.0,0.0
211,21,RPL18A,44.3154,2.1798503,0.0,0.0
212,21,NDUFA13,42.90451,3.9924405,0.0,0.0
213,21,ATP5MD,42.72516,3.5778663,0.0,0.0
214,21,SERF2,42.207176,2.234658,0.0,0.0
215,21,RPLP1,41.709362,1.7554624,0.0,0.0
216,21,RPS17,41.26096,2.6735296,0.0,0.0
217,21,UBA52,38.86343,1.6839881,0.0,0.0
218,21,RPS21,38.08001,2.286311,0.0,0.0
219,21,COX6C,38.07254,2.6909375,0.0,0.0
220,22,SSR4,30.014544,3.194819,6.339849632393241e-198,9.717721516532361e-194
221,22,IGHG1,29.52334,6.515201,1.4445657384105405e-191,1.1071151819178383e-187
222,22,IGHG3,29.351542,5.9438224,2.2836331926146966e-189,1.1667843192132689e-185
223,22,MZB1,29.221943,5.4679894,1.0207483696274648e-187,3.9115077524124454e-184
224,22,IGHGP,29.20217,6.39089,1.8200087610391382e-187,5.579418857841582e-184
225,22,IGKC,27.48975,5.4443398,2.3280697510461984e-166,5.947442190672688e-163
226,22,IGHG2,27.14244,5.6366425,3.1096056312901463e-162,6.809147873773624e-159
227,22,IGHG4,26.734898,4.3255587,1.8503074337097795e-157,3.545189042987938e-154
228,22,DERL3,26.403471,5.0576506,1.2500139336809957e-153,2.1289126194958114e-150
229,22,SEC11C,20.263546,2.9421396,2.6981295335741957e-91,1.5317381292824174e-88
230,23,MZB1,31.810726,6.6062274,4.6004986238618026e-222,7.051644290655372e-218
231,23,SSR4,31.627079,3.6956947,1.5671883451922613e-219,1.2010931477553493e-215
232,23,JCHAIN,31.49472,7.8231673,1.025970992964405e-217,5.2420277933861335e-214
233,23,IGHG3,30.751242,7.550764,1.1769345655338287e-207,4.510013255125632e-204
234,23,XBP1,29.887918,4.2465343,2.824844996612928e-196,5.41240301351037e-193
235,23,IGHG1,29.595928,5.5475125,1.6858490998351389e-192,2.1533912501894173e-189
236,23,IGHG4,29.54639,7.360535,7.307110345452857e-192,8.615645182700107e-189
237,23,DERL3,29.191845,5.303559,2.4611847020401373e-187,2.357814944554452e-184
238,23,FKBP11,26.934137,4.027908,8.751270623453817e-160,3.8325564604657175e-157
239,23,ANKRD28,25.434921,3.9776437,1.0366621005637158e-142,3.242848301518497e-140
