sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
T90,Monocyte,BRDT,292,0,0.0,-0.050186211302789045
T90,Natural killer T (NKT) cell,BRDT,807,6,0.007434944237918215,0.024536362758941756
T90,T cell,BRDT,280,0,0.0,-0.050186211302789045
T90,Mesenchymal cell,BRDT,63,0,0.0,-0.05018621130278905
T90,Epithelial cell,BRDT,974,2,0.002053388090349076,-0.04271878219556625
T90,Fibroblast,BRDT,191,0,0.0,-0.050186211302789024
T90,Decidual cell,BRDT,487,1,0.002053388090349076,-0.02954927863070937
T90,Plasma cell,BRDT,172,0,0.0,-0.05018621130278904
T90,CD4+ T cell,BRDT,673,4,0.005943536404160475,0.009547436312680752
T90,Natural killer (NK) cell,BRDT,137,0,0.0,-0.050186211302789045
T90,Hematopoietic stem cell,BRDT,29,0,0.0,-0.050186211302789045
T90,Endothelial cell,BRDT,79,0,0.0,-0.05018621130278905
T90,Plasmacytoid dendritic cell,BRDT,68,0,0.0,-0.05018621130278905
T90,Dendritic cell,BRDT,59,0,0.0,-0.050186211302789045
T90,Luminal progenitor cell,BRDT,52,0,0.0,-0.050186211302789045
T90,Monocyte,CCDC36,292,0,0.0,-0.023708971624070315
T90,Natural killer T (NKT) cell,CCDC36,807,0,0.0,-0.023708971624070315
T90,T cell,CCDC36,280,0,0.0,-0.02370897162407032
T90,Mesenchymal cell,CCDC36,63,0,0.0,-0.023708971624070322
T90,Epithelial cell,CCDC36,974,2,0.002053388090349076,-0.010323313835156325
T90,Fibroblast,CCDC36,191,0,0.0,-0.023708971624070305
T90,Decidual cell,CCDC36,487,1,0.002053388090349076,-0.00312640700061227
T90,Plasma cell,CCDC36,172,0,0.0,-0.02370897162407031
T90,CD4+ T cell,CCDC36,673,0,0.0,-0.02370897162407032
T90,Natural killer (NK) cell,CCDC36,137,0,0.0,-0.023708971624070315
T90,Hematopoietic stem cell,CCDC36,29,0,0.0,-0.023708971624070305
T90,Endothelial cell,CCDC36,79,1,0.012658227848101266,0.10317342042180391
T90,Plasmacytoid dendritic cell,CCDC36,68,0,0.0,-0.02370897162407032
T90,Dendritic cell,CCDC36,59,0,0.0,-0.02370897162407032
T90,Luminal progenitor cell,CCDC36,52,0,0.0,-0.02370897162407032
T90,Monocyte,COX6B2,292,0,0.0,-0.04660830454085551
T90,Natural killer T (NKT) cell,COX6B2,807,2,0.0024783147459727386,-0.02170964703269973
T90,T cell,COX6B2,280,2,0.007142857142857143,0.025153183348722026
T90,Mesenchymal cell,COX6B2,63,0,0.0,-0.04660830454085552
T90,Epithelial cell,COX6B2,974,6,0.006160164271047228,-0.005145102776731233
T90,Fibroblast,COX6B2,191,2,0.010471204188481676,0.03679462715447668
T90,Decidual cell,COX6B2,487,0,0.0,-0.046608304540855516
T90,Plasma cell,COX6B2,172,0,0.0,-0.046608304540855516
T90,CD4+ T cell,COX6B2,673,1,0.0014858841010401188,-0.031680208991760626
T90,Natural killer (NK) cell,COX6B2,137,0,0.0,-0.04660830454085551
T90,Hematopoietic stem cell,COX6B2,29,0,0.0,-0.04660830454085549
T90,Endothelial cell,COX6B2,79,0,0.0,-0.04660830454085552
T90,Plasmacytoid dendritic cell,COX6B2,68,0,0.0,-0.046608304540855516
T90,Dendritic cell,COX6B2,59,0,0.0,-0.046608304540855516
T90,Luminal progenitor cell,COX6B2,52,1,0.019230769230769232,-0.005385337508319168
T90,Monocyte,CTCFL,292,3,0.010273972602739725,-0.10056479383595765
