sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
Zhang2022,Epithelial cell,BRDT,5157,3,0.0005817335660267597,3.5196863227537474
Zhang2022,Microglial cell,BRDT,3274,0,0.0,
Zhang2022,Fibroblast,BRDT,3207,3,0.0009354536950420954,10.0
Zhang2022,Plasmacytoid dendritic cell,BRDT,884,0,0.0,
Zhang2022,Luminal progenitor cell,BRDT,1059,0,0.0,
Zhang2022,T cell,BRDT,3124,4,0.0012804097311139564,10.0
Zhang2022,Endothelial cell,BRDT,101,0,0.0,
Zhang2022,CD4+ T cell,BRDT,4973,12,0.0024130303639654134,10.0
Zhang2022,Granulosa cell,BRDT,958,0,0.0,
Zhang2022,Mesenchymal cell,BRDT,3776,1,0.00026483050847457627,6.825106687155572
Zhang2022,Natural killer (NK) cell,BRDT,2583,1,0.00038714672861014324,10.0
Zhang2022,Natural killer T (NKT) cell,BRDT,4286,1,0.0002333177788147457,10.0
Zhang2022,Neural tube cell,BRDT,4759,18,0.003782307207396512,10.0
Zhang2022,Dendritic cell,BRDT,3183,1,0.00031416902293433867,10.0
Zhang2022,Plasma cell,BRDT,2409,0,0.0,
Zhang2022,Granulocyte-monocyte progenitor,BRDT,627,0,0.0,
Zhang2022,Basophil,BRDT,199,0,0.0,
Zhang2022,Macrophage,BRDT,908,0,0.0,
Zhang2022,Neutrophil,BRDT,226,0,0.0,
Zhang2022,Epithelial cell,CTAG2,5157,1,0.00019391118867558658,10.0
Zhang2022,Microglial cell,CTAG2,3274,2,0.0006108735491753207,7.095960755752753
Zhang2022,Fibroblast,CTAG2,3207,10,0.0031181789834736516,9.462666943593284
Zhang2022,Plasmacytoid dendritic cell,CTAG2,884,11,0.012443438914027148,7.7636354922259265
Zhang2022,Luminal progenitor cell,CTAG2,1059,0,0.0,
Zhang2022,T cell,CTAG2,3124,12,0.0038412291933418692,10.0
Zhang2022,Endothelial cell,CTAG2,101,2,0.019801980198019802,10.0
