group,names,scores,logfoldchanges,pvals,pvals_adj
0,MT-ND3,16.270771,1.0281681,1.5913953929288727e-59,3.1827907858577455e-56
0,CCL5,15.842812,2.88568,1.5761366649952362e-56,1.5761366649952362e-53
0,BTG1,15.572609,1.6794852,1.1175506156291214e-54,7.450337437527476e-52
0,GZMK,14.844789,2.9008777,7.519190077009182e-50,3.0076760308036725e-47
0,CD8B,10.147958,2.649374,3.383699238715363e-24,6.152180434027932e-22
0,MT-CO3,9.89277,0.6414082,4.4747091163871074e-23,6.88416787136478e-21
0,MT-ATP6,9.763337,0.6464553,1.6174331637191263e-22,2.3106188053130375e-20
0,CD69,7.51699,1.6204027,5.605171879537362e-14,3.0298226375877636e-12
0,RNF125,7.5122457,2.4176743,5.812165544554559e-14,3.0590344971339786e-12
0,GZMM,7.439373,2.2373672,1.0116441999194291e-13,5.18791897394579e-12
1,BTG1,20.109749,1.756364,6.062916567381282e-90,6.062916567381282e-87
1,LTB,15.95974,2.8879154,2.4374595400715535e-57,1.2187297700357767e-54
1,MT-ND3,13.999538,0.7242366,1.5688597076864396e-44,4.4824563076755417e-42
1,KLRB1,10.333505,2.879904,4.971051602202692e-25,4.7343348592406594e-23
1,TRBC1,9.378186,1.6907945,6.711746121131216e-21,4.1948413257070096e-19
1,CD69,9.324517,1.7086226,1.114903060736994e-20,6.308916968022962e-19
1,GPR171,8.419905,2.4976199,3.767917915468577e-17,1.674630184652701e-15
1,CCR7,7.84913,2.8258305,4.189331329138274e-15,1.6757325316553094e-13
1,NR3C1,7.7517653,1.9613922,9.062373562549106e-15,3.4855282932881177e-13
1,RORA,7.666889,2.1523979,1.7621778536897012e-14,6.52658464329519e-13
10,HLA-DRA,11.355516,3.9356194,6.962741465521528e-30,1.3925482931043054e-26
10,CD74,10.390289,2.9511487,2.7451939273075947e-25,2.52615098029543e-22
10,LGALS2,10.359504,5.084398,3.789226470443145e-25,2.52615098029543e-22
10,LST1,9.133224,3.2707162,6.648914475686391e-20,3.324457237843195e-17
10,C15orf48,8.47672,3.3681939,2.3163153275537768e-17,9.265261310215107e-15
10,ACTB,8.318449,1.5416787,8.912190769020407e-17,2.970730256340136e-14
10,AREG,8.058114,3.0156915,7.748071344915519e-16,2.2137346699758625e-13
10,LYZ,7.429071,2.6222706,1.0936291369091331e-13,2.734072842272833e-11
10,CD1E,6.6927896,6.7580886,2.1895598386571594e-11,4.865688530349244e-09
10,S100B,6.598507,6.5515966,4.153194900562801e-11,8.306389801125603e-09
11,IGFBP7,19.858133,7.7918277,9.372843096471394e-88,1.874568619294279e-84
11,CALD1,18.602272,5.9875894,3.0797408940849107e-77,3.0797408940849107e-74
11,COL6A2,18.032713,5.9011025,1.0786611070351084e-72,7.191074046900723e-70
11,IGFBP4,17.823408,5.5659676,4.651475237514506e-71,2.325737618757253e-68
11,LHFPL6,17.372625,6.9330153,1.329992540631677e-67,5.319970162526708e-65
11,BGN,17.251429,6.020226,1.091679625946982e-66,3.63893208648994e-64
11,MYL9,17.111473,5.783725,1.2187754898361525e-65,3.48221568524615e-63
11,SERPINF1,17.080833,5.3925853,2.0615494646109336e-65,5.153873661527334e-63
11,COL4A1,16.892984,6.749525,5.067424192368938e-64,1.1260942649708751e-61
11,SPARC,16.871054,5.367611,7.347348231538297e-64,1.4694696463076594e-61
12,STMN1,12.002628,5.392666,3.441913268377929e-33,6.883826536755859e-30
12,HIST1H4C,10.602781,5.3091373,2.89249183015161e-26,2.89249183015161e-23
12,PCLAF,10.401905,5.7092075,2.4302594733840876e-25,1.6201729822560584e-22
12,UBE2C,9.753804,5.8358407,1.7768243361367987e-22,8.884121680683993e-20
12,ACTB,9.440049,1.9093561,3.726050648092774e-21,1.4904202592371097e-18
12,TYMS,9.047573,5.492186,1.4618064642462362e-19,4.872688214154121e-17
12,TOP2A,8.9194355,5.891043,4.686698154630881e-19,1.339056615608823e-16
12,GAPDH,8.514953,1.9040736,1.6665839065308602e-17,4.166459766327151e-15
12,CENPF,8.331546,5.2129683,7.979346819628882e-17,1.7731881821397517e-14
12,CCNA2,8.295567,5.9893785,1.0806864963402723e-16,2.1613729926805446e-14
13,PCLAF,13.665141,5.486491,1.6398603215553583e-42,3.279720643110716e-39
13,STMN1,12.918585,4.2341557,3.535847019404557e-38,3.5358470194045566e-35
13,TYMS,12.766887,5.7949758,2.509954211473709e-37,1.6733028076491391e-34
13,CAPG,12.383145,3.7729957,3.2245426138390834e-35,1.6122713069195416e-32
13,HLA-DRA,11.01223,3.6402967,3.336402242988346e-28,1.3345608971953385e-25
13,CD74,10.948658,2.9754317,6.743968491321098e-28,2.2479894971070327e-25
13,C15orf48,10.321654,3.3234823,5.624533793248099e-25,1.6070096552137427e-22
13,MAD2L1,10.095164,3.9688845,5.80336115947841e-24,1.4508402898696026e-21
13,SPP1,10.051537,4.5209894,9.044631077821051e-24,2.009918017293567e-21
13,LYZ,10.017993,3.3564277,1.2705636819928847e-23,2.5411273639857693e-21
14,IGHG3,21.308983,8.664958,9.37091703702842e-101,1.874183407405684e-97
14,IGHG4,21.22042,7.51392,6.186663107723514e-100,6.186663107723515e-97
14,IGHG1,20.764858,6.754375,8.99918955278188e-96,5.9994597018545865e-93
14,JCHAIN,19.773403,6.02346,5.0455151180233235e-87,2.5227575590116617e-84
14,MZB1,19.492897,5.4529986,1.261325320707112e-84,4.204417735690373e-82
