group,names,scores,logfoldchanges,pvals,pvals_adj
0,CCL5,53.427414,5.473192,0.0,0.0
0,B2M,47.607635,2.6550195,0.0,0.0
0,HLA-B,47.064724,2.389321,0.0,0.0
0,HLA-A,45.99296,2.0090163,0.0,0.0
0,IL32,45.804073,3.4893494,0.0,0.0
0,GZMA,45.668785,5.8757405,0.0,0.0
0,TMSB4X,45.298565,2.4532359,0.0,0.0
0,GZMK,44.56025,6.289936,0.0,0.0
0,TRAC,42.021286,3.9487708,0.0,0.0
0,BTG1,41.63006,2.8152406,0.0,0.0
1,RAD9A,40.715504,2.371589,0.0,0.0
1,KCNQ1OT1,38.457275,2.7894886,0.0,0.0
1,SOX4,36.416203,2.2753472,2.3588541515619665e-290,9.435416606247866e-288
1,NEAT1,34.22652,2.0532742,9.751113563890613e-257,3.2503711879635377e-254
1,SLC9A3R2,33.86031,1.7115932,2.559247667563534e-251,7.312136193038669e-249
1,CYR61,33.775486,2.3602715,4.5183484302540704e-250,1.1295871075635176e-247
1,CHI3L1,32.59198,1.8570535,5.327905322520898e-233,1.1839789605601997e-230
1,CRABP2,31.779503,1.7297342,1.2426938320014402e-221,2.4853876640028804e-219
1,TSHZ2,31.504122,2.0686376,7.627866833280355e-218,1.3868848787782465e-215
1,CEBPD,30.854864,1.960399,4.820389421489719e-209,8.033982369149531e-207
10,IGFBP7,15.244785,8.27099,1.7831801539079347e-52,3.5663603078158695e-49
10,SPARCL1,13.08736,7.795284,3.888892840391698e-39,3.888892840391698e-36
10,ID3,12.269546,5.165357,1.3199224959557703e-34,8.799483306371801e-32
10,CAV1,12.241731,5.881286,1.8602357169772679e-34,9.301178584886339e-32
10,GNG11,11.96974,7.247421,5.118894940133377e-33,2.0475579760533508e-30
10,SPARC,11.575005,4.935263,5.516818608611813e-31,1.8389395362039375e-28
10,MGP,11.432371,6.662499,2.8813165963442364e-30,8.232333132412104e-28
10,A2M,10.6738205,4.561185,1.3496016094913185e-26,3.3740040237282966e-24
10,ESAM,10.3462,8.637495,4.354261769866955e-25,9.676137266371012e-23
10,CLEC14A,9.827863,9.336733,8.541207075457756e-23,1.7082414150915512e-20
11,DCN,11.162818,9.845223,6.199461075174743e-29,1.2398922150349486e-25
11,COL1A1,10.845915,8.34997,2.0853813785086204e-27,1.4409580692067659e-24
11,COL3A1,10.842639,7.965511,2.1614371038101488e-27,1.4409580692067659e-24
11,C1S,10.534634,5.259595,5.981594682912474e-26,2.9907973414562366e-23
11,CALD1,10.450392,5.366047,1.459218054286244e-25,5.836872217144976e-23
11,COL1A2,10.32669,8.764373,5.337047759119e-25,1.7790159197063335e-22
11,SPARC,10.051852,5.332978,9.015666668919646e-24,2.57590476254847e-21
11,C1R,9.973343,5.244701,1.9940170613035787e-23,4.985042653258947e-21
11,FBLN1,9.855114,5.157403,6.514270795910528e-23,1.4476157324245617e-20
11,CCDC80,9.709933,5.2949014,2.7351546711079365e-22,5.470309342215872e-20
2,IGHG1,36.09834,5.3585525,2.408408492778965e-285,4.81681698555793e-282
2,IGHG3,35.57689,4.471311,3.190682182989212e-277,3.1906821829892116e-274
2,IGHGP,35.049988,5.2179966,3.90083372251858e-269,2.6005558150123867e-266
2,IGHG4,33.303474,3.5156066,3.4386854271630163e-243,1.7193427135815081e-240
2,MZB1,31.82072,4.8836346,3.3464272226338466e-222,1.3385708890535385e-219
2,IGHG2,29.061378,4.786146,1.105166812588551e-185,3.6838893752951696e-183
2,CD79A,20.734701,3.6924999,1.6849709916883806e-95,3.3699419833767612e-93
2,JCHAIN,18.014393,3.8858607,1.502218020699501e-72,2.7313054921809113e-70
2,IGLC2,15.263118,1.8326745,1.3465821649415712e-52,1.7954428865887616e-50
2,IGLC3,13.741474,1.8179573,5.7296932629659065e-43,6.366325847739896e-41
3,NPM1,25.77036,0.76633584,1.9062547650623584e-146,2.1180608500692871e-144
3,HES1,16.632338,0.8723212,4.064245395509207e-62,1.2700766860966272e-60
3,FTL,14.192146,0.0898779,1.0247303980059399e-45,2.3830939488510233e-44
3,RAB13,13.302278,0.4762897,2.245228437655945e-40,4.7267967108546204e-39
3,FTH1,9.561766,0.13751881,1.1576487194415292e-21,1.4653781258753533e-20
3,CLU,8.109124,0.42418993,5.098606378992757e-16,5.3669540831502705e-15
3,CD24,6.386859,0.584227,1.693275722738624e-10,1.349223683457071e-09
3,PTGDS,2.5928648,0.2935657,0.009518017626269923,0.04129291811830769
3,S100A1,1.7700117,0.38289484,0.07672520352458874,0.282597434713034
3,AL023581.2,0.11432679,20.933228,0.9089787476558391,0.9983710929202041
4,CD74,15.731907,3.2245886,9.141552244534762e-56,1.8283104489069523e-52
4,HLA-DRA,14.127729,2.6630836,2.5627497468713708e-45,2.5627497468713707e-42
4,HLA-DPB1,13.892325,2.9308498,7.050822978821209e-44,4.700548652547473e-41
4,CD79A,13.634185,5.842901,2.5077719051778693e-42,1.2538859525889347e-39
4,HLA-DPA1,13.112962,2.821174,2.7754474153848373e-39,1.1101789661539349e-36
4,CD37,12.501983,3.8375444,7.281205924401959e-36,2.4270686414673198e-33
4,HLA-DQB1,12.25022,3.4063919,1.6754019926646237e-34,4.786862836184639e-32
4,LTB,11.737906,3.775169,8.147811155217421e-32,2.0369527888043552e-29
4,MS4A1,11.53432,9.342825,8.85840670112245e-31,1.9685348224716555e-28
4,CD52,11.430057,3.028368,2.959173518059866e-30,5.918347036119732e-28
5,UBE2C,22.572792,4.4420066,8.021892289449346e-113,1.6043784578898691e-109
5,HMGB2,22.449821,3.4744978,1.284885104850833e-111,1.284885104850833e-108
5,PCLAF,21.535334,3.7913926,7.26684082311636e-103,4.844560548744239e-100
5,TOP2A,19.047258,3.992343,6.923404074906325e-81,3.4617020374531624e-78
5,PTTG1,18.495739,2.8540664,2.2345762296440173e-76,8.938304918576068e-74
5,CDC20,15.928203,3.6384332,4.038001419838745e-57,1.3460004732795816e-54
5,TYMS,14.686115,3.4263697,7.912121060236844e-49,1.978030265059211e-46
5,CENPW,14.668621,2.1425312,1.0240532308828446e-48,2.2756738464063215e-46
5,CDK1,14.5950775,4.1023903,3.01867326632374e-48,6.03734653264748e-46
5,AURKB,14.220314,4.001018,6.854508957960018e-46,1.2462743559927306e-43
6,FTL,40.347565,2.9253688,0.0,0.0
6,TYROBP,37.380127,4.728704,8.219531906910306e-306,8.219531906910307e-303
6,FTH1,37.231133,2.0390768,2.1404190310911698e-303,1.4269460207274465e-300
6,FCER1G,36.609203,4.7405953,2.041542054330897e-293,1.0207710271654484e-290
6,AIF1,36.032177,5.0937924,2.6231302488503597e-284,1.0492520995401439e-281
6,SAT1,35.785877,3.525995,1.8316217430007477e-280,6.105405810002492e-278
6,HLA-DRA,35.23152,2.876104,6.583356835030177e-272,1.8809590957229076e-269
6,CD74,34.963665,2.876932,8.028668433380643e-268,2.0071671083451606e-265
6,C1QA,34.27313,3.9410505,1.973291264500839e-257,4.385091698890754e-255
6,APOE,34.240948,3.4959354,5.947668667163482e-257,1.1895337334326963e-254
7,IL32,30.508717,3.4563107,1.9969008083133465e-204,3.993801616626693e-201
7,TRAC,28.036829,3.6056764,5.7819318846417036e-173,5.7819318846417034e-170
7,BTG1,27.807205,2.7129214,3.549382296599825e-170,2.3662548643998833e-167
7,B2M,27.757414,2.3224895,1.4180774296163458e-169,7.090387148081729e-167
7,LTB,26.349663,4.2810903,5.178170327323882e-153,2.0712681309295528e-150
7,CD2,26.228544,3.4293604,1.2561067285628791e-151,4.18702242854293e-149
7,HLA-A,26.054108,1.7251656,1.208620410410551e-149,3.453201172601574e-147
7,TMSB4X,25.797132,2.0959036,9.548810489668387e-147,2.3872026224170967e-144
7,ACTB,25.22955,1.4939638,1.8992571413750835e-140,4.2205714252779635e-138
7,CD3D,24.715355,3.0859563,7.313681032986185e-135,1.462736206597237e-132
8,SLPI,17.628954,3.6359835,1.4767438377980623e-69,2.953487675596125e-66
8,S100A1,16.233208,2.9678757,2.937017552629426e-59,2.4586006927854925e-56
8,S100A14,16.21923,4.6400824,3.687901039178239e-59,2.4586006927854925e-56
8,CD24,16.144165,2.9716034,1.2482640687926702e-58,6.241320343963351e-56
8,KRT7,15.44242,4.5819235,8.485617342666021e-54,3.3942469370664087e-51
8,KRT19,13.559942,2.66656,6.919097676864825e-42,2.306365892288275e-39
8,CRYAB,12.583834,2.809531,2.5914166913942337e-36,7.40404768969781e-34
8,CLDN4,11.465832,2.7446234,1.958690877805584e-30,4.89672719451396e-28
8,PTGDS,10.68241,1.9729764,1.2303509706022123e-26,2.7341132680049164e-24
8,FTH1,10.03157,0.7271595,1.1074063543162062e-23,1.845677257193677e-21
9,NEAT1,18.403305,3.4618092,1.235894951902169e-75,2.471789903804338e-72
9,RAD9A,14.30515,4.0908384,2.0319886430391625e-46,2.0319886430391623e-43
9,AC023034.1,10.999921,5.0688286,3.8246885361631874e-28,2.549792357442125e-25
9,IGLC2,7.968761,0.45564833,1.602729349839703e-15,4.579226713827723e-13
9,IGLC3,7.911908,0.55999905,2.5347366148122322e-15,6.33684153703058e-13
9,KCNQ1OT1,7.640776,3.0959804,2.15916203720571e-14,4.3183240744114194e-12
9,TMEM67,7.4023995,3.5875738,1.3374555277729366e-13,2.057623888881441e-11
9,IGHG3,7.353178,0.40393203,1.9354898978035715e-13,2.7649855682908164e-11
9,HES1,7.18676,1.1802126,6.634694102890296e-13,8.846258803853728e-11
9,ELF3,5.9457927,2.7286804,2.7512221749435666e-09,1.9651586963882617e-07
