group,names,scores,logfoldchanges,pvals,pvals_adj
0,MALAT1,27.417458,0.907943,1.6984711708063513e-165,3.3969423416127024e-162
0,PABPC1,17.062563,0.7857906,2.8191302715520977e-65,2.8191302715520974e-62
0,CCL4,10.397294,1.5096182,2.550728688237762e-25,1.683388996760026e-23
0,TMSB4X,10.053857,0.34603912,8.834068730462336e-24,5.048039274549905e-22
0,CD69,9.692232,1.8018706,3.2534052599215357e-22,1.5132117488007144e-20
0,GZMK,8.09784,1.4119779,5.594352493876771e-16,1.8046298367344425e-14
0,TRBC1,6.579552,1.171357,4.718678627377832e-11,1.0847537074431797e-09
0,CD52,6.1853466,0.5634658,6.196612733066905e-10,1.3618929083663527e-08
0,CD2,6.1675572,1.1426008,6.935293685655398e-10,1.4914610076678276e-08
0,IGKC,5.104192,-0.05374249,3.3221097416477773e-07,5.932338824371031e-06
1,GZMK,32.049034,3.408218,2.2644783375782575e-225,4.5289566751565147e-222
1,RGCC,29.563189,2.189094,4.445124920034907e-192,4.445124920034907e-189
1,TUBA4A,26.598883,2.4410312,6.993221197488844e-156,4.6621474649925627e-153
1,TMSB4X,25.7138,0.72363645,8.193388800442269e-146,4.0966944002211345e-143
1,PABPC1,23.187891,0.9169113,6.032914976937605e-119,2.413165990775042e-116
1,CD52,19.545837,1.3937573,4.4759177760660044e-85,6.3941682515228635e-83
1,GZMA,18.536762,2.0668628,1.0431753006509086e-76,1.3909004008678782e-74
1,DUSP4,18.15879,2.1213202,1.0940872359647977e-73,1.2871614540762325e-71
1,MALAT1,17.816734,0.47862333,5.240873200444708e-71,5.240873200444708e-69
1,TRBC1,17.649893,2.0608366,1.0194790834056996e-69,9.709324603863804e-68
10,COL1A2,30.056639,2.077018,1.7880157725633247e-198,3.5760315451266496e-195
10,COL1A1,29.038399,1.6832597,2.15617053585087e-185,2.15617053585087e-182
10,SFRP2,28.913416,2.560171,8.097713702729714e-184,5.39847580181981e-181
10,SFRP4,27.770378,2.9253702,9.889294849399784e-170,4.944647424699892e-167
10,HES1,26.58582,2.461558,9.902587178779757e-156,3.961034871511903e-153
10,INHBA,25.868004,2.2006965,1.5263992227458805e-147,5.087997409152935e-145
