group,names,scores,logfoldchanges,pvals,pvals_adj
0,TYROBP,30.427565,7.017874,2.3731389016500281e-203,4.7462778033000564e-200
0,HLA-DRA,30.24905,6.407205,5.369508092009209e-201,5.369508092009209e-198
0,CD74,29.50515,5.206433,2.472777742903347e-191,1.648518495268898e-188
0,HLA-DPA1,29.152544,5.4756207,7.756169448180675e-187,3.8780847240903375e-184
0,HLA-DPB1,28.726452,5.2621274,1.7834891401193636e-181,7.133956560477454e-179
0,AIF1,28.512503,6.6273375,8.198550490792588e-179,2.7328501635975293e-176
0,FTL,28.3052,3.1967409,2.982290878562131e-176,8.520831081606089e-174
0,LYZ,28.072435,7.2811065,2.126716311460609e-173,5.316790778651523e-171
0,HLA-DRB1,27.711994,5.344331,5.005802048535243e-169,1.1124004552300542e-166
0,FCER1G,27.672709,6.3486047,1.4878718048837177e-168,2.9757436097674356e-166
1,LTB,25.703661,3.10317,1.0637759932927954e-145,2.127551986585591e-142
1,RPS4X,23.035427,0.9479856,2.059153351874693e-117,2.059153351874693e-114
1,BTG1,22.907633,2.1888502,3.899615354760965e-116,2.599743569840643e-113
1,CXCR4,22.33892,2.4377925,1.547368743151616e-110,7.73684371575808e-108
1,B2M,20.82082,1.8965416,2.803513961138727e-96,1.1214055844554909e-93
1,MALAT1,20.44863,2.0426102,6.178709718537952e-93,2.0595699061793174e-90
1,KLRB1,19.337458,3.8381205,2.5998503294404146e-83,7.428143798401184e-81
1,HLA-B,16.956125,1.9299608,1.7340732805386637e-64,3.4681465610773276e-62
1,HLA-A,16.278563,1.797903,1.4011970152920462e-59,2.5476309368946296e-57
1,CD69,14.754117,2.0280144,2.8945638640118404e-49,4.453175175402832e-47
10,IFI27,13.396072,5.8245525,6.374843806620085e-41,1.274968761324017e-37
10,FABP4,12.515117,7.2212896,6.171740351815901e-36,6.171740351815901e-33
10,CLDN5,12.286819,8.515922,1.0661926274038624e-34,7.107950849359083e-32
10,GNG11,12.1597595,6.097669,5.0908081575282135e-34,2.5454040787641067e-31
10,RAMP2,12.033458,7.404233,2.3702273962489478e-33,9.480909584995791e-31
