group,names,scores,logfoldchanges,pvals,pvals_adj
0,CCL5,25.311655,3.5935957,2.3772726259545842e-141,4.7545452519091685e-138
0,B2M,22.827518,1.9613904,2.4444931174316617e-115,2.4444931174316615e-112
0,TMSB4X,22.740782,1.8512874,1.7704845217509115e-114,1.1803230145006077e-111
0,IL32,22.350702,2.501365,1.1885749253781324e-110,5.9428746268906624e-108
0,TRAC,21.316507,2.7919798,7.979576412236902e-101,3.191830564894761e-98
0,GZMK,20.982986,3.459261,9.381107436850558e-98,3.127035812283519e-95
0,CD2,20.392939,2.8227863,1.931834296350671e-92,5.519526561001917e-90
0,HLA-B,19.80821,1.5408431,2.529169008722005e-87,6.322922521805012e-85
0,CD52,19.721037,2.4359584,1.4227906090205546e-86,3.161756908934566e-84
0,HLA-A,19.54329,1.2691443,4.7050091258407096e-85,9.41001825168142e-83
1,CXCR4,28.23771,3.7332222,2.014783492755135e-175,4.02956698551027e-172
1,CCL5,26.85355,4.431303,7.666790794988863e-159,7.666790794988863e-156
1,BTG1,25.772694,3.0645633,1.7949032470596762e-146,1.1966021647064508e-143
1,GZMK,25.065022,4.4480357,1.1975020017916189e-138,5.987510008958094e-136
1,GZMA,24.739286,4.184857,4.043201457231143e-135,1.6172805828924573e-132
1,HLA-B,23.546118,2.1264398,1.3757566546716695e-122,4.585855515572232e-120
1,ZFP36L2,23.412613,2.8047452,3.179356275105358e-121,9.083875071729594e-119
1,IL32,23.135067,2.9976676,2.0552293626336616e-118,5.138073406584154e-116
1,B2M,22.739452,2.282478,1.824886896331668e-114,4.0553042140703736e-112
1,TMSB4X,22.547668,2.1808753,1.4154876365717977e-112,2.8309752731435954e-110
10,CCL5,31.336203,4.7945986,1.4998947951266515e-215,2.9997895902533027e-212
10,HLA-B,29.267904,2.390497,2.657609730418208e-188,2.657609730418208e-185
10,NKG7,29.124674,4.769552,1.7488342853697889e-186,1.1658895235798593e-183
10,HLA-A,28.965948,2.076984,1.7673180521527845e-184,8.836590260763922e-182
10,CXCR4,28.222488,3.3473027,3.0981430555843874e-175,1.239257222233755e-172
10,B2M,27.972895,2.462291,3.472611527977057e-172,1.1575371759923524e-169
10,GZMA,26.971292,4.2352886,3.2103385970961706e-160,9.172395991703344e-158
10,RGS1,26.22616,3.6862304,1.3372759677951855e-151,3.3431899194879637e-149
10,CD3D,26.216146,3.562898,1.7394271639838618e-151,3.8653936977419154e-149
10,IL32,25.844103,3.0731776,2.834350174101743e-147,5.668700348203486e-145
11,CD74,15.859812,2.9500299,1.2025333297479088e-56,2.4050666594958175e-53
11,CD79A,14.648641,5.70775,1.374378052663856e-48,1.374378052663856e-45
11,HLA-DRA,13.425401,2.3483279,4.292562435248458e-41,2.861708290165639e-38
11,HLA-DPB1,13.237075,2.5894763,5.359592120004797e-40,2.6797960600023986e-37
11,HLA-DPA1,12.579061,2.5074387,2.752856038002037e-36,1.1011424152008148e-33
11,CD37,12.478615,3.493024,9.767061952641944e-36,3.255687317547314e-33
11,HLA-DQB1,12.409107,3.1066546,2.332381633564377e-35,6.663947524469648e-33
11,CD52,11.400312,2.758074,4.166223255216606e-30,1.0415558138041514e-27
11,LTB,10.810026,3.3085163,3.0858143249805744e-27,6.8573651666235e-25
11,MS4A1,10.785326,8.950353,4.0380889353841676e-27,8.076177870768335e-25
12,BTG1,19.504988,2.5884786,9.957940111955707e-85,1.9915880223911413e-81
12,TMSB4X,19.353918,2.136904,1.8892261852470948e-83,1.889226185247095e-80
12,IL7R,19.269272,4.772733,9.729516239311449e-83,6.486344159540966e-80
12,B2M,18.658884,2.1615899,1.0694037548237908e-77,5.347018774118954e-75
12,CXCR4,18.284971,2.6295574,1.0902143533737042e-74,4.360857413494817e-72
