group,names,scores,logfoldchanges,pvals,pvals_adj
0,BTG1,24.756432,1.8388641,2.6433761673094784e-135,2.6433761673094784e-132
0,MT-ND3,20.83071,0.91143703,2.2805977924982716e-96,7.601992641660905e-94
0,LTB,15.152584,2.5405695,7.2845429066219e-52,1.4569085813243799e-49
0,TRBC1,11.850403,1.8345149,2.141577350411669e-32,1.381662806717206e-30
0,CD69,11.163218,1.7573096,6.171640464573038e-29,3.1649438279861733e-27
0,MT-CO3,10.906578,0.49651065,1.0721685426112856e-27,5.230090451762369e-26
0,MT-ATP6,10.832069,0.5125224,2.4260847779616384e-27,1.155278465696018e-25
0,CCR7,10.282451,3.5128741,8.454968732883134e-25,3.84316760585597e-23
0,SELL,9.461813,2.8059192,3.0265007286315818e-21,1.1420757466534272e-19
0,RNF125,8.373464,2.1522202,5.594914551869502e-17,1.5121390680728386e-15
1,BATF,16.066563,5.596559,4.376919832615522e-58,8.753839665231044e-55
1,LTB,14.532949,4.443221,7.492360893762552e-48,7.492360893762552e-45
1,TNFRSF4,14.234486,6.131625,5.5973116176488916e-46,3.7315410784325945e-43
1,TNFRSF18,13.96012,6.11016,2.729746519513052e-44,1.364873259756526e-41
1,TIGIT,11.8610935,4.439568,1.8849719768065486e-32,7.539887907226194e-30
1,PMAIP1,11.396907,3.3621187,4.332380636538704e-30,1.4441268788462345e-27
1,CD27,11.3503685,3.5786142,7.385039828285979e-30,2.1100113795102798e-27
1,CTLA4,11.017891,4.421624,3.1331256307511886e-28,7.832814076877971e-26
1,LINC01943,10.721981,4.673424,8.026513595474534e-27,1.78366968788323e-24
1,BTG1,10.249346,1.6638153,1.191470023602537e-24,2.382940047205074e-22
10,IGHG3,37.02332,9.039766,4.827818239499439e-300,9.655636478998878e-297
10,MZB1,36.83,7.468446,6.112858842381277e-297,6.112858842381277e-294
10,IGHG4,36.671295,7.7018824,2.0949350226554534e-294,1.3966233484369688e-291
10,IGHG1,36.660374,7.279935,3.1277043856244472e-294,1.5638521928122235e-291
10,JCHAIN,36.5287,7.5378838,3.885472532926276e-292,1.5541890131705102e-289
10,XBP1,31.878273,4.355889,5.342104601535994e-223,1.5263156004388554e-220
10,DERL3,31.83314,6.9660225,2.2529256674413552e-222,5.632314168603388e-220
10,CD79A,23.20548,3.7750173,4.008537251869633e-119,5.344716335826178e-117
10,IGLC3,16.504396,3.3449996,3.411218021677526e-61,3.5907558122921324e-59
10,ERN1,15.128734,2.55627,1.0469069821794548e-51,9.970542687423378e-50
