group,names,scores,logfoldchanges,pvals,pvals_adj
0,TMSB4X,56.643383,0.94179845,0.0,0.0
0,CD52,54.30761,2.3577633,0.0,0.0
0,PABPC1,51.295277,1.2094039,0.0,0.0
0,RGCC,44.42685,2.0601492,0.0,0.0
0,GZMK,42.849934,3.5430682,0.0,0.0
0,MALAT1,38.893772,0.63097215,0.0,0.0
0,GZMA,38.32664,2.858953,0.0,0.0
0,TUBA4A,36.91465,2.2940297,2.689866566362509e-298,2.689866566362509e-296
0,CD2,33.272575,2.668022,9.627082882257315e-243,7.405448370967166e-241
0,CCL4,31.90212,1.9411598,2.4952097219997374e-223,1.8483034977775834e-221
1,CD79A,13.218218,6.4936523,6.887690065313064e-40,1.3775380130626128e-36
1,HLA-DRA,10.378067,2.3189936,3.1202747771136437e-25,3.1202747771136437e-22
1,MS4A1,10.23261,7.329153,1.416497604889313e-24,9.443317365928753e-22
1,CD74,9.820519,2.0976274,9.186901372425982e-23,4.593450686212991e-20
1,IGKC,7.5706816,0.51985675,3.712708181071594e-14,1.4850832724286377e-11
1,HLA-DRB1,7.402553,1.5809238,1.3359062433854513e-13,4.453020811284837e-11
1,HLA-DPA1,7.294603,1.6936406,2.995415324098024e-13,8.558329497422926e-11
1,HLA-DPB1,6.987794,1.6208357,2.7924178193241155e-12,6.205372931831368e-10
1,CD52,6.818794,1.6175768,9.180812669360707e-12,1.8361625338721413e-09
1,LTB,6.617095,2.8725054,3.663259811440058e-11,6.105433019066763e-09
10,GNLY,32.38484,6.188336,4.487141164805446e-230,8.974282329610891e-227
10,NKG7,28.251812,4.154953,1.3522440703769987e-175,1.3522440703769988e-172
10,GZMB,27.319525,6.1428156,2.486874412150711e-164,1.6579162747671406e-161
10,FGFBP2,22.790483,7.1845775,5.698383504294905e-115,2.8491917521474526e-112
10,TMSB4X,19.491692,0.83005804,1.2913944024459677e-84,5.165577609783871e-82
10,GZMA,18.338175,2.7164648,4.1034010823287833e-75,1.3678003607762612e-72
10,GZMH,18.144611,3.3266997,1.4163497013547208e-73,4.04671343244206e-71
10,KLRB1,15.131999,4.198887,9.96226248749712e-52,2.49056562187428e-49
10,KLRD1,13.969011,5.101583,2.409473234180075e-44,5.354384964844611e-42
10,CTSW,13.345453,2.5613267,1.2590216756726415e-40,2.289130319404803e-38
11,TRAC,19.766832,3.5008147,5.747294391409029e-87,1.1494588782818058e-83
11,LTB,18.327785,4.3363285,4.967242860270687e-75,4.967242860270687e-72
11,CD2,15.78036,2.9687548,4.24755859107621e-56,2.83170572738414e-53
11,BATF,13.830902,4.8791623,1.6592713454691217e-43,8.296356727345609e-41
11,TRBC1,13.118834,2.7460446,2.5685672173762967e-39,1.0274268869505187e-36
11,DUSP4,13.007455,2.4972045,1.1097650542986858e-38,3.699216847662286e-36
11,TNFRSF18,12.127136,5.413363,7.585615115001901e-34,2.167318604286257e-31
11,TMSB4X,11.208075,0.64126205,3.7220295758706805e-29,8.27117683526818e-27
11,TNFRSF9,11.174523,5.661179,5.434148122805405e-29,1.0800206480731572e-26
11,CORO1A,11.117541,2.022617,1.0307339713469013e-28,1.7178899522448353e-26
12,HBA2,10.378078,9.825559,3.119907930804874e-25,2.3005877068895353e-22
12,HBB,10.377438,11.145506,3.1409162111786485e-25,2.3005877068895353e-22
12,HBA1,10.368446,9.815218,3.450881560334303e-25,2.3005877068895353e-22
12,HBM,2.8771024,9.602511,0.004013455050352671,0.729719100064122
12,ALAS2,2.0150473,9.970741,0.0438996821773344,0.9983266234039144
12,ISG20,1.6170908,1.5384088,0.10585868521334373,0.9983266234039144
12,PGF,1.3019375,1.2597353,0.19293777936794165,0.9983266234039144
12,CD2,1.2555063,0.8006579,0.2092950462653118,0.9983266234039144
12,SYTL3,0.9494799,1.606127,0.34237660697929573,0.9983266234039144
12,GZMK,0.9375371,0.63506466,0.3484823542042118,0.9983266234039144
2,IGFBP7,41.252205,3.8167655,0.0,0.0
2,RGS5,35.80122,5.7069707,1.0571059620112179e-280,1.0571059620112178e-277
