group,names,scores,logfoldchanges,pvals,pvals_adj
0,TYROBP,28.317968,6.9341154,2.0766902948479895e-176,4.153380589695979e-173
0,FTL,28.01128,3.5789483,1.1841918595011356e-172,1.1841918595011357e-169
0,HLA-DRA,27.289509,6.1809764,5.6501700917820795e-164,3.766780061188053e-161
0,AIF1,26.570484,6.4446063,1.4893619488861437e-155,7.446809744430718e-153
0,CD74,26.474134,5.024826,1.924823070544102e-154,7.699292282176408e-152
0,HLA-DPA1,26.095015,5.2540607,4.1530961759085017e-150,1.3843653919695005e-147
0,FCER1G,26.059649,6.22969,1.0459188318453615e-149,2.988339519558176e-147
0,PSAP,25.799822,4.4566736,8.908164994962193e-147,2.2270412487405483e-144
0,LYZ,25.65711,6.8203225,3.522051435383154e-145,7.82678096751812e-143
0,HLA-DPB1,25.465675,4.936833,4.733633974379469e-143,9.467267948758938e-141
1,LTB,23.759386,2.9100618,8.788057390831322e-125,1.7576114781662645e-121
1,CXCR4,22.07355,2.4503918,5.675720027312545e-108,5.675720027312545e-105
1,BTG1,21.917988,2.1462817,1.750234032763251e-106,1.166822688508834e-103
1,RPS4X,21.621466,0.89608055,1.128347074699879e-103,5.641735373499394e-101
1,MALAT1,20.618597,2.074478,1.8690323914866197e-94,7.476129565946479e-92
1,B2M,19.2699,1.8497729,9.612449514982643e-83,3.2041498383275476e-80
1,KLRB1,18.400034,3.7016418,1.3128234637173825e-75,3.750924182049664e-73
1,HLA-B,16.214447,1.8949262,3.98653459704948e-59,7.97306919409896e-57
1,HLA-A,15.403262,1.7541037,1.5561612368859227e-53,2.593602061476538e-51
1,CD69,13.928157,1.9761462,4.272390230449053e-44,6.572908046844697e-42
10,CD79A,20.428179,7.900987,9.394119628042123e-93,1.8788239256084244e-89
10,CD74,19.269915,4.329336,9.60943001271698e-83,9.60943001271698e-80
10,HLA-DRA,17.71526,4.377117,3.197538091713105e-70,2.1316920611420696e-67
10,CD83,15.135684,4.3568563,9.419591493873452e-52,4.709795746936726e-49
10,HLA-DPA1,14.877177,2.9634311,4.636538803434003e-50,1.8546155213736013e-47
10,MS4A1,13.838145,6.646861,1.5002690176976718e-43,5.000896725658905e-41
10,HLA-DPB1,13.566885,2.6970675,6.294085400047355e-42,1.7983101142992444e-39
10,TNFRSF13C,13.3925905,7.0016503,6.680902683477371e-41,1.6702256708693428e-38
10,BTG1,13.283981,2.30932,2.867341912296151e-40,6.37187091621367e-38
10,HLA-DQB1,12.801245,3.058404,1.6134314878839564e-37,3.226862975767913e-35
11,CLDN4,25.93614,4.1583705,2.6064593767603133e-148,5.212918753520626e-145
