group,names,scores,logfoldchanges,pvals,pvals_adj
0,TYROBP,25.231155,6.6506977,1.8237318955215287e-140,3.6474637910430574e-137
0,HLA-DRA,25.069792,6.3934255,1.0623443759816359e-138,1.0623443759816359e-135
0,FTL,25.001785,3.628176,5.846155216799495e-138,3.897436811199663e-135
0,CD74,24.670378,5.333368,2.224608062230345e-134,1.1123040311151725e-131
0,HLA-DPA1,24.601974,5.576299,1.2031750662028595e-133,4.812700264811437e-131
0,C1QB,24.5196,7.978665,9.12947957348331e-133,3.04315985782777e-130
0,APOE,24.097483,6.805947,2.656318693491613e-128,7.589481981404608e-126
0,C1QA,24.018282,7.570658,1.7914373894180117e-127,4.4785934735450293e-125
0,HLA-DPB1,23.92199,5.191615,1.8087214491298044e-126,4.019380998066232e-124
0,HLA-DRB1,23.803308,5.444422,3.086470156939759e-125,6.172940313879518e-123
1,RPS4X,23.665615,1.1288568,8.152140563233959e-124,1.630428112646792e-120
1,LTB,23.496937,2.9664412,4.3838168681659895e-122,4.3838168681659894e-119
1,BTG1,21.173267,2.1670887,1.6846533972405812e-99,1.1231022648270541e-96
1,CXCR4,19.066784,2.2805903,4.76732811684405e-81,2.383664058422025e-78
1,KLRB1,18.739134,3.7566547,2.3746436159862134e-78,9.498574463944854e-76
1,B2M,16.885546,1.7752812,5.7483031557342985e-64,1.9161010519114326e-61
1,MALAT1,16.042915,1.8551608,6.407460857935598e-58,1.8307031022673138e-55
1,CD69,13.7452965,1.9700139,5.435031145603545e-43,9.881874810188263e-41
1,HLA-B,13.676487,1.7883294,1.4030858963936976e-42,2.338476493989496e-40
1,HLA-A,13.324875,1.6566985,1.6591024156836872e-40,2.5524652548979806e-38
10,PTTG1,14.98123,4.486481,9.739754335340161e-51,1.947950867068032e-47
10,UBE2C,13.77359,4.781068,3.6748741335617515e-43,1.2249580445205839e-40
10,KPNA2,11.866954,3.7468274,1.7575058125074452e-32,3.5150116250148904e-30
10,CDC20,11.358858,5.2407665,6.70151827411267e-30,8.935357698816894e-28
10,CENPA,10.817022,5.1248994,2.8591466497631875e-27,3.176829610847986e-25
10,HSPB1,10.568398,1.8343747,4.175661983128899e-26,4.395433666451473e-24
10,CCNB2,10.450963,4.4799137,1.4504423659837303e-25,1.4504423659837302e-23
10,BIRC5,10.111526,3.9400434,4.91135751639248e-24,4.677483348945219e-22
10,EPCAM,8.937385,2.2777843,3.984904023400839e-19,3.3207533528340324e-17
10,NUSAP1,8.6180315,4.0680614,6.811466940159544e-18,5.449173552127635e-16
