group,names,scores,logfoldchanges,pvals,pvals_adj
0,MALAT1,35.429718,0.71576494,5.955457964008526e-275,1.191091592801705e-271
0,PABPC1,34.88677,1.0418342,1.1801653947944928e-266,1.1801653947944929e-263
0,GZMK,30.893291,2.8398433,1.469855407262048e-209,9.799036048413653e-207
0,TMSB4X,29.083405,0.61187565,5.821184168858439e-186,1.293596481968542e-183
0,RGCC,27.347454,1.5979798,1.1578762073249111e-164,2.105229467863475e-162
0,CD52,22.942055,1.240199,1.7687747788950654e-116,1.6079770717227869e-114
0,TUBA4A,21.261383,1.691194,2.5868450318678383e-100,1.7840310564605782e-98
0,CCL4,19.643747,1.5855256,6.539107804079029e-86,3.8465340023994286e-84
0,TRBC1,19.406744,1.8635873,6.768273763547833e-84,3.562249349235702e-82
0,GZMA,17.174583,1.6403815,4.116013979774851e-66,1.8293395465666006e-64
1,CD52,37.07039,2.6082692,8.430799737102018e-301,8.782504496029198e-298
1,TMSB4X,37.069286,1.0501844,8.782504496029198e-301,8.782504496029198e-298
1,NKG7,32.949142,3.2200034,4.3515972126854827e-238,2.9010648084569885e-235
1,GZMA,32.84664,3.216402,1.2720456775817047e-236,6.360228387908523e-234
1,GZMH,32.567753,4.0684385,1.1740101842956712e-232,4.696040737182685e-230
1,TRBC2,27.148085,2.6560254,2.667411211909535e-162,8.891370706365115e-160
1,CCL4,25.88269,2.3502421,1.0432478604480125e-147,2.980708172708607e-145
1,CD8B,23.20783,3.3274136,3.7953860881123204e-119,9.4884652202808e-117
1,GZMK,21.460508,2.4308505,3.643044428524287e-102,6.623717142771432e-100
1,TUBA4A,20.742735,1.947514,1.4258470379857192e-95,1.901129383980959e-93
10,SFRP2,36.94117,3.4703166,1.0094749836497364e-298,2.0189499672994728e-295
10,POSTN,34.215744,3.6401885,1.4104211108724217e-256,1.4104211108724216e-253
10,COL1A2,32.265984,2.1644049,2.099636419108783e-228,1.3997576127391887e-225
10,COL1A1,31.551842,1.7927482,1.6917476288444733e-218,8.458738144222367e-216
10,IGFBP7,28.977985,2.0820704,1.2464734498409616e-184,4.9858937993638466e-182
10,APOD,28.61083,3.302282,4.927024285202266e-180,1.6423414284007552e-177
10,LGALS1,28.298523,0.94684047,3.603509678827458e-176,1.0295741939507023e-173
10,SPARC,28.049704,1.815855,4.027943809805743e-173,1.0069859524514357e-170
10,INHBA,27.362486,2.2702763,7.67096570517403e-165,1.704659045594229e-162
10,CCDC80,27.095154,2.053987,1.1230049531621276e-161,2.0418271875675048e-159
11,COL1A1,20.64647,1.3356969,1.050194919947127e-94,2.100389839894254e-91
11,COL1A2,20.463837,1.6067894,4.523537188298356e-93,4.523537188298356e-90
11,FN1,19.542746,1.3307885,4.755340843162351e-85,3.170227228774901e-82
11,INHBA,16.667183,1.6243309,2.270426338577511e-62,1.1352131692887557e-59
11,CCDC80,15.072038,1.3276772,2.473648416770114e-51,9.894593667080455e-49
11,SPARC,14.004507,1.1325183,1.4629147821685156e-44,4.6688180917693624e-42
11,MMP11,13.996643,1.3613486,1.6340863321192769e-44,4.6688180917693624e-42
11,SFRP2,13.372837,1.3225857,8.715242679533927e-41,2.1788106698834815e-38
11,IGFBP2,11.299507,1.0424579,1.3195648101129604e-29,2.9323662446954678e-27
11,COMP,11.233145,1.0228119,2.8031977550780216e-29,5.38697880350546e-27
12,MT2A,28.393532,2.3880541,2.4303822889559165e-177,4.8607645779118325e-174
12,TIMP1,24.258686,2.1932912,5.3542863384739594e-130,5.354286338473959e-127
