names,logfoldchanges,pvals_adj,leiden_cluster,rank
BAIAP2L2,1.508955,0.03393194560025684,12,6
CGA,1.4881202,0.033437317635802766,12,7
DIPK2B,1.508503,0.033437317635802766,12,8
CTSW,1.6679473,0.033437317635802766,12,9
PCDHGA5,1.6433702,0.03339585252826544,12,10
STAB1,1.3474715,0.04951243428644415,13,1
ARHGAP9,1.531171,0.04942760320562724,13,2
MAPK8IP2,1.4603089,0.04917039848676346,13,3
AC004466.1,1.4997995,0.04917039848676346,13,4
AC021422.1,1.4860426,0.04904999495669597,13,5
PHEX,1.3499577,0.049032806941321956,13,6
RETN,1.3913996,0.048715376946726695,13,7
GPT,1.4786899,0.048462761340744044,13,8
AL359764.2,1.461129,0.048462761340744044,13,9
RGL3,1.5421828,0.048462761340744044,13,10
CFB,1.4196657,0.04672787425706529,14,1
AL391650.1,1.2872025,0.04468245855909708,14,2
AC079779.2,1.3752742,0.04306697460842381,14,3
IL2RB,1.3682057,0.042967553232603956,14,4
FTCD,1.3866973,0.042967553232603956,14,5
AC007014.2,1.4039681,0.042655113671259945,14,6
ARHGAP9,1.5247842,0.04206632469965093,14,7
MAPK8IP2,1.4543867,0.04179988724783141,14,8
AC004466.1,1.4936216,0.04179988724783141,14,9
AC021422.1,1.4799528,0.041703271895778604,14,10
LY86,1.248508,0.0485598946096355,15,1
TMIGD2,1.3117105,0.04842061184951436,15,2
OAZ3,1.4818614,0.046032773802,15,3
AC079779.2,1.3659008,0.04503662067972586,15,4
IL2RB,1.3589019,0.04495497294635949,15,5
AC007014.2,1.3942854,0.04461459775459715,15,6
FGR,1.3606576,0.04437847821237023,15,7
SMAD9-IT1,1.4261104,0.04416709724921104,15,8
ARHGAP9,1.513746,0.04416709724921104,15,9
MAPK8IP2,1.4441469,0.043887219716229046,15,10
AC023158.2,1.493691,0.04262556366988877,16,1
AC079779.2,1.3579749,0.04093179802649171,16,2
TULP2,1.3295132,0.040866939605437476,16,3
AC007014.2,1.3860997,0.04053182434517108,16,4
SMAD9-IT1,1.417627,0.040000782754648315,16,5
MAPK8IP2,1.4354931,0.039682494325634116,16,6
AC004466.1,1.4739197,0.039682494325634116,16,7
AC021422.1,1.4605296,0.03955971086607903,16,8
GREB1L,1.4792091,0.038818878471446265,16,9
AC012313.5,1.5240614,0.038818878471446265,16,10
EFCAB13,1.3724864,0.03654787660703135,17,1
CFB,1.3892138,0.03555604600213619,17,2
LY86,1.2313733,0.03528419337953995,17,3
AC023158.2,1.4800966,0.03395565361088262,17,4
AC079779.2,1.3462692,0.03268754792565997,17,5
TULP2,1.3181794,0.03263269544816429,17,6
FTCD,1.3573024,0.03263269544816429,17,7
MSS51,1.4026659,0.03250801616038733,17,8
AC007014.2,1.374013,0.032417201015168054,17,9
PCED1B-AS1,1.3317828,0.03223596447658121,17,10
EFCAB13,1.6414534,0.04857622332763542,2,1
LY86,1.4561107,0.04709969996512905,2,2
TMIGD2,1.5368015,0.046962505133074546,2,3
OAZ3,1.7590351,0.04464408107373312,2,4
MUCL1,9.520518,0.04463030549086703,2,5
BATF,1.5538734,0.04364797703184823,2,6
FTCD,1.6214999,0.04364797703184823,2,7
AC007014.2,1.6436845,0.04331901915804403,2,8
PCED1B-AS1,1.5876497,0.043092393683544804,2,9
FGR,1.6000681,0.04308598750070469,2,10
AC023158.2,1.7559308,0.048889966638732844,3,1
OAZ3,1.7287403,0.048142799988667995,3,2
GPR65,1.4772319,0.047668814878259476,3,3
AC079779.2,1.5806366,0.04718314532371716,3,4
BATF,1.5292249,0.04716269839243398,3,5
TULP2,1.5445215,0.04716269839243398,3,6
IL2RB,1.5719336,0.04716269839243398,3,7
PCED1B-AS1,1.5621246,0.04651156221406631,3,8
FGR,1.5742105,0.04650997267400233,3,9
STAB1,1.5396014,0.04641217304768707,3,10
LY86,1.4154626,0.046638121962618066,4,1
TMIGD2,1.4925092,0.046501628847703536,4,2
AL391650.1,1.4521649,0.04492561420171281,4,3
OAZ3,1.7036844,0.04433048445869495,4,4
GPR65,1.4578866,0.04388333271645448,4,5
AC079779.2,1.5590653,0.04342557986563808,4,6
BATF,1.5087663,0.043401411134908356,4,7
IL2RB,1.5505444,0.04338762939042004,4,8
AC007014.2,1.5942699,0.04301174105632147,4,9
FGR,1.5527649,0.04271829493936429,4,10
EFCAB13,1.5794648,0.04559078465390401,5,1
LY86,1.4049336,0.04415459989968747,5,2
TMIGD2,1.4810545,0.04408084932135753,5,3
AC023158.2,1.7155769,0.0426738253576526,5,4
AL391650.1,1.441204,0.0426738253576526,5,5
OAZ3,1.6894381,0.04206986593556612,5,6
GPR65,1.446853,0.04163949743241197,5,7
AC079779.2,1.5467771,0.041179445491786724,5,8
BATF,1.4971051,0.041173225569042717,5,9
