sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
M_17_21W,Leydig precursor cell,ARX,19,12,0.631578947368421,3.2488511526548023
M_17_21W,Sertoli cell,ARX,53,2,0.03773584905660377,-0.16276330455276347
M_17_21W,Stromal cell,ARX,14,1,0.07142857142857142,-0.12378782480411223
M_17_21W,Epiblast cell,ARX,47,0,0.0,-0.2157066500153543
M_17_21W,Neural progenitor cell,ARX,83,1,0.012048192771084338,-0.213279732362376
M_17_21W,Retinoid acid signaling-responsive fetal germ cell,ARX,59,3,0.05084745762711865,-0.17906872106281624
M_17_21W,Gonadal mitotic phase fetal germ cell,ARX,44,3,0.06818181818181818,-0.1832438083970346
M_17_21W,Mitotic arrest phase fetal germ cell,ARX,135,15,0.1111111111111111,-0.03629981305861261
M_17_21W,Leydig precursor cell,ATAD2,19,1,0.05263157894736842,-1.2110239674485073
M_17_21W,Sertoli cell,ATAD2,53,18,0.33962264150943394,-0.6126713497383455
M_17_21W,Stromal cell,ATAD2,14,6,0.42857142857142855,-0.2637602551872927
M_17_21W,Epiblast cell,ATAD2,47,6,0.1276595744680851,-0.7916360304018991
M_17_21W,Neural progenitor cell,ATAD2,83,60,0.7228915662650602,0.4804879605519318
M_17_21W,Retinoid acid signaling-responsive fetal germ cell,ATAD2,59,32,0.5423728813559322,0.10241605934392488
M_17_21W,Gonadal mitotic phase fetal germ cell,ATAD2,44,11,0.25,-0.5417971935473296
M_17_21W,Mitotic arrest phase fetal germ cell,ATAD2,135,105,0.7777777777777778,0.5503452015418224
M_17_21W,Leydig precursor cell,CTCFL,19,0,0.0,-0.49636926465056935
M_17_21W,Sertoli cell,CTCFL,53,0,0.0,-0.4787485667812841
M_17_21W,Stromal cell,CTCFL,14,0,0.0,-0.4963692646505694
M_17_21W,Epiblast cell,CTCFL,47,1,0.02127659574468085,-0.4706535931072387
M_17_21W,Neural progenitor cell,CTCFL,83,5,0.060240963855421686,-0.43652971791550976
M_17_21W,Retinoid acid signaling-responsive fetal germ cell,CTCFL,59,22,0.3728813559322034,0.1599641830775763
M_17_21W,Gonadal mitotic phase fetal germ cell,CTCFL,44,1,0.022727272727272728,-0.4130414655980911
M_17_21W,Mitotic arrest phase fetal germ cell,CTCFL,135,80,0.5925925925925926,0.8062406142269889
M_17_21W,Leydig precursor cell,DPPA2,19,0,0.0,-0.8410369642875175
M_17_21W,Sertoli cell,DPPA2,53,0,0.0,-0.8203376933325133
M_17_21W,Stromal cell,DPPA2,14,0,0.0,-0.8360739508650229
M_17_21W,Epiblast cell,DPPA2,47,5,0.10638297872340426,-0.5752862863717528
M_17_21W,Neural progenitor cell,DPPA2,83,5,0.060240963855421686,-0.6033896703353654
M_17_21W,Retinoid acid signaling-responsive fetal germ cell,DPPA2,59,32,0.5423728813559322,0.2551784043094135
M_17_21W,Gonadal mitotic phase fetal germ cell,DPPA2,44,8,0.18181818181818182,-0.47242077496534374
M_17_21W,Mitotic arrest phase fetal germ cell,DPPA2,135,125,0.9259259259259259,1.1408401609016565
M_17_21W,Leydig precursor cell,FAM133A,19,0,0.0,-0.6303031097520002
M_17_21W,Sertoli cell,FAM133A,53,16,0.3018867924528302,0.14886026938267424
M_17_21W,Stromal cell,FAM133A,14,0,0.0,-0.6326526304144748
M_17_21W,Epiblast cell,FAM133A,47,6,0.1276595744680851,-0.4714327063810818
M_17_21W,Neural progenitor cell,FAM133A,83,9,0.10843373493975904,-0.42177612020187766
M_17_21W,Retinoid acid signaling-responsive fetal germ cell,FAM133A,59,36,0.6101694915254238,0.5024195650760275
M_17_21W,Gonadal mitotic phase fetal germ cell,FAM133A,44,4,0.09090909090909091,-0.5465468071189965
M_17_21W,Mitotic arrest phase fetal germ cell,FAM133A,135,74,0.5481481481481482,0.4778767554387095
M_17_21W,Leydig precursor cell,FATE1,19,3,0.15789473684210525,-0.12145055686368669
M_17_21W,Sertoli cell,FATE1,53,47,0.8867924528301887,2.406260118056975
