sample_id,predicted_cell_type,gene,n_cells,n_positive_cells,frac_positive_cells,mean_expression
F_13_16W,Mitotic arrest phase fetal germ cell,ATAD2,21,19,0.9047619047619048,1.0889799259272914
F_13_16W,Gonadal mitotic phase fetal germ cell,ATAD2,27,15,0.5555555555555556,0.1896215265552992
F_13_16W,Retinoid acid signaling-responsive fetal germ cell,ATAD2,27,23,0.8518518518518519,0.8364449115489244
F_13_16W,B cell,ATAD2,8,4,0.5,-0.015747530622115397
F_13_16W,Luminal progenitor cell,ATAD2,36,7,0.19444444444444445,-0.4520116047150052
F_13_16W,Primitive endoderm cell,ATAD2,49,5,0.10204081632653061,-0.6974280460932667
F_13_16W,Mitotic arrest phase fetal germ cell,CASC5,21,21,1.0,1.5114065531281766
F_13_16W,Gonadal mitotic phase fetal germ cell,CASC5,27,8,0.2962962962962963,-0.19801342321236234
F_13_16W,Retinoid acid signaling-responsive fetal germ cell,CASC5,27,25,0.9259259259259259,1.0990885640733628
F_13_16W,B cell,CASC5,8,3,0.375,-0.18034765865221053
F_13_16W,Luminal progenitor cell,CASC5,36,1,0.027777777777777776,-0.7344587735496133
F_13_16W,Primitive endoderm cell,CASC5,49,7,0.14285714285714285,-0.5752095775905108
F_13_16W,Mitotic arrest phase fetal germ cell,CCDC36,21,6,0.2857142857142857,0.8482358919122047
F_13_16W,Gonadal mitotic phase fetal germ cell,CCDC36,27,2,0.07407407407407407,-0.09461644164952249
F_13_16W,Retinoid acid signaling-responsive fetal germ cell,CCDC36,27,1,0.037037037037037035,0.0643140761407324
F_13_16W,B cell,CCDC36,8,0,0.0,-0.18776077111167355
F_13_16W,Luminal progenitor cell,CCDC36,36,0,0.0,-0.1877607711116735
F_13_16W,Primitive endoderm cell,CCDC36,49,1,0.02040816326530612,-0.17823093739806792
F_13_16W,Mitotic arrest phase fetal germ cell,CTCFL,21,15,0.7142857142857143,1.4186529777190937
F_13_16W,Gonadal mitotic phase fetal germ cell,CTCFL,27,0,0.0,-0.38162213793812505
F_13_16W,Retinoid acid signaling-responsive fetal germ cell,CTCFL,27,11,0.4074074074074074,0.581231601782716
F_13_16W,B cell,CTCFL,8,0,0.0,-0.37845381781000925
F_13_16W,Luminal progenitor cell,CTCFL,36,0,0.0,-0.37930413932819346
F_13_16W,Primitive endoderm cell,CTCFL,49,0,0.0,-0.37752221423693694
F_13_16W,Mitotic arrest phase fetal germ cell,DSCR8,21,21,1.0,1.4897965323886457
F_13_16W,Gonadal mitotic phase fetal germ cell,DSCR8,27,21,0.7777777777777778,0.3612365399332539
F_13_16W,Retinoid acid signaling-responsive fetal germ cell,DSCR8,27,26,0.9629629629629629,1.0585557949981679
F_13_16W,B cell,DSCR8,8,3,0.375,-0.17066335558763696
F_13_16W,Luminal progenitor cell,DSCR8,36,0,0.0,-0.8066615876059445
F_13_16W,Primitive endoderm cell,DSCR8,49,1,0.02040816326530612,-0.800306045403975
